"","year","county","municip_number","municip","production_final","feed_kg","efcr_region","reference_efcr","efcr_score","prop_below_lice","lice_score","proportion_biomass_bad_momb","momb_score","mean_sustain_score","seaarea","prod_area","maxprod_area","prod_prop_area","aqua_score_area"
"11",2016,"Nordland",1820,"Alstahaug",8493358.09344,9889128,1.20884798699381,1.20884798699381,1,0.817073170731707,0.817073170731707,NA,1,0.93487522360269,397.61,21361.0273721486,181158.02372089,0.117913780098747,11.0234671535655
"12",2017,"Nordland",1820,"Alstahaug",3483765.15848,4140936,1.18855767041856,1.18855767041856,1,1,1,NA,1,1,397.61,8761.76443872136,213718.888359355,0.040996677953841,4.0996677953841
"13",2018,"Nordland",1820,"Alstahaug",5110127.75152,5564015,1.15415056810372,1.15415056810372,1,1,1,0,1,1,397.61,12852.1107404743,127051.292751092,0.101156867137536,10.1156867137536
"14",2005,"Nordland",1820,"Alstahaug",3777819.9932,5291750,1.40553419138664,1.17623110307944,0.836856983122572,1,1,NA,1,0.942360516381353,397.61,9501.32037222404,53364.7520671726,0.178044870521731,16.778245612391
"15",2006,"Finnmark",2012,"Alta",13095054.18224,19458582,1.42949957428834,1.2919824295079,0.903800499661639,1,1,NA,0.871826123624567,0.92363592900871,708.22,18490.0937311005,107012.283562146,0.172784778677886,15.9590229572714
"16",2007,"Finnmark",2012,"Alta",12485901.29744,18518323,1.46161742250782,1.37651251017426,0.94177346888248,1,1,NA,0.871826123624567,0.936394332739678,708.22,17629.9755689475,135874.461723506,0.12975194414991,12.1498985163931
"17",2008,"Finnmark",2012,"Alta",7552190.02464,11850434,1.45203399100122,1.28814565946673,0.887131890472144,1,1,NA,0.871826123624567,0.917922516616911,708.22,10663.6215083449,164736.639884867,0.064731328232733,5.94183437153456
"18",2009,"Finnmark",2012,"Alta",12985565.20688,16360587,1.43970962301793,1.24147946044329,0.862312400080298,1,1,NA,0.871826123624567,0.909281112032835,708.22,18335.496324419,181971.835391191,0.100760077981313,9.16192357553632
"19",2010,"Finnmark",2012,"Alta",18194456.47368,29497416,1.57584376801058,1.27685660916767,0.810268527304348,0.957671957671958,0.957671957671958,0.496644295302013,0.871826123624567,0.877859890198771,708.22,25690.4019565672,88338.494172657,0.290817748221465,25.529723652155
"20",2011,"Finnmark",2012,"Alta",14594224.23888,20840054,1.41253067887937,1.29053062695158,0.913630157736056,0.833333333333333,0.833333333333333,0.308237378210806,0.73170610882906,0.822827163726214,708.22,20606.9077954308,121986.97818055,0.168927110932538,13.8997815565084
"21",2012,"Finnmark",2012,"Alta",20380554.39328,28113079,1.39510669059345,1.26235960493737,0.904848076099748,0.987451737451737,0.987451737451737,0,0.897254207263065,0.928971412833456,708.22,28777.1517230239,125686.780826335,0.228959255172476,21.269660275887
"22",2013,"Finnmark",2012,"Alta",22760805.89688,29490375,1.38646851850045,1.19861379343724,0.864508481399644,0.975054403481823,0.975054403481823,0,0.959971013492529,0.931863015197574,708.22,32138.0445297789,188225.773299608,0.170741997582995,15.9108152688546
"23",2014,"Finnmark",2012,"Alta",21057791.97568,29915733,1.32227547107863,1.15775147187438,0.875575095505591,0.989852767348074,0.989852767348074,0.120086959522413,0.875806718156278,0.912201449508662,708.22,29733.404839852,113206.377398058,0.262647790020724,23.9587694767151
"24",2015,"Finnmark",2012,"Alta",24587729.21752,34292060,1.53737600516952,1.26086687479015,0.820142158164566,0.955564368901429,0.955564368901429,0.252492886008752,0.875806718156278,0.882102633778964,708.22,34717.6431299879,134594.780267383,0.257941972645733,22.7531293432943
"25",2016,"Finnmark",2012,"Alta",23855943.21272,34464214,1.3295319373519,1.20884798699381,0.90922824268632,0.993989751054246,0.993989751054246,NA,0.871826123624567,0.923623343542487,708.22,33684.3681521561,181158.02372089,0.18593914561606,17.1737735369338
"26",2017,"Finnmark",2012,"Alta",19394925.6916,28035024,1.36427577657528,1.18855767041856,0.871200449957546,0.992058137940491,0.992058137940491,0,0.89041197585019,0.916393645875676,708.22,27385.4532371297,213718.888359355,0.128137730115285,11.7424601674579
"27",2018,"Finnmark",2012,"Alta",22932139.84576,31681931,1.40866664437296,1.15415056810372,0.819321287058278,0.983386967509358,0.983386967509358,0.076271186440678,0.871826123624567,0.888934008778061,708.22,32379.9664592358,127051.292751092,0.25485743401818,22.6551440488671
"28",2005,"Finnmark",2012,"Alta",18054320.7396,22288483,1.17623110307944,1.17623110307944,1,0.892001649144506,0.892001649144506,NA,0.871826123624567,0.919599045524117,708.22,25492.5316139053,53364.7520671726,0.477703551996582,43.9295730459537
"29",2006,"Nordland",1854,"Ballangen",739661.77248,1113160,1.2919824295079,1.2919824295079,1,NA,0.995955882352941,NA,1,0.998650139480763,260.93,2834.71341923121,107012.283562146,0.0264896077802601,2.64538505045474
"30",2007,"Nordland",1854,"Ballangen",652390.91464,923130,1.37651251017426,1.37651251017426,1,NA,0.995955882352941,NA,1,0.998650139480763,260.93,2500.25261426436,135874.461723506,0.0184011960934364,1.83763570453232
"31",2008,"Nordland",1854,"Ballangen",952725.1256,1338536,1.28814565946673,1.28814565946673,1,NA,0.995955882352941,NA,1,0.998650139480763,260.93,3651.26710458744,164736.639884867,0.022164268417392,2.21343497465176
"32",2009,"Nordland",1854,"Ballangen",1046053.4228,1404559,1.24147946044329,1.24147946044329,1,NA,0.995955882352941,NA,1,0.998650139480763,260.93,4008.94271567087,181971.835391191,0.0220305670218291,2.20008288291899
"33",2010,"Nordland",1854,"Ballangen",1439325.36448,2290761,1.35130646069935,1.27685660916767,0.944905279670493,NA,0.995955882352941,NA,1,0.979962504310984,260.93,5516.13599233511,88338.494172657,0.0624431743374961,6.11919695009001
"34",2011,"Nordland",1854,"Ballangen",1501068.6852,2424680,1.31299138677918,1.29053062695158,0.982893444653356,NA,0.995955882352941,0,1,0.992922868338243,260.93,5752.76390296248,121986.97818055,0.0471588360394335,4.68250867477672
"35",2012,"Nordland",1854,"Ballangen",1211906.75488,1458902,1.26483352852117,1.26235960493737,0.998044071786511,1,1,0,1,0.999347598393541,260.93,4644.56656911815,125686.780826335,0.0369535009058405,3.69293923824852
"36",2013,"Nordland",1854,"Ballangen",4132679.80768,5629523,1.29737123355564,1.19861379343724,0.923878811581367,0.983914728682171,0.983914728682171,NA,1,0.96870339752158,260.93,15838.2700635419,188225.773299608,0.0841450657149457,8.15116110427445
"37",2014,"Nordland",1854,"Ballangen",4017623.77144,5715337,1.2706993399476,1.15775147187438,0.9111136171064,1,1,0,1,0.96944724134612,260.93,15397.3240771088,113206.377398058,0.136011101414971,13.1855587059191
"38",2015,"Nordland",1854,"Ballangen",1847705.99288,2565634,1.26086687479015,1.26086687479015,1,1,1,NA,1,1,260.93,7081.23248718047,134594.780267383,0.0526114940944443,5.26114940944444
"39",2016,"Nordland",1854,"Ballangen",5745989.3848,7508936,1.20884798699381,1.20884798699381,1,0.990196078431373,0.990196078431373,NA,1,0.996721287939683,260.93,22021.1910658031,181158.02372089,0.121557911780552,12.115935838917
"40",2017,"Nordland",1854,"Ballangen",6384605.84856,8033530,1.18855767041856,1.18855767041856,1,0.989583333333333,0.989583333333333,0,1,0.996515651191957,260.93,24468.6538480052,213718.888359355,0.114489898557131,11.409097581556
"41",2018,"Nordland",1854,"Ballangen",5291247.13656,7105411,1.15415056810372,1.15415056810372,1,1,1,0,1,1,260.93,20278.4161903959,127051.292751092,0.159608105917692,15.9608105917692
"42",2005,"Nordland",1854,"Ballangen",731291.81656,961978,1.40553419138664,1.17623110307944,0.836856983122572,NA,0.995955882352941,NA,1,0.941088461125403,260.93,2802.63601946882,53364.7520671726,0.0525184866584036,4.94245417899921
"43",2006,"Nordland",1811,"Bindal",4001198.72344,4124646,1.2919824295079,1.2919824295079,1,NA,0.982024246563647,NA,0.895068566376776,0.957913231463245,641.29,6239.29692251555,107012.283562146,0.0583044928565811,5.58506451610733
"44",2007,"Nordland",1811,"Bindal",3797631.63912,4797859,1.37651251017426,1.37651251017426,1,NA,0.982024246563647,NA,0.895068566376776,0.957913231463245,641.29,5921.8631806515,135874.461723506,0.0435833423406822,4.17490602995318
"45",2008,"Nordland",1811,"Bindal",6585595.70256,5964456,1.28814565946673,1.28814565946673,1,NA,0.982024246563647,NA,0.895068566376776,0.957913231463245,641.29,10269.2942390494,164736.639884867,0.0623376453849401,5.97140553324978
"46",2009,"Nordland",1811,"Bindal",7269568.17808,6486560,1.24147946044329,1.24147946044329,1,NA,0.982024246563647,NA,0.895068566376776,0.957913231463245,641.29,11335.8514526657,181971.835391191,0.0622945382086007,5.96727623979113
"47",2010,"Nordland",1811,"Bindal",7348848.13144,9546322,1.35130646069935,1.27685660916767,0.944905279670493,NA,0.982024246563647,0,0.895068566376776,0.939987901774514,641.29,11459.4771966505,88338.494172657,0.129722351552122,12.1937441048735
"48",2011,"Nordland",1811,"Bindal",9025168.99736,7890825,1.31299138677918,1.29053062695158,0.982893444653356,NA,0.982024246563647,0,1,0.98827137530788,641.29,14073.4597410844,121986.97818055,0.11536854138853,11.4015427065306
"49",2012,"Nordland",1811,"Bindal",12062710.83328,8579202,1.26483352852117,1.26235960493737,0.998044071786511,0.907407407407407,0.907407407407407,0,1,0.967499345403259,641.29,18810.0716263781,125686.780826335,0.14965831333025,14.4794320181172
"50",2013,"Nordland",1811,"Bindal",7484608.90272,6396605,1.29737123355564,1.19861379343724,0.923878811581367,0.852272727272727,0.852272727272727,NA,0.895068566376776,0.889917952433908,641.29,11671.1766949742,188225.773299608,0.0620062624282417,5.51804860982204
"51",2014,"Nordland",1811,"Bindal",9973571.58792,8265640,1.2706993399476,1.15775147187438,0.9111136171064,0.942307692307692,0.942307692307692,0,1,0.950433549098583,641.29,15552.3578847635,113206.377398058,0.13738058086673,13.0571113050391
"52",2015,"Nordland",1811,"Bindal",13825724.14464,14920640,1.26086687479015,1.26086687479015,1,0.987421383647799,0.987421383647799,0,0.821542383683875,0.932633119439249,641.29,21559.2386356251,134594.780267383,0.160178861266358,14.938811105107
"53",2016,"Nordland",1811,"Bindal",16753939.02376,15958490,1.20884798699381,1.20884798699381,1,1,1,NA,0.895068566376776,0.963722729199934,641.29,26125.3707741583,181158.02372089,0.144213158421344,13.898149862036
"54",2017,"Nordland",1811,"Bindal",24225915.01928,23111608,1.18855767041856,1.18855767041856,1,0.980392156862745,0.980392156862745,0.535372848948375,0.653800448200004,0.862213888300015,641.29,37776.8482578553,213718.888359355,0.176759520638793,15.2404513584021
"55",2018,"Nordland",1811,"Bindal",8863585.808,7116448,1.15415056810372,1.15415056810372,1,1,1,0.503225806451613,0.895068566376776,0.963722729199934,641.29,13821.4938764054,127051.292751092,0.108786723669812,10.484023823579
"56",2005,"Nordland",1811,"Bindal",1552637.3108,3554451,1.40553419138664,1.17623110307944,0.836856983122572,NA,0.982024246563647,NA,0.895068566376776,0.902699607450234,641.29,2421.11573671818,53364.7520671726,0.045369193014719,4.09547527247207
"57",2006,"Nordland",1867,"Bo",3321397.78696,4661259,1.2919824295079,1.2919824295079,1,1,1,NA,0.568069087538397,0.82819712585959,1579.07,2103.38856856251,107012.283562146,0.019655580635666,1.627869538956
"58",2007,"Nordland",1867,"Bo",2464226.4652,3868423,1.37651251017426,1.37651251017426,1,1,1,NA,0.568069087538397,0.82819712585959,1579.07,1560.55555814498,135874.461723506,0.0114852749983333,0.951207174332666
"59",2008,"Nordland",1867,"Bo",6273250.22216,7198597,1.28814565946673,1.28814565946673,1,1,1,NA,0.568069087538397,0.82819712585959,1579.07,3972.74992379059,164736.639884867,0.0241157639646354,1.99726064034193
"60",2009,"Nordland",1867,"Bo",5745747.02456,7835431,1.24147946044329,1.24147946044329,1,1,1,NA,0.568069087538397,0.82819712585959,1579.07,3638.69051059168,181971.835391191,0.0199958993806348,1.65605463960193
"61",2010,"Nordland",1867,"Bo",6135737.9188,7653629,1.35130646069935,1.27685660916767,0.944905279670493,0.975,0.975,0.466666666666667,0.568069087538397,0.805869432426898,1579.07,3885.66556188136,88338.494172657,0.0439860968683352,3.54470509179599
"62",2011,"Nordland",1867,"Bo",6463963.532,8785763,1.31299138677918,1.29053062695158,0.982893444653356,0.977272727272727,0.977272727272727,0.333333333333333,0.685714285714286,0.870071891014829,1579.07,4093.52563977531,121986.97818055,0.0335570706056559,2.91970638787812
"63",2012,"Nordland",1867,"Bo",6986024.76752,9349767,1.26483352852117,1.26235960493737,0.998044071786511,0.792857142857143,0.792857142857143,0.142857142857143,0.638371290545204,0.79641482664569,1579.07,4424.1387446535,125686.780826335,0.0351997140476249,2.8033574161217
"64",2013,"Nordland",1867,"Bo",5449409.2836,8142300,1.29737123355564,1.19861379343724,0.923878811581367,0.903565891472868,0.903565891472868,0.608695652173913,0.592619656558275,0.790891599445122,1579.07,3451.0245167092,188225.773299608,0.0183344950917856,1.4500598148161
"65",2014,"Nordland",1867,"Bo",3029207.53104,5163996,1.2706993399476,1.15775147187438,0.9111136171064,0.988372093023256,0.988372093023256,0.470588235294118,0.50690537084399,0.76996910872361,1579.07,1918.34911121103,113206.377398058,0.0169455922475613,1.30475825596485
"66",2015,"Nordland",1867,"Bo",6192570.21896,6580665,1.26086687479015,1.26086687479015,1,0.905901116427432,0.905901116427432,0.4,0.476470588235294,0.755739805424005,1579.07,3921.6565566821,134594.780267383,0.0291367655483475,2.2019813526193
"67",2016,"Nordland",1867,"Bo",3564619.47576,4765081,1.20884798699381,1.20884798699381,1,0.989583333333333,0.989583333333333,NA,0.568069087538397,0.825311398191277,1579.07,2257.41700859367,181158.02372089,0.0124610379503348,1.02842366537054
"68",2017,"Nordland",1867,"Bo",7578093.75648,8666455,1.18855767041856,1.18855767041856,1,0.814540272361971,0.814540272361971,0.7,0.508333333333333,0.745338777672762,1579.07,4799.08665004085,213718.888359355,0.022455135748093,1.67366834309596
"69",2018,"Nordland",1867,"Bo",5899592.26864,7262180,1.15415056810372,1.15415056810372,1,0.962154852621384,0.962154852621384,0.375,0.568069087538397,0.817614736588134,1579.07,3736.11826495342,127051.292751092,0.029406377409106,2.40430875193575
"70",2005,"Nordland",1867,"Bo",3017801.36288,3461400,1.40553419138664,1.17623110307944,0.836856983122572,1,1,NA,0.568069087538397,0.780460271190596,1579.07,1911.12576572286,53364.7520671726,0.03581251091202,2.79502419784113
"71",2006,"Nordland",1813,"Bronnoy",2603238.87936,3555140,1.2919824295079,1.2919824295079,1,NA,0.944991146229518,NA,0.863962577686508,0.934632525134087,1052.81,2472.65781989153,107012.283562146,0.0231062989928214,2.15958985741639
"72",2007,"Nordland",1813,"Bronnoy",4108736.32864,5345480,1.37651251017426,1.37651251017426,1,NA,0.944991146229518,NA,0.863962577686508,0.934632525134087,1052.81,3902.63801506445,135874.461723506,0.0287223806855331,2.68448711879823
"73",2008,"Nordland",1813,"Bronnoy",4517490.37224,6000699,1.28814565946673,1.28814565946673,1,0.658730158730159,0.658730158730159,NA,0.863962577686508,0.828706654556112,1052.81,4290.88854801911,164736.639884867,0.0260469592618738,2.15852884712668
"74",2009,"Nordland",1813,"Bronnoy",5606838.72056,7230474,1.24147946044329,1.24147946044329,1,0.770833333333333,0.770833333333333,NA,0.863962577686508,0.873276565729487,1052.81,5325.59409633267,181971.835391191,0.0292660349602128,2.55573425025737
"75",2010,"Nordland",1813,"Bronnoy",3650238.75712,7303390,1.35130646069935,1.27685660916767,0.944905279670493,0.727777777777778,0.727777777777778,0,0.863962577686508,0.840673451446581,1052.81,3467.13913917991,88338.494172657,0.0392483386959643,3.29950363550807
"76",2011,"Nordland",1813,"Bronnoy",10804274.24824,12415471,1.31299138677918,1.29053062695158,0.982893444653356,0.708333333333333,0.708333333333333,0,1,0.886301272313091,1052.81,10262.3210724062,121986.97818055,0.0841263651700369,7.45613044852794
"77",2012,"Nordland",1813,"Bronnoy",5801716.65688,9427190,1.26483352852117,1.26235960493737,0.998044071786511,0.894894894894895,0.894894894894895,0,0.838509316770186,0.908119944909836,1052.81,5510.69676093502,125686.780826335,0.0438446805996988,3.98162289307879
"78",2013,"Nordland",1813,"Bronnoy",14301399.39008,14459294,1.29737123355564,1.19861379343724,0.923878811581367,0.789003026390423,0.789003026390423,0.484472049689441,0.838509316770186,0.848660240699846,1052.81,13584.0269280117,188225.773299608,0.0721687933054173,6.12467854975929
"79",2014,"Nordland",1813,"Bronnoy",6983323.0912,7412062,1.2706993399476,1.15775147187438,0.9111136171064,0.928423401881078,0.928423401881078,0,0.76804861216314,0.866102133316002,1052.81,6633.03263760793,113206.377398058,0.0585923937331264,5.07469972083519
"80",2015,"Nordland",1813,"Bronnoy",18698279.34048,14837173,1.26086687479015,1.26086687479015,1,0.935638957816377,0.935638957816377,0.211382113821138,0.929539295392954,0.954535350507601,1052.81,17760.3549932846,134594.780267383,0.131954262698763,12.5955008396136
"81",2016,"Nordland",1813,"Bronnoy",9558159.4764,5396515,1.20884798699381,1.20884798699381,1,0.932588916459884,0.932588916459884,NA,0.863962577686508,0.930525745890023,1052.81,9078.712660784,181158.02372089,0.0501148802261807,4.6633186302656
"82",2017,"Nordland",1813,"Bronnoy",12962337.83544,16243976,1.18855767041856,1.18855767041856,1,0.975490196078431,0.975490196078431,0,0.809168925022584,0.924174614421388,1052.81,12312.1340369487,213718.888359355,0.0576090121536037,5.32407865942538
"83",2018,"Nordland",1813,"Bronnoy",25835632.85496,16482445,1.15415056810372,1.15415056810372,1,0.95281425891182,0.95281425891182,0.361111111111111,0.863962577686508,0.937204560203306,1052.81,24539.691734463,127051.292751092,0.193147910604413,18.1019102612197
"84",2005,"Nordland",1813,"Bronnoy",3721729.8388,4910265,1.40553419138664,1.17623110307944,0.836856983122572,NA,0.944991146229518,NA,0.863962577686508,0.880760789012166,1052.81,3535.04415687541,53364.7520671726,0.0662430540748262,5.83442845735195
"85",2006,"Nordland",1827,"Donna",721073.45664,861159,1.2919824295079,1.2919824295079,1,0.916666666666667,0.916666666666667,NA,1,0.971412780541909,567.37,1270.90515296896,107012.283562146,0.0118762548621898,1.15367457581041
"86",2007,"Nordland",1827,"Donna",3687510.16064,4907730,1.37651251017426,1.37651251017426,1,0.944444444444444,0.944444444444444,NA,1,0.981127552813889,567.37,6499.30408840792,135874.461723506,0.0478331542658361,4.6930425588209
"87",2008,"Nordland",1827,"Donna",2208572.66392,3032825,1.28814565946673,1.28814565946673,1,1,1,NA,1,1,567.37,3892.6497063997,164736.639884867,0.0236295320161941,2.36295320161941
"88",2009,"Nordland",1827,"Donna",6456436.1996,7831030,1.24147946044329,1.24147946044329,1,0.854545454545454,0.854545454545454,NA,1,0.948953771411639,567.37,11379.5868650087,181971.835391191,0.0625348798650388,5.93427100927024
"89",2010,"Nordland",1827,"Donna",6310167.98432,7880907,1.35130646069935,1.27685660916767,0.944905279670493,0.775,0.775,0,1,0.901356633752648,567.37,11121.7864608985,88338.494172657,0.125899660901634,11.3480494540897
"90",2011,"Nordland",1827,"Donna",7839600.80608,11501052,1.31299138677918,1.29053062695158,0.982893444653356,0.916666666666667,0.916666666666667,0,1,0.965841715996356,567.37,13817.4397766537,121986.97818055,0.113269793077445,10.9400691316472
"91",2012,"Nordland",1827,"Donna",3357912.3416,4262871,1.26483352852117,1.26235960493737,0.998044071786511,0.916539634146341,0.916539634146341,0,1,0.970734183391047,567.37,5918.38190528227,125686.780826335,0.0470883402882269,4.57102615569317
"92",2013,"Nordland",1827,"Donna",8315479.02728,10714242,1.29737123355564,1.19861379343724,0.923878811581367,0.942099567099567,0.942099567099567,0,1,0.954781371677116,567.37,14656.1838434884,188225.773299608,0.0778649150249975,7.43439703730891
"93",2014,"Nordland",1827,"Donna",7146269.45192,8637276,1.2706993399476,1.15775147187438,0.9111136171064,0.964385614385614,0.964385614385614,0,1,0.957799090473657,567.37,12595.4305866013,113206.377398058,0.111260786504218,10.6565480119124
"94",2015,"Nordland",1827,"Donna",10695364.61328,16758778,1.26086687479015,1.26086687479015,1,0.960067242420184,0.960067242420184,0,1,0.986507861703967,567.37,18850.775707704,134594.780267383,0.14005577088692,13.8166119056956
"95",2016,"Nordland",1827,"Donna",11014726.13776,17492943,1.20884798699381,1.20884798699381,1,0.951619778346121,0.951619778346121,NA,1,0.983605963734889,567.37,19413.6562344854,181158.02372089,0.107164208549747,10.540735462846
"96",2017,"Nordland",1827,"Donna",16873751.57392,19448516,1.18855767041856,1.18855767041856,1,0.967453455494307,0.967453455494307,0,1,0.989031278881126,567.37,29740.2957046019,213718.888359355,0.139156140727232,13.7629775827616
"97",2018,"Nordland",1827,"Donna",11884414.58096,15588438,1.15415056810372,1.15415056810372,1,0.973362972153295,0.973362972153295,0,1,0.991040966126646,567.37,20946.4980188589,127051.292751092,0.164866469008667,16.3389424728238
"98",2005,"Nordland",1827,"Donna",3811544.2216,4242586,1.40553419138664,1.17623110307944,0.836856983122572,1,1,NA,1,0.942360516381353,567.37,6717.91638895254,53364.7520671726,0.125886772236783,11.8630723690636
"99",2006,"Troms",1926,"Dyroy",2629478.7268,3826335,1.42578423069247,1.2919824295079,0.906155645220182,1,1,NA,0.863431064796512,0.921460712644294,181.21,14510.671192539,107012.283562146,0.135598182839563,12.4948398192615
"100",2007,"Troms",1926,"Dyroy",7185923.9024,10278064,1.38309255533183,1.37651251017426,0.995242512778917,1,1,NA,0.863431064796512,0.950719050276188,181.21,39655.2282015341,135874.461723506,0.291851961719115,27.7469219866839
"101",2008,"Troms",1926,"Dyroy",7787451.34408,10971273,1.38507178070716,1.28814565946673,0.930020867805897,0.928571428571429,0.928571428571429,NA,0.863431064796512,0.906800797201595,181.21,42974.7328739032,164736.639884867,0.260869305722988,23.6556494395032
"102",2009,"Troms",1926,"Dyroy",2681844.35024,4423919,1.37566470803413,1.24147946044329,0.902457883227525,1,1,NA,0.863431064796512,0.9202055979733,181.21,14799.6487513934,181971.835391191,0.0813293371448287,7.48397113201292
"103",2010,"Troms",1926,"Dyroy",6247515.2656,4671324,1.27685660916767,1.27685660916767,1,1,1,0,0.863431064796512,0.952231527790485,181.21,34476.6583830914,88338.494172657,0.3902789911237,37.163595998225
"104",2011,"Troms",1926,"Dyroy",9720236.40016,9526488,1.29053062695158,1.29053062695158,1,1,1,0,1,1,181.21,53640.7284375034,121986.97818055,0.439725036537189,43.9725036537189
"105",2012,"Troms",1926,"Dyroy",6856204.07128,11722320,1.26235960493737,1.26235960493737,1,0.884453781512605,0.884453781512605,0,1,0.959897913592072,181.21,37835.6827508416,125686.780826335,0.301031520594995,28.8959528544585
"106",2013,"Troms",1926,"Dyroy",10418421.59688,10452883,1.19861379343724,1.19861379343724,1,0.982142857142857,0.982142857142857,0,1,0.994011832472148,181.21,57493.6349918879,188225.773299608,0.305450385375082,30.3621297296009
"107",2014,"Troms",1926,"Dyroy",14076423.02264,17150433,1.15775147187438,1.15775147187438,1,0.979090909090909,0.979090909090909,0,0.802290950744559,0.922681126713582,181.21,77680.1667824071,113206.377398058,0.686181896884367,63.312708574773
"108",2015,"Troms",1926,"Dyroy",4382571.24376,6183404,1.2839955626662,1.26086687479015,0.981986940961054,0.992647058823529,0.992647058823529,0.593127147766323,0.689147719017256,0.875798704612143,181.21,24185.0408021632,134594.780267383,0.179687806273897,15.7370347969276
"109",2016,"Troms",1926,"Dyroy",16781826.49704,21401262,1.22930794511588,1.20884798699381,0.983356523315933,0.915289023841655,0.915289023841655,NA,0.863431064796512,0.919388306482929,181.21,92609.8256003532,181158.02372089,0.511210178264239,47.0000660051195
"110",2017,"Troms",1926,"Dyroy",5990671.06744,7908432,1.19277276120228,1.18855767041856,0.996466140977705,0.965784832451499,0.965784832451499,0.339429695181908,0.689147719017256,0.872070809960193,181.21,33059.2741429281,213718.888359355,0.154685785597673,13.4896958335491
"111",2018,"Troms",1926,"Dyroy",13603577.19424,15798284,1.18247659218115,1.15415056810372,0.976045171409957,0.992424242424242,0.992424242424242,0,0.863431064796512,0.942175160923236,181.21,75070.7863486563,127051.292751092,0.590869913427238,55.6702955768007
"112",2005,"Troms",1926,"Dyroy",4526344.49784,6966975,1.3283143565941,1.17623110307944,0.885506580005196,1,1,NA,0.863431064796512,0.914407587008554,181.21,24978.4476454942,53364.7520671726,0.46807015263657,42.8006898823131
"113",2006,"Nordland",1841,"Fauske",2003911.38288,2441565,1.2919824295079,1.2919824295079,1,NA,1,NA,1,1,84.29,23774.010948867,107012.283562146,0.222161514150482,22.2161514150482
"114",2007,"Nordland",1841,"Fauske",308501.53752,676000,1.37651251017426,1.37651251017426,1,NA,1,NA,1,1,84.29,3660.00163151026,135874.461723506,0.0269366412575608,2.69366412575608
"115",2008,"Nordland",1841,"Fauske",1178487.14792,1326766,1.28814565946673,1.28814565946673,1,NA,1,NA,1,1,84.29,13981.3399919326,164736.639884867,0.0848708581266684,8.48708581266684
"116",2009,"Nordland",1841,"Fauske",2580598.66592,3145000,1.24147946044329,1.24147946044329,1,NA,1,NA,1,1,84.29,30615.7155762249,181971.835391191,0.168244253350577,16.8244253350577
"117",2010,"Nordland",1841,"Fauske",807029.16664,1478940,1.35130646069935,1.27685660916767,0.944905279670493,NA,1,NA,1,0.981287105032103,84.29,9574.4354803654,88338.494172657,0.108383503364368,10.6355334249658
"118",2011,"Nordland",1841,"Fauske",3606718.00456,4600484,1.31299138677918,1.29053062695158,0.982893444653356,NA,1,0,1,0.994264987390381,84.29,42789.3938137383,121986.97818055,0.35077017606262,34.8758504679822
"119",2012,"Nordland",1841,"Fauske",1578363.42928,2485070,1.26483352852117,1.26235960493737,0.998044071786511,NA,1,NA,1,0.999347598393541,84.29,18725.3936324594,125686.780826335,0.148984590975663,14.8887393189173
"120",2013,"Nordland",1841,"Fauske",1508990.36096,2053515,1.29737123355564,1.19861379343724,0.923878811581367,NA,1,0,1,0.973953753558323,84.29,17902.3651792621,188225.773299608,0.0951111256733479,9.26338378547146
"121",2014,"Nordland",1841,"Fauske",1587123.2916,2649500,1.2706993399476,1.15775147187438,0.9111136171064,1,1,NA,1,0.96944724134612,84.29,18829.3189180211,113206.377398058,0.166327369100533,16.124560913487
"122",2015,"Nordland",1841,"Fauske",1416172.44344,1429267,1.26086687479015,1.26086687479015,1,NA,1,0,1,1,84.29,16801.1916412386,134594.780267383,0.12482795846809,12.482795846809
"123",2016,"Nordland",1841,"Fauske",1747842.08656,2440364,1.20884798699381,1.20884798699381,1,NA,1,NA,1,1,84.29,20736.055125875,181158.02372089,0.114463906704033,11.4463906704033
"124",2017,"Nordland",1841,"Fauske",1471768.2292,1598499,1.18855767041856,1.18855767041856,1,NA,1,0,1,1,84.29,17460.7691208922,213718.888359355,0.0816997002695101,8.16997002695101
"125",2018,"Nordland",1841,"Fauske",1737525.38728,2705949,1.15415056810372,1.15415056810372,1,1,1,0,1,1,84.29,20613.6598324831,127051.292751092,0.162246753937936,16.2246753937936
"126",2005,"Nordland",1841,"Fauske",1235085.2096,1551350,1.40553419138664,1.17623110307944,0.836856983122572,NA,1,NA,1,0.942360516381353,84.29,14652.8082761893,53364.7520671726,0.274578400696872,25.875184346787
"127",2006,"Nordland",1859,"Flakstad",2510282.7644,3249855,1.2919824295079,1.2919824295079,1,1,1,NA,1,1,994.01,2525.40997012103,107012.283562146,0.0235992531516668,2.35992531516668
"128",2007,"Nordland",1859,"Flakstad",2311103.79192,3006525,1.37651251017426,1.37651251017426,1,0.923076923076923,0.923076923076923,NA,1,0.973671888167438,994.01,2325.03072596855,135874.461723506,0.0171116094700695,1.66610931023064
"129",2008,"Nordland",1859,"Flakstad",3143915.31704,3667300,1.28814565946673,1.28814565946673,1,1,1,NA,1,1,994.01,3162.86085355278,164736.639884867,0.0191994983979476,1.91994983979476
"130",2009,"Nordland",1859,"Flakstad",1907738.54456,2324050,1.24147946044329,1.24147946044329,1,NA,0.913518518518519,NA,1,0.970299450012777,994.01,1919.23476077705,181971.835391191,0.0105468780740229,1.02336299945762
