"","Week","Year","Municip_number","Municip_name","locs_above_thr_count","locs_below_thr_count","locs_active","locs_above_thr_prop","locs_below_thr_prop","key","tot_loc"
"295",1,2017,1911,"Kvaefjord",0,2,2,0,1,"Kvaefjord _ 2017 _ 1",5
"296",1,2017,1913,"Skanland",0,3,3,0,1,"Skanland _ 2017 _ 1",3
"297",1,2017,1917,"Ibestad",0,3,3,0,1,"Ibestad _ 2017 _ 1",8
"298",1,2017,1919,"Gratangen",0,1,1,0,1,"Gratangen _ 2017 _ 1",5
"299",1,2017,1920,"Lavangen",0,1,1,0,1,"Lavangen _ 2017 _ 1",2
"300",1,2017,1926,"Dyroy",0,3,3,0,1,"Dyroy _ 2017 _ 1",6
"301",1,2017,1927,"Tranoy",0,3,3,0,1,"Tranoy _ 2017 _ 1",5
"302",1,2017,1928,"Torsken",0,5,5,0,1,"Torsken _ 2017 _ 1",9
"303",1,2017,1929,"Berg",0,3,3,0,1,"Berg _ 2017 _ 1",4
"304",1,2017,1931,"Lenvik",0,6,6,0,1,"Lenvik _ 2017 _ 1",10
"305",1,2017,1936,"Karlsoy",0,2,2,0,1,"Karlsoy _ 2017 _ 1",10
"306",1,2017,1940,"Kafjord",0,1,1,0,1,"Kafjord _ 2017 _ 1",1
"307",1,2017,1941,"Skjervoy",0,6,6,0,1,"Skjervoy _ 2017 _ 1",16
"308",1,2017,1943,"Kvaenangen",0,4,4,0,1,"Kvaenangen _ 2017 _ 1",10
"309",1,2017,2004,"Hammerfest",0,4,4,0,1,"Hammerfest _ 2017 _ 1",9
"310",1,2017,2012,"Alta",0,11,11,0,1,"Alta _ 2017 _ 1",21
"311",1,2017,2014,"Loppa",0,5,5,0,1,"Loppa _ 2017 _ 1",11
"312",1,2017,2017,"Kvalsund",0,3,3,0,1,"Kvalsund _ 2017 _ 1",8
"313",1,2017,2018,"Masoy",0,3,3,0,1,"Masoy _ 2017 _ 1",5
"314",1,2017,2019,"Nordkapp",0,3,3,0,1,"Nordkapp _ 2017 _ 1",4
"315",1,2017,2022,"Lebesby",0,2,2,0,1,"Lebesby _ 2017 _ 1",6
"316",1,2017,2027,"Nesseby",0,2,2,0,1,"Nesseby _ 2017 _ 1",4
"317",1,2017,2028,"Batsfjord",0,1,1,0,1,"Batsfjord _ 2017 _ 1",1
"318",1,2017,2030,"Sor-Varanger",0,1,1,0,1,"Sor-Varanger _ 2017 _ 1",6
"319",1,2018,1804,"Bodo",0,1,1,0,1,"Bodo _ 2018 _ 1",8
"320",1,2018,1811,"Bindal",0,3,3,0,1,"Bindal _ 2018 _ 1",7
"321",1,2018,1812,"Somna",0,2,2,0,1,"Somna _ 2018 _ 1",3
"322",1,2018,1813,"Bronnoy",0,5,5,0,1,"Bronnoy _ 2018 _ 1",10
"323",1,2018,1815,"Vega",0,2,2,0,1,"Vega _ 2018 _ 1",3
"324",1,2018,1816,"Vevelstad",0,3,3,0,1,"Vevelstad _ 2018 _ 1",7
"325",1,2018,1818,"Heroy",0,6,6,0,1,"Heroy _ 2018 _ 1",10
"326",1,2018,1820,"Alstahaug",0,1,1,0,1,"Alstahaug _ 2018 _ 1",4
"327",1,2018,1824,"Vefsn",0,1,1,0,1,"Vefsn _ 2018 _ 1",1
"328",1,2018,1827,"Donna",0,7,7,0,1,"Donna _ 2018 _ 1",9
"329",1,2018,1828,"Nesna",0,1,1,0,1,"Nesna _ 2018 _ 1",3
"330",1,2018,1833,"Rana",0,1,1,0,1,"Rana _ 2018 _ 1",1
"331",1,2018,1834,"Luroy",0,6,6,0,1,"Luroy _ 2018 _ 1",12
"332",1,2018,1835,"Traena",0,1,1,0,1,"Traena _ 2018 _ 1",1
"333",1,2018,1836,"Rodoy",0,9,9,0,1,"Rodoy _ 2018 _ 1",13
"334",1,2018,1837,"Meloy",0,5,5,0,1,"Meloy _ 2018 _ 1",8
"335",1,2018,1838,"Gildeskal",0,7,7,0,1,"Gildeskal _ 2018 _ 1",15
"336",1,2018,1840,"Saltdal",0,1,1,0,1,"Saltdal _ 2018 _ 1",2
"337",1,2018,1841,"Fauske",0,1,1,0,1,"Fauske _ 2018 _ 1",3
"338",1,2018,1845,"Sorfold",0,3,3,0,1,"Sorfold _ 2018 _ 1",7
"339",1,2018,1848,"Steigen",0,6,6,0,1,"Steigen _ 2018 _ 1",13
"340",1,2018,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2018 _ 1",2
"341",1,2018,1850,"Tysfjord",0,5,5,0,1,"Tysfjord _ 2018 _ 1",10
"342",1,2018,1851,"Lodingen",0,3,3,0,1,"Lodingen _ 2018 _ 1",7
"343",1,2018,1854,"Ballangen",0,2,2,0,1,"Ballangen _ 2018 _ 1",4
"344",1,2018,1859,"Flakstad",0,1,1,0,1,"Flakstad _ 2018 _ 1",1
"345",1,2018,1860,"Vestvagoy",0,3,3,0,1,"Vestvagoy _ 2018 _ 1",11
"346",1,2018,1865,"Vagan",1,1,2,0.5,0.5,"Vagan _ 2018 _ 1",10
"347",1,2018,1866,"Hadsel",0,4,4,0,1,"Hadsel _ 2018 _ 1",14
"348",1,2018,1867,"Bo",1,1,2,0.5,0.5,"Bo _ 2018 _ 1",9
"349",1,2018,1868,"Oksnes",1,5,6,0.166666666666667,0.833333333333333,"Oksnes _ 2018 _ 1",13
"350",1,2018,1870,"Sortland",0,3,3,0,1,"Sortland _ 2018 _ 1",9
"351",1,2018,1902,"Tromso",0,3,3,0,1,"Tromso _ 2018 _ 1",14
"352",1,2018,1903,"Harstad",0,4,4,0,1,"Harstad _ 2018 _ 1",12
"353",1,2018,1911,"Kvaefjord",0,1,1,0,1,"Kvaefjord _ 2018 _ 1",5
"354",1,2018,1913,"Skanland",0,2,2,0,1,"Skanland _ 2018 _ 1",3
"355",1,2018,1917,"Ibestad",0,5,5,0,1,"Ibestad _ 2018 _ 1",9
"356",1,2018,1919,"Gratangen",0,1,1,0,1,"Gratangen _ 2018 _ 1",5
"357",1,2018,1920,"Lavangen",0,1,1,0,1,"Lavangen _ 2018 _ 1",2
"358",1,2018,1923,"Salangen",0,2,2,0,1,"Salangen _ 2018 _ 1",3
"359",1,2018,1926,"Dyroy",0,3,3,0,1,"Dyroy _ 2018 _ 1",6
"360",1,2018,1927,"Tranoy",0,3,3,0,1,"Tranoy _ 2018 _ 1",6
"361",1,2018,1928,"Torsken",0,3,3,0,1,"Torsken _ 2018 _ 1",9
"362",1,2018,1929,"Berg",0,4,4,0,1,"Berg _ 2018 _ 1",4
"363",1,2018,1931,"Lenvik",1,4,5,0.2,0.8,"Lenvik _ 2018 _ 1",10
"364",1,2018,1936,"Karlsoy",0,6,6,0,1,"Karlsoy _ 2018 _ 1",11
"365",1,2018,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2018 _ 1",1
"366",1,2018,1940,"Kafjord",0,1,1,0,1,"Kafjord _ 2018 _ 1",1
"367",1,2018,1941,"Skjervoy",0,5,5,0,1,"Skjervoy _ 2018 _ 1",16
"368",1,2018,1942,"Nordreisa",0,3,3,0,1,"Nordreisa _ 2018 _ 1",4
"369",1,2018,1943,"Kvaenangen",0,4,4,0,1,"Kvaenangen _ 2018 _ 1",8
"370",1,2018,2004,"Hammerfest",0,5,5,0,1,"Hammerfest _ 2018 _ 1",9
"371",1,2018,2012,"Alta",0,9,9,0,1,"Alta _ 2018 _ 1",22
"372",1,2018,2014,"Loppa",0,7,7,0,1,"Loppa _ 2018 _ 1",11
"373",1,2018,2015,"Hasvik",0,2,2,0,1,"Hasvik _ 2018 _ 1",3
"374",1,2018,2017,"Kvalsund",0,7,7,0,1,"Kvalsund _ 2018 _ 1",8
"375",1,2018,2018,"Masoy",0,5,5,0,1,"Masoy _ 2018 _ 1",6
"376",1,2018,2019,"Nordkapp",1,2,3,0.333333333333333,0.666666666666667,"Nordkapp _ 2018 _ 1",5
"377",1,2018,2022,"Lebesby",0,2,2,0,1,"Lebesby _ 2018 _ 1",6
"378",1,2018,2027,"Nesseby",0,3,3,0,1,"Nesseby _ 2018 _ 1",4
"379",1,2018,2028,"Batsfjord",0,1,1,0,1,"Batsfjord _ 2018 _ 1",1
"380",1,2019,1804,"Bodo",0,4,4,0,1,"Bodo _ 2019 _ 1",8
"381",1,2019,1805,"Narvik",0,1,1,0,1,"Narvik _ 2019 _ 1",1
"382",1,2019,1811,"Bindal",0,4,4,0,1,"Bindal _ 2019 _ 1",7
"383",1,2019,1812,"Somna",0,1,1,0,1,"Somna _ 2019 _ 1",3
"384",1,2019,1813,"Bronnoy",0,7,7,0,1,"Bronnoy _ 2019 _ 1",8
"385",1,2019,1815,"Vega",0,2,2,0,1,"Vega _ 2019 _ 1",2
"386",1,2019,1816,"Vevelstad",0,4,4,0,1,"Vevelstad _ 2019 _ 1",4
"387",1,2019,1818,"Heroy",0,6,6,0,1,"Heroy _ 2019 _ 1",12
"388",1,2019,1822,"Leirfjord",0,1,1,0,1,"Leirfjord _ 2019 _ 1",1
"389",1,2019,1824,"Vefsn",0,1,1,0,1,"Vefsn _ 2019 _ 1",1
"390",1,2019,1827,"Donna",0,6,6,0,1,"Donna _ 2019 _ 1",9
"391",1,2019,1828,"Nesna",0,1,1,0,1,"Nesna _ 2019 _ 1",2
"392",1,2019,1833,"Rana",0,1,1,0,1,"Rana _ 2019 _ 1",1
"393",1,2019,1834,"Luroy",0,8,8,0,1,"Luroy _ 2019 _ 1",13
"394",1,2019,1835,"Traena",0,1,1,0,1,"Traena _ 2019 _ 1",1
"395",1,2019,1836,"Rodoy",0,8,8,0,1,"Rodoy _ 2019 _ 1",12
"396",1,2019,1837,"Meloy",0,6,6,0,1,"Meloy _ 2019 _ 1",6
"397",1,2019,1838,"Gildeskal",0,6,6,0,1,"Gildeskal _ 2019 _ 1",14
"398",1,2019,1840,"Saltdal",0,2,2,0,1,"Saltdal _ 2019 _ 1",2
"399",1,2019,1845,"Sorfold",0,5,5,0,1,"Sorfold _ 2019 _ 1",7
"400",1,2019,1848,"Steigen",0,6,6,0,1,"Steigen _ 2019 _ 1",13
"401",1,2019,1849,"Hamaroy",0,2,2,0,1,"Hamaroy _ 2019 _ 1",2
"402",1,2019,1850,"Tysfjord",0,4,4,0,1,"Tysfjord _ 2019 _ 1",9
"403",1,2019,1851,"Lodingen",0,5,5,0,1,"Lodingen _ 2019 _ 1",7
"404",1,2019,1852,"Tjeldsund",0,1,1,0,1,"Tjeldsund _ 2019 _ 1",1
"405",1,2019,1854,"Ballangen",0,1,1,0,1,"Ballangen _ 2019 _ 1",3
"406",1,2019,1859,"Flakstad",0,1,1,0,1,"Flakstad _ 2019 _ 1",1
"407",1,2019,1860,"Vestvagoy",0,5,5,0,1,"Vestvagoy _ 2019 _ 1",10
"408",1,2019,1865,"Vagan",0,2,2,0,1,"Vagan _ 2019 _ 1",7
"409",1,2019,1866,"Hadsel",0,4,4,0,1,"Hadsel _ 2019 _ 1",13
"410",1,2019,1867,"Bo",0,3,3,0,1,"Bo _ 2019 _ 1",10
"411",1,2019,1868,"Oksnes",1,3,4,0.25,0.75,"Oksnes _ 2019 _ 1",13
"412",1,2019,1870,"Sortland",0,5,5,0,1,"Sortland _ 2019 _ 1",9
"413",1,2019,1902,"Tromso",0,9,9,0,1,"Tromso _ 2019 _ 1",13
"414",1,2019,1903,"Harstad",0,8,8,0,1,"Harstad _ 2019 _ 1",12
"415",1,2019,1911,"Kvaefjord",0,2,2,0,1,"Kvaefjord _ 2019 _ 1",5
"416",1,2019,1913,"Skanland",0,3,3,0,1,"Skanland _ 2019 _ 1",3
"417",1,2019,1917,"Ibestad",0,6,6,0,1,"Ibestad _ 2019 _ 1",9
"418",1,2019,1919,"Gratangen",0,2,2,0,1,"Gratangen _ 2019 _ 1",5
"419",1,2019,1926,"Dyroy",0,2,2,0,1,"Dyroy _ 2019 _ 1",6
"420",1,2019,1927,"Tranoy",0,5,5,0,1,"Tranoy _ 2019 _ 1",6
"421",1,2019,1928,"Torsken",0,3,3,0,1,"Torsken _ 2019 _ 1",9
"422",1,2019,1929,"Berg",0,2,2,0,1,"Berg _ 2019 _ 1",4
"423",1,2019,1931,"Lenvik",0,5,5,0,1,"Lenvik _ 2019 _ 1",10
"424",1,2019,1936,"Karlsoy",0,4,4,0,1,"Karlsoy _ 2019 _ 1",11
"425",1,2019,1941,"Skjervoy",0,5,5,0,1,"Skjervoy _ 2019 _ 1",13
"426",1,2019,1942,"Nordreisa",0,2,2,0,1,"Nordreisa _ 2019 _ 1",3
"427",1,2019,1943,"Kvaenangen",0,5,5,0,1,"Kvaenangen _ 2019 _ 1",8
"428",1,2019,2004,"Hammerfest",0,5,5,0,1,"Hammerfest _ 2019 _ 1",9
"429",1,2019,2012,"Alta",0,14,14,0,1,"Alta _ 2019 _ 1",21
"430",1,2019,2014,"Loppa",0,7,7,0,1,"Loppa _ 2019 _ 1",10
"431",1,2019,2015,"Hasvik",0,1,1,0,1,"Hasvik _ 2019 _ 1",3
"432",1,2019,2017,"Kvalsund",1,5,6,0.166666666666667,0.833333333333333,"Kvalsund _ 2019 _ 1",8
"433",1,2019,2018,"Masoy",0,4,4,0,1,"Masoy _ 2019 _ 1",6
"434",1,2019,2019,"Nordkapp",0,3,3,0,1,"Nordkapp _ 2019 _ 1",7
"435",1,2019,2022,"Lebesby",0,2,2,0,1,"Lebesby _ 2019 _ 1",5
"436",1,2019,2027,"Nesseby",0,2,2,0,1,"Nesseby _ 2019 _ 1",3
"437",1,2019,2030,"Sor-Varanger",0,1,1,0,1,"Sor-Varanger _ 2019 _ 1",6
"438",2,2012,1805,"Narvik",0,1,1,0,1,"Narvik _ 2012 _ 2",1
"439",2,2012,1811,"Bindal",0,1,1,0,1,"Bindal _ 2012 _ 2",3
"440",2,2012,1813,"Bronnoy",0,4,4,0,1,"Bronnoy _ 2012 _ 2",5
"441",2,2012,1815,"Vega",0,1,1,0,1,"Vega _ 2012 _ 2",2
"442",2,2012,1816,"Vevelstad",0,4,4,0,1,"Vevelstad _ 2012 _ 2",6
"443",2,2012,1818,"Heroy",0,2,2,0,1,"Heroy _ 2012 _ 2",9
"444",2,2012,1820,"Alstahaug",1,0,1,1,0,"Alstahaug _ 2012 _ 2",5
"445",2,2012,1824,"Vefsn",0,1,1,0,1,"Vefsn _ 2012 _ 2",1
"446",2,2012,1827,"Donna",0,1,1,0,1,"Donna _ 2012 _ 2",6
"447",2,2012,1828,"Nesna",0,2,2,0,1,"Nesna _ 2012 _ 2",4
"448",2,2012,1833,"Rana",1,0,1,1,0,"Rana _ 2012 _ 2",1
"449",2,2012,1834,"Luroy",0,3,3,0,1,"Luroy _ 2012 _ 2",21
"450",2,2012,1835,"Traena",0,2,2,0,1,"Traena _ 2012 _ 2",3
"451",2,2012,1836,"Rodoy",0,5,5,0,1,"Rodoy _ 2012 _ 2",12
"452",2,2012,1837,"Meloy",0,3,3,0,1,"Meloy _ 2012 _ 2",7
"453",2,2012,1838,"Gildeskal",0,3,3,0,1,"Gildeskal _ 2012 _ 2",13
"454",2,2012,1840,"Saltdal",0,1,1,0,1,"Saltdal _ 2012 _ 2",2
"455",2,2012,1841,"Fauske",0,2,2,0,1,"Fauske _ 2012 _ 2",2
"456",2,2012,1845,"Sorfold",0,4,4,0,1,"Sorfold _ 2012 _ 2",9
"457",2,2012,1848,"Steigen",0,6,6,0,1,"Steigen _ 2012 _ 2",10
"458",2,2012,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2012 _ 2",3
"459",2,2012,1850,"Tysfjord",0,1,1,0,1,"Tysfjord _ 2012 _ 2",7
"460",2,2012,1865,"Vagan",1,0,1,1,0,"Vagan _ 2012 _ 2",11
"461",2,2012,1866,"Hadsel",1,4,5,0.2,0.8,"Hadsel _ 2012 _ 2",12
"462",2,2012,1868,"Oksnes",0,4,4,0,1,"Oksnes _ 2012 _ 2",14
"463",2,2012,1870,"Sortland",0,3,3,0,1,"Sortland _ 2012 _ 2",6
"464",2,2012,1902,"Tromso",0,6,6,0,1,"Tromso _ 2012 _ 2",14
"465",2,2012,1903,"Harstad",0,2,2,0,1,"Harstad _ 2012 _ 2",9
"466",2,2012,1911,"Kvaefjord",0,2,2,0,1,"Kvaefjord _ 2012 _ 2",6
"467",2,2012,1913,"Skanland",0,1,1,0,1,"Skanland _ 2012 _ 2",4
"468",2,2012,1917,"Ibestad",0,4,4,0,1,"Ibestad _ 2012 _ 2",7
"469",2,2012,1920,"Lavangen",0,1,1,0,1,"Lavangen _ 2012 _ 2",2
"470",2,2012,1925,"Sorreisa",0,1,1,0,1,"Sorreisa _ 2012 _ 2",1
"471",2,2012,1926,"Dyroy",0,4,4,0,1,"Dyroy _ 2012 _ 2",6
"472",2,2012,1927,"Tranoy",1,4,5,0.2,0.8,"Tranoy _ 2012 _ 2",8
"473",2,2012,1931,"Lenvik",0,1,1,0,1,"Lenvik _ 2012 _ 2",6
"474",2,2012,1936,"Karlsoy",0,3,3,0,1,"Karlsoy _ 2012 _ 2",5
"475",2,2012,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2012 _ 2",3
"476",2,2012,1940,"Kafjord",0,1,1,0,1,"Kafjord _ 2012 _ 2",1
"477",2,2012,1941,"Skjervoy",0,1,1,0,1,"Skjervoy _ 2012 _ 2",13
"478",2,2012,1942,"Nordreisa",0,1,1,0,1,"Nordreisa _ 2012 _ 2",5
"479",2,2012,1943,"Kvaenangen",0,3,3,0,1,"Kvaenangen _ 2012 _ 2",11
"480",2,2012,2012,"Alta",0,4,4,0,1,"Alta _ 2012 _ 2",23
"481",2,2012,2018,"Masoy",0,1,1,0,1,"Masoy _ 2012 _ 2",2
"482",2,2012,2022,"Lebesby",0,1,1,0,1,"Lebesby _ 2012 _ 2",4
"483",2,2012,2030,"Sor-Varanger",0,1,1,0,1,"Sor-Varanger _ 2012 _ 2",7
"484",2,2013,1804,"Bodo",0,2,2,0,1,"Bodo _ 2013 _ 2",4
"485",2,2013,1805,"Narvik",0,1,1,0,1,"Narvik _ 2013 _ 2",1
"486",2,2013,1811,"Bindal",0,2,2,0,1,"Bindal _ 2013 _ 2",3
"487",2,2013,1812,"Somna",0,1,1,0,1,"Somna _ 2013 _ 2",4
"488",2,2013,1813,"Bronnoy",1,2,3,0.333333333333333,0.666666666666667,"Bronnoy _ 2013 _ 2",7
"489",2,2013,1816,"Vevelstad",0,3,3,0,1,"Vevelstad _ 2013 _ 2",6
"490",2,2013,1818,"Heroy",0,4,4,0,1,"Heroy _ 2013 _ 2",7
"491",2,2013,1820,"Alstahaug",1,2,3,0.333333333333333,0.666666666666667,"Alstahaug _ 2013 _ 2",5
"492",2,2013,1822,"Leirfjord",0,2,2,0,1,"Leirfjord _ 2013 _ 2",2
"493",2,2013,1824,"Vefsn",1,0,1,1,0,"Vefsn _ 2013 _ 2",1
"494",2,2013,1827,"Donna",0,2,2,0,1,"Donna _ 2013 _ 2",7
"495",2,2013,1828,"Nesna",1,1,2,0.5,0.5,"Nesna _ 2013 _ 2",4
"496",2,2013,1833,"Rana",0,1,1,0,1,"Rana _ 2013 _ 2",1
"497",2,2013,1834,"Luroy",2,5,7,0.285714285714286,0.714285714285714,"Luroy _ 2013 _ 2",17
"498",2,2013,1835,"Traena",0,1,1,0,1,"Traena _ 2013 _ 2",3
"499",2,2013,1836,"Rodoy",0,4,4,0,1,"Rodoy _ 2013 _ 2",11
"500",2,2013,1837,"Meloy",1,1,2,0.5,0.5,"Meloy _ 2013 _ 2",8
"501",2,2013,1838,"Gildeskal",0,7,7,0,1,"Gildeskal _ 2013 _ 2",12
"502",2,2013,1840,"Saltdal",0,2,2,0,1,"Saltdal _ 2013 _ 2",2
"503",2,2013,1841,"Fauske",0,3,3,0,1,"Fauske _ 2013 _ 2",3
"504",2,2013,1845,"Sorfold",0,6,6,0,1,"Sorfold _ 2013 _ 2",8
"505",2,2013,1848,"Steigen",0,4,4,0,1,"Steigen _ 2013 _ 2",9
"506",2,2013,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2013 _ 2",2
"507",2,2013,1850,"Tysfjord",0,5,5,0,1,"Tysfjord _ 2013 _ 2",8
"508",2,2013,1851,"Lodingen",0,3,3,0,1,"Lodingen _ 2013 _ 2",7
"509",2,2013,1854,"Ballangen",0,2,2,0,1,"Ballangen _ 2013 _ 2",4
"510",2,2013,1860,"Vestvagoy",0,2,2,0,1,"Vestvagoy _ 2013 _ 2",14
"511",2,2013,1865,"Vagan",0,3,3,0,1,"Vagan _ 2013 _ 2",12
"512",2,2013,1866,"Hadsel",0,9,9,0,1,"Hadsel _ 2013 _ 2",13
"513",2,2013,1867,"Bo",0,3,3,0,1,"Bo _ 2013 _ 2",8
"514",2,2013,1868,"Oksnes",0,5,5,0,1,"Oksnes _ 2013 _ 2",13
"515",2,2013,1870,"Sortland",0,4,4,0,1,"Sortland _ 2013 _ 2",7
"516",2,2013,1902,"Tromso",0,4,4,0,1,"Tromso _ 2013 _ 2",14
"517",2,2013,1903,"Harstad",0,5,5,0,1,"Harstad _ 2013 _ 2",9
"518",2,2013,1911,"Kvaefjord",0,2,2,0,1,"Kvaefjord _ 2013 _ 2",6
"519",2,2013,1917,"Ibestad",0,3,3,0,1,"Ibestad _ 2013 _ 2",9
"520",2,2013,1920,"Lavangen",0,2,2,0,1,"Lavangen _ 2013 _ 2",2
"521",2,2013,1923,"Salangen",0,1,1,0,1,"Salangen _ 2013 _ 2",4
"522",2,2013,1925,"Sorreisa",0,1,1,0,1,"Sorreisa _ 2013 _ 2",1
"523",2,2013,1926,"Dyroy",0,1,1,0,1,"Dyroy _ 2013 _ 2",6
"524",2,2013,1927,"Tranoy",0,1,1,0,1,"Tranoy _ 2013 _ 2",8
"525",2,2013,1928,"Torsken",0,4,4,0,1,"Torsken _ 2013 _ 2",11
"526",2,2013,1929,"Berg",0,1,1,0,1,"Berg _ 2013 _ 2",4
"527",2,2013,1931,"Lenvik",0,3,3,0,1,"Lenvik _ 2013 _ 2",8
"528",2,2013,1936,"Karlsoy",0,2,2,0,1,"Karlsoy _ 2013 _ 2",5
"529",2,2013,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2013 _ 2",2
"530",2,2013,1940,"Kafjord",0,1,1,0,1,"Kafjord _ 2013 _ 2",1
"531",2,2013,1941,"Skjervoy",0,2,2,0,1,"Skjervoy _ 2013 _ 2",14
"532",2,2013,1942,"Nordreisa",0,1,1,0,1,"Nordreisa _ 2013 _ 2",4
"533",2,2013,1943,"Kvaenangen",0,3,3,0,1,"Kvaenangen _ 2013 _ 2",11
"534",2,2013,2004,"Hammerfest",0,4,4,0,1,"Hammerfest _ 2013 _ 2",11
"535",2,2013,2012,"Alta",0,8,8,0,1,"Alta _ 2013 _ 2",21
"536",2,2013,2014,"Loppa",0,7,7,0,1,"Loppa _ 2013 _ 2",10
"537",2,2013,2017,"Kvalsund",0,4,4,0,1,"Kvalsund _ 2013 _ 2",5
"538",2,2013,2018,"Masoy",0,2,2,0,1,"Masoy _ 2013 _ 2",3
"539",2,2013,2019,"Nordkapp",0,2,2,0,1,"Nordkapp _ 2013 _ 2",6
"540",2,2013,2027,"Nesseby",0,1,1,0,1,"Nesseby _ 2013 _ 2",3
"541",2,2014,1804,"Bodo",0,1,1,0,1,"Bodo _ 2014 _ 2",4
"542",2,2014,1811,"Bindal",0,2,2,0,1,"Bindal _ 2014 _ 2",4
"543",2,2014,1812,"Somna",0,2,2,0,1,"Somna _ 2014 _ 2",4
"544",2,2014,1813,"Bronnoy",1,2,3,0.333333333333333,0.666666666666667,"Bronnoy _ 2014 _ 2",7
"545",2,2014,1815,"Vega",2,0,2,1,0,"Vega _ 2014 _ 2",3
"546",2,2014,1816,"Vevelstad",1,0,1,1,0,"Vevelstad _ 2014 _ 2",6
"547",2,2014,1818,"Heroy",0,2,2,0,1,"Heroy _ 2014 _ 2",7
"548",2,2014,1820,"Alstahaug",0,2,2,0,1,"Alstahaug _ 2014 _ 2",5
"549",2,2014,1827,"Donna",0,2,2,0,1,"Donna _ 2014 _ 2",8
"550",2,2014,1833,"Rana",1,0,1,1,0,"Rana _ 2014 _ 2",1
"551",2,2014,1834,"Luroy",0,5,5,0,1,"Luroy _ 2014 _ 2",11
"552",2,2014,1835,"Traena",0,1,1,0,1,"Traena _ 2014 _ 2",3
"553",2,2014,1836,"Rodoy",0,4,4,0,1,"Rodoy _ 2014 _ 2",11
"554",2,2014,1837,"Meloy",0,3,3,0,1,"Meloy _ 2014 _ 2",8
"555",2,2014,1838,"Gildeskal",1,4,5,0.2,0.8,"Gildeskal _ 2014 _ 2",12
"556",2,2014,1840,"Saltdal",0,1,1,0,1,"Saltdal _ 2014 _ 2",2
"557",2,2014,1841,"Fauske",0,1,1,0,1,"Fauske _ 2014 _ 2",3
"558",2,2014,1845,"Sorfold",0,4,4,0,1,"Sorfold _ 2014 _ 2",8
"559",2,2014,1848,"Steigen",0,4,4,0,1,"Steigen _ 2014 _ 2",10
"560",2,2014,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2014 _ 2",2
"561",2,2014,1850,"Tysfjord",0,4,4,0,1,"Tysfjord _ 2014 _ 2",10
"562",2,2014,1851,"Lodingen",0,3,3,0,1,"Lodingen _ 2014 _ 2",8
"563",2,2014,1854,"Ballangen",0,2,2,0,1,"Ballangen _ 2014 _ 2",4
"564",2,2014,1859,"Flakstad",0,1,1,0,1,"Flakstad _ 2014 _ 2",3
"565",2,2014,1860,"Vestvagoy",2,3,5,0.4,0.6,"Vestvagoy _ 2014 _ 2",14
"566",2,2014,1865,"Vagan",0,1,1,0,1,"Vagan _ 2014 _ 2",12
"567",2,2014,1866,"Hadsel",0,4,4,0,1,"Hadsel _ 2014 _ 2",13
"568",2,2014,1867,"Bo",1,2,3,0.333333333333333,0.666666666666667,"Bo _ 2014 _ 2",8
"569",2,2014,1868,"Oksnes",0,5,5,0,1,"Oksnes _ 2014 _ 2",13
"570",2,2014,1870,"Sortland",0,3,3,0,1,"Sortland _ 2014 _ 2",8
"571",2,2014,1902,"Tromso",0,4,4,0,1,"Tromso _ 2014 _ 2",13
"572",2,2014,1903,"Harstad",0,1,1,0,1,"Harstad _ 2014 _ 2",9
"573",2,2014,1911,"Kvaefjord",0,1,1,0,1,"Kvaefjord _ 2014 _ 2",6
"574",2,2014,1913,"Skanland",0,1,1,0,1,"Skanland _ 2014 _ 2",4
"575",2,2014,1917,"Ibestad",0,5,5,0,1,"Ibestad _ 2014 _ 2",8
"576",2,2014,1919,"Gratangen",0,1,1,0,1,"Gratangen _ 2014 _ 2",5
"577",2,2014,1925,"Sorreisa",0,1,1,0,1,"Sorreisa _ 2014 _ 2",1
"578",2,2014,1926,"Dyroy",0,2,2,0,1,"Dyroy _ 2014 _ 2",5
"579",2,2014,1927,"Tranoy",0,5,5,0,1,"Tranoy _ 2014 _ 2",6
"580",2,2014,1928,"Torsken",1,4,5,0.2,0.8,"Torsken _ 2014 _ 2",11
"581",2,2014,1929,"Berg",0,2,2,0,1,"Berg _ 2014 _ 2",4
"582",2,2014,1931,"Lenvik",0,3,3,0,1,"Lenvik _ 2014 _ 2",8
"583",2,2014,1936,"Karlsoy",0,3,3,0,1,"Karlsoy _ 2014 _ 2",6
"584",2,2014,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2014 _ 2",2
"585",2,2014,1940,"Kafjord",0,1,1,0,1,"Kafjord _ 2014 _ 2",1
"586",2,2014,1941,"Skjervoy",0,4,4,0,1,"Skjervoy _ 2014 _ 2",14
"587",2,2014,1943,"Kvaenangen",0,2,2,0,1,"Kvaenangen _ 2014 _ 2",11
"588",2,2014,2004,"Hammerfest",0,7,7,0,1,"Hammerfest _ 2014 _ 2",9
"589",2,2014,2012,"Alta",0,7,7,0,1,"Alta _ 2014 _ 2",21
