"","municip_numb","year","county","part_time_occupation","main_occupation","municip_name"
"528",2023,"2007","Finnmark",1,4,"Gamvik"
"529",2023,"2008","Finnmark",2,4,"Gamvik"
"530",2023,"2009","Finnmark",1,5,"Gamvik"
"531",2023,"2010","Finnmark",1,5,"Gamvik"
"532",2023,"2011","Finnmark",0,5,"Gamvik"
"533",2023,"2012","Finnmark",0,7,"Gamvik"
"534",2023,"2013","Finnmark",0,6,"Gamvik"
"535",2023,"2014","Finnmark",0,7,"Gamvik"
"536",2023,"2015","Finnmark",0,7,"Gamvik"
"537",2023,"2016","Finnmark",0,9,"Gamvik"
"538",2023,"2017","Finnmark",0,9,"Gamvik"
"539",2023,"2018","Finnmark",0,10,"Gamvik"
"540",2023,"2019","Finnmark",2,11,"Gamvik"
"541",1838,"1990","Nordland",0,0,"Gildeskal"
"542",1838,"1991","Nordland",0,0,"Gildeskal"
"543",1838,"1992","Nordland",0,2,"Gildeskal"
"544",1838,"1993","Nordland",0,2,"Gildeskal"
"545",1838,"1994","Nordland",0,3,"Gildeskal"
"546",1838,"1995","Nordland",0,2,"Gildeskal"
"547",1838,"1996","Nordland",1,1,"Gildeskal"
"548",1838,"1997","Nordland",1,1,"Gildeskal"
"549",1838,"1998","Nordland",1,0,"Gildeskal"
"550",1838,"1999","Nordland",1,0,"Gildeskal"
"551",1838,"2000","Nordland",0,0,"Gildeskal"
"552",1838,"2001","Nordland",0,0,"Gildeskal"
"553",1838,"2002","Nordland",0,0,"Gildeskal"
"554",1838,"2003","Nordland",0,1,"Gildeskal"
"555",1838,"2004","Nordland",0,0,"Gildeskal"
"556",1838,"2005","Nordland",0,0,"Gildeskal"
"557",1838,"2006","Nordland",0,0,"Gildeskal"
"558",1838,"2007","Nordland",0,0,"Gildeskal"
"559",1838,"2008","Nordland",2,0,"Gildeskal"
"560",1838,"2009","Nordland",2,0,"Gildeskal"
"561",1838,"2010","Nordland",2,0,"Gildeskal"
"562",1838,"2011","Nordland",0,0,"Gildeskal"
"563",1838,"2012","Nordland",0,0,"Gildeskal"
"564",1838,"2013","Nordland",0,0,"Gildeskal"
"565",1838,"2014","Nordland",0,0,"Gildeskal"
"566",1838,"2015","Nordland",0,0,"Gildeskal"
"567",1838,"2016","Nordland",0,0,"Gildeskal"
"568",1838,"2017","Nordland",0,1,"Gildeskal"
"569",1838,"2018","Nordland",0,0,"Gildeskal"
"570",1838,"2019","Nordland",0,1,"Gildeskal"
"571",1919,"1990","Troms",0,0,"Gratangen"
"572",1919,"1991","Troms",0,1,"Gratangen"
"573",1919,"1992","Troms",0,1,"Gratangen"
"574",1919,"1993","Troms",0,1,"Gratangen"
"575",1919,"1994","Troms",0,0,"Gratangen"
"576",1919,"1995","Troms",0,0,"Gratangen"
"577",1919,"1996","Troms",0,0,"Gratangen"
"578",1919,"1997","Troms",0,0,"Gratangen"
"579",1919,"1998","Troms",0,0,"Gratangen"
"580",1919,"1999","Troms",0,1,"Gratangen"
"581",1919,"2000","Troms",0,3,"Gratangen"
"582",1919,"2001","Troms",0,1,"Gratangen"
"583",1919,"2002","Troms",0,1,"Gratangen"
"584",1919,"2003","Troms",0,0,"Gratangen"
"585",1919,"2004","Troms",0,0,"Gratangen"
"586",1919,"2005","Troms",0,0,"Gratangen"
"587",1919,"2006","Troms",1,0,"Gratangen"
"588",1919,"2007","Troms",1,0,"Gratangen"
"589",1919,"2008","Troms",0,0,"Gratangen"
"590",1919,"2009","Troms",0,0,"Gratangen"
"591",1919,"2010","Troms",0,0,"Gratangen"
"592",1919,"2011","Troms",0,0,"Gratangen"
"593",1919,"2012","Troms",0,0,"Gratangen"
"594",1919,"2013","Troms",0,1,"Gratangen"
"595",1919,"2014","Troms",0,1,"Gratangen"
"596",1919,"2015","Troms",0,1,"Gratangen"
"597",1919,"2016","Troms",1,0,"Gratangen"
"598",1919,"2017","Troms",0,0,"Gratangen"
"599",1919,"2018","Troms",0,0,"Gratangen"
"600",1919,"2019","Troms",0,0,"Gratangen"
"601",1866,"1990","Nordland",0,4,"Hadsel"
"602",1866,"1991","Nordland",2,5,"Hadsel"
"603",1866,"1992","Nordland",1,5,"Hadsel"
"604",1866,"1993","Nordland",1,5,"Hadsel"
"605",1866,"1994","Nordland",1,2,"Hadsel"
"606",1866,"1995","Nordland",2,1,"Hadsel"
"607",1866,"1996","Nordland",2,3,"Hadsel"
"608",1866,"1997","Nordland",2,3,"Hadsel"
"609",1866,"1998","Nordland",1,4,"Hadsel"
"610",1866,"1999","Nordland",1,3,"Hadsel"
"611",1866,"2000","Nordland",1,2,"Hadsel"
"612",1866,"2001","Nordland",1,2,"Hadsel"
"613",1866,"2002","Nordland",1,3,"Hadsel"
"614",1866,"2003","Nordland",1,3,"Hadsel"
"615",1866,"2004","Nordland",0,2,"Hadsel"
"616",1866,"2005","Nordland",0,2,"Hadsel"
"617",1866,"2006","Nordland",0,2,"Hadsel"
"618",1866,"2007","Nordland",0,0,"Hadsel"
"619",1866,"2008","Nordland",0,0,"Hadsel"
"620",1866,"2009","Nordland",1,0,"Hadsel"
"621",1866,"2010","Nordland",1,0,"Hadsel"
"622",1866,"2011","Nordland",0,0,"Hadsel"
"623",1866,"2012","Nordland",0,0,"Hadsel"
"624",1866,"2013","Nordland",0,1,"Hadsel"
"625",1866,"2014","Nordland",0,2,"Hadsel"
"626",1866,"2015","Nordland",1,0,"Hadsel"
"627",1866,"2016","Nordland",2,1,"Hadsel"
"628",1866,"2017","Nordland",0,2,"Hadsel"
"629",1866,"2018","Nordland",0,2,"Hadsel"
"630",1866,"2019","Nordland",0,2,"Hadsel"
"631",1849,"1990","Nordland",1,1,"Hamaroy"
"632",1849,"1991","Nordland",1,1,"Hamaroy"
"633",1849,"1992","Nordland",0,2,"Hamaroy"
"634",1849,"1993","Nordland",0,2,"Hamaroy"
"635",1849,"1994","Nordland",0,1,"Hamaroy"
"636",1849,"1995","Nordland",0,1,"Hamaroy"
"637",1849,"1996","Nordland",0,1,"Hamaroy"
"638",1849,"1997","Nordland",0,1,"Hamaroy"
"639",1849,"1998","Nordland",0,1,"Hamaroy"
"640",1849,"1999","Nordland",0,1,"Hamaroy"
"641",1849,"2000","Nordland",0,1,"Hamaroy"
"642",1849,"2001","Nordland",0,2,"Hamaroy"
"643",1849,"2002","Nordland",0,2,"Hamaroy"
"644",1849,"2003","Nordland",0,2,"Hamaroy"
"645",1849,"2004","Nordland",1,2,"Hamaroy"
"646",1849,"2005","Nordland",1,1,"Hamaroy"
"647",1849,"2006","Nordland",1,1,"Hamaroy"
"648",1849,"2007","Nordland",0,1,"Hamaroy"
"649",1849,"2008","Nordland",0,1,"Hamaroy"
"650",1849,"2009","Nordland",0,0,"Hamaroy"
"651",1849,"2010","Nordland",0,0,"Hamaroy"
"652",1849,"2011","Nordland",0,0,"Hamaroy"
"653",1849,"2012","Nordland",0,0,"Hamaroy"
"654",1849,"2013","Nordland",0,0,"Hamaroy"
"655",1849,"2014","Nordland",0,0,"Hamaroy"
"656",1849,"2015","Nordland",0,0,"Hamaroy"
"657",1849,"2016","Nordland",0,0,"Hamaroy"
"658",1849,"2017","Nordland",0,0,"Hamaroy"
"659",1849,"2018","Nordland",1,0,"Hamaroy"
"660",1849,"2019","Nordland",0,2,"Hamaroy"
"661",2004,"1990","Finnmark",3,1,"Hammerfest"
"662",2004,"1991","Finnmark",1,5,"Hammerfest"
"663",2004,"1992","Finnmark",1,5,"Hammerfest"
"664",2004,"1993","Finnmark",1,5,"Hammerfest"
"665",2004,"1994","Finnmark",1,4,"Hammerfest"
"666",2004,"1995","Finnmark",1,6,"Hammerfest"
"667",2004,"1996","Finnmark",1,3,"Hammerfest"
"668",2004,"1997","Finnmark",1,3,"Hammerfest"
"669",2004,"1998","Finnmark",1,2,"Hammerfest"
"670",2004,"1999","Finnmark",0,3,"Hammerfest"
"671",2004,"2000","Finnmark",0,3,"Hammerfest"
"672",2004,"2001","Finnmark",1,2,"Hammerfest"
"673",2004,"2002","Finnmark",2,3,"Hammerfest"
"674",2004,"2003","Finnmark",1,2,"Hammerfest"
"675",2004,"2004","Finnmark",0,2,"Hammerfest"
"676",2004,"2005","Finnmark",0,1,"Hammerfest"
"677",2004,"2006","Finnmark",0,1,"Hammerfest"
"678",2004,"2007","Finnmark",0,1,"Hammerfest"
"679",2004,"2008","Finnmark",0,2,"Hammerfest"
"680",2004,"2009","Finnmark",0,3,"Hammerfest"
"681",2004,"2010","Finnmark",0,1,"Hammerfest"
"682",2004,"2011","Finnmark",0,1,"Hammerfest"
"683",2004,"2012","Finnmark",0,1,"Hammerfest"
"684",2004,"2013","Finnmark",1,2,"Hammerfest"
"685",2004,"2014","Finnmark",1,1,"Hammerfest"
"686",2004,"2015","Finnmark",1,2,"Hammerfest"
"687",2004,"2016","Finnmark",1,2,"Hammerfest"
"688",2004,"2017","Finnmark",1,3,"Hammerfest"
"689",2004,"2018","Finnmark",1,1,"Hammerfest"
"690",2004,"2019","Finnmark",0,2,"Hammerfest"
"691",1903,"1990","Troms",3,4,"Harstad"
"692",1903,"1991","Troms",3,9,"Harstad"
"693",1903,"1992","Troms",3,9,"Harstad"
"694",1903,"1993","Troms",4,10,"Harstad"
"695",1903,"1994","Troms",4,7,"Harstad"
"696",1903,"1995","Troms",5,7,"Harstad"
"697",1903,"1996","Troms",6,8,"Harstad"
"698",1903,"1997","Troms",6,7,"Harstad"
"699",1903,"1998","Troms",5,7,"Harstad"
"700",1903,"1999","Troms",5,2,"Harstad"
"701",1903,"2000","Troms",5,1,"Harstad"
"702",1903,"2001","Troms",5,1,"Harstad"
"703",1903,"2002","Troms",4,3,"Harstad"
"704",1903,"2003","Troms",5,3,"Harstad"
"705",1903,"2004","Troms",1,3,"Harstad"
"706",1903,"2005","Troms",0,2,"Harstad"
"707",1903,"2006","Troms",0,2,"Harstad"
"708",1903,"2007","Troms",0,1,"Harstad"
"709",1903,"2008","Troms",1,0,"Harstad"
"710",1903,"2009","Troms",1,2,"Harstad"
"711",1903,"2010","Troms",1,2,"Harstad"
"712",1903,"2011","Troms",1,2,"Harstad"
"713",1903,"2012","Troms",0,1,"Harstad"
"714",1903,"2013","Troms",0,3,"Harstad"
"715",1903,"2014","Troms",0,4,"Harstad"
"716",1903,"2015","Troms",0,4,"Harstad"
"717",1903,"2016","Troms",0,4,"Harstad"
"718",1903,"2017","Troms",0,3,"Harstad"
"719",1903,"2018","Troms",0,1,"Harstad"
"720",1903,"2019","Troms",0,0,"Harstad"
"721",2015,"1990","Finnmark",0,9,"Hasvik"
"722",2015,"1991","Finnmark",0,8,"Hasvik"
"723",2015,"1992","Finnmark",0,7,"Hasvik"
"724",2015,"1993","Finnmark",0,7,"Hasvik"
"725",2015,"1994","Finnmark",0,4,"Hasvik"
"726",2015,"1995","Finnmark",0,3,"Hasvik"
"727",2015,"1996","Finnmark",0,2,"Hasvik"
"728",2015,"1997","Finnmark",0,2,"Hasvik"
"729",2015,"1998","Finnmark",0,2,"Hasvik"
"730",2015,"1999","Finnmark",0,2,"Hasvik"
"731",2015,"2000","Finnmark",0,2,"Hasvik"
"732",2015,"2001","Finnmark",0,2,"Hasvik"
"733",2015,"2002","Finnmark",0,3,"Hasvik"
"734",2015,"2003","Finnmark",0,2,"Hasvik"
"735",2015,"2004","Finnmark",0,2,"Hasvik"
"736",2015,"2005","Finnmark",0,3,"Hasvik"
"737",2015,"2006","Finnmark",1,3,"Hasvik"
"738",2015,"2007","Finnmark",0,3,"Hasvik"
"739",2015,"2008","Finnmark",1,2,"Hasvik"
"740",2015,"2009","Finnmark",1,2,"Hasvik"
"741",2015,"2010","Finnmark",1,2,"Hasvik"
"742",2015,"2011","Finnmark",1,1,"Hasvik"
"743",2015,"2012","Finnmark",1,1,"Hasvik"
"744",2015,"2013","Finnmark",0,1,"Hasvik"
"745",2015,"2014","Finnmark",0,1,"Hasvik"
"746",2015,"2015","Finnmark",0,1,"Hasvik"
"747",2015,"2016","Finnmark",0,3,"Hasvik"
"748",2015,"2017","Finnmark",1,3,"Hasvik"
"749",2015,"2018","Finnmark",1,3,"Hasvik"
"750",2015,"2019","Finnmark",0,3,"Hasvik"
"751",1832,"1990","Nordland",0,1,"Hemnes"
"752",1832,"1991","Nordland",0,1,"Hemnes"
"753",1832,"1992","Nordland",0,0,"Hemnes"
"754",1832,"1993","Nordland",0,0,"Hemnes"
"755",1832,"1994","Nordland",0,0,"Hemnes"
"756",1832,"1995","Nordland",0,0,"Hemnes"
"757",1832,"1996","Nordland",0,0,"Hemnes"
"758",1832,"1997","Nordland",0,0,"Hemnes"
"759",1832,"1998","Nordland",0,0,"Hemnes"
"760",1832,"1999","Nordland",0,0,"Hemnes"
"761",1832,"2000","Nordland",0,1,"Hemnes"
"762",1832,"2001","Nordland",0,0,"Hemnes"
"763",1832,"2002","Nordland",0,0,"Hemnes"
"764",1832,"2003","Nordland",0,0,"Hemnes"
"765",1832,"2004","Nordland",0,0,"Hemnes"
"766",1832,"2005","Nordland",0,0,"Hemnes"
"767",1832,"2006","Nordland",0,0,"Hemnes"
"768",1832,"2007","Nordland",0,0,"Hemnes"
"769",1832,"2008","Nordland",0,0,"Hemnes"
"770",1832,"2009","Nordland",0,0,"Hemnes"
"771",1832,"2010","Nordland",0,0,"Hemnes"
"772",1832,"2011","Nordland",0,0,"Hemnes"
"773",1832,"2012","Nordland",0,0,"Hemnes"
"774",1832,"2013","Nordland",0,0,"Hemnes"
"775",1832,"2014","Nordland",0,0,"Hemnes"
"776",1832,"2015","Nordland",0,0,"Hemnes"
"777",1832,"2016","Nordland",0,0,"Hemnes"
"778",1832,"2017","Nordland",0,0,"Hemnes"
"779",1832,"2018","Nordland",0,0,"Hemnes"
"780",1832,"2019","Nordland",0,0,"Hemnes"
"781",1818,"1990","Nordland",0,5,"Heroy"
"782",1818,"1991","Nordland",1,4,"Heroy"
"783",1818,"1992","Nordland",2,2,"Heroy"
"784",1818,"1993","Nordland",0,2,"Heroy"
"785",1818,"1994","Nordland",0,2,"Heroy"
"786",1818,"1995","Nordland",0,2,"Heroy"
"787",1818,"1996","Nordland",0,3,"Heroy"
"788",1818,"1997","Nordland",1,0,"Heroy"
"789",1818,"1998","Nordland",0,0,"Heroy"
"790",1818,"1999","Nordland",0,1,"Heroy"
"791",1818,"2000","Nordland",0,1,"Heroy"
"792",1818,"2001","Nordland",0,1,"Heroy"
"793",1818,"2002","Nordland",0,2,"Heroy"
"794",1818,"2003","Nordland",0,1,"Heroy"
"795",1818,"2004","Nordland",0,1,"Heroy"
"796",1818,"2005","Nordland",0,1,"Heroy"
"797",1818,"2006","Nordland",1,2,"Heroy"
"798",1818,"2007","Nordland",1,2,"Heroy"
"799",1818,"2008","Nordland",0,2,"Heroy"
"800",1818,"2009","Nordland",0,3,"Heroy"
"801",1818,"2010","Nordland",0,3,"Heroy"
"802",1818,"2011","Nordland",0,3,"Heroy"
"803",1818,"2012","Nordland",0,2,"Heroy"
"804",1818,"2013","Nordland",0,2,"Heroy"
"805",1818,"2014","Nordland",0,1,"Heroy"
"806",1818,"2015","Nordland",0,1,"Heroy"
"807",1818,"2016","Nordland",0,2,"Heroy"
"808",1818,"2017","Nordland",0,2,"Heroy"
"809",1818,"2018","Nordland",0,4,"Heroy"
"810",1818,"2019","Nordland",0,4,"Heroy"
"811",1917,"1990","Troms",1,0,"Ibestad"
"812",1917,"1991","Troms",1,0,"Ibestad"
"813",1917,"1992","Troms",1,1,"Ibestad"
"814",1917,"1993","Troms",1,1,"Ibestad"
"815",1917,"1994","Troms",1,0,"Ibestad"
"816",1917,"1995","Troms",1,0,"Ibestad"
"817",1917,"1996","Troms",1,1,"Ibestad"
"818",1917,"1997","Troms",1,2,"Ibestad"
"819",1917,"1998","Troms",1,1,"Ibestad"
"820",1917,"1999","Troms",1,1,"Ibestad"
"821",1917,"2000","Troms",1,0,"Ibestad"
"822",1917,"2001","Troms",1,0,"Ibestad"
"823",1917,"2002","Troms",1,1,"Ibestad"
"824",1917,"2003","Troms",1,1,"Ibestad"
"825",1917,"2004","Troms",1,0,"Ibestad"
"826",1917,"2005","Troms",1,0,"Ibestad"
"827",1917,"2006","Troms",1,0,"Ibestad"
"828",1917,"2007","Troms",1,0,"Ibestad"
"829",1917,"2008","Troms",1,0,"Ibestad"
"830",1917,"2009","Troms",1,0,"Ibestad"
"831",1917,"2010","Troms",1,0,"Ibestad"
"832",1917,"2011","Troms",1,0,"Ibestad"
"833",1917,"2012","Troms",0,0,"Ibestad"
"834",1917,"2013","Troms",0,0,"Ibestad"
"835",1917,"2014","Troms",0,0,"Ibestad"
"836",1917,"2015","Troms",0,0,"Ibestad"
"837",1917,"2016","Troms",0,0,"Ibestad"
"838",1917,"2017","Troms",0,0,"Ibestad"
"839",1917,"2018","Troms",0,0,"Ibestad"
"840",1917,"2019","Troms",0,0,"Ibestad"
"841",1936,"1990","Troms",0,11,"Karlsoy"
"842",1936,"1991","Troms",0,11,"Karlsoy"
"843",1936,"1992","Troms",0,10,"Karlsoy"
"844",1936,"1993","Troms",3,14,"Karlsoy"
"845",1936,"1994","Troms",4,10,"Karlsoy"
"846",1936,"1995","Troms",3,9,"Karlsoy"
"847",1936,"1996","Troms",3,10,"Karlsoy"
"848",1936,"1997","Troms",3,8,"Karlsoy"
"849",1936,"1998","Troms",2,9,"Karlsoy"
"850",1936,"1999","Troms",5,9,"Karlsoy"
"851",1936,"2000","Troms",7,8,"Karlsoy"
"852",1936,"2001","Troms",13,9,"Karlsoy"
"853",1936,"2002","Troms",14,8,"Karlsoy"
"854",1936,"2003","Troms",16,8,"Karlsoy"
"855",1936,"2004","Troms",11,6,"Karlsoy"
"856",1936,"2005","Troms",11,6,"Karlsoy"
"857",1936,"2006","Troms",9,6,"Karlsoy"
"858",1936,"2007","Troms",10,7,"Karlsoy"
"859",1936,"2008","Troms",8,8,"Karlsoy"
"860",1936,"2009","Troms",8,8,"Karlsoy"
"861",1936,"2010","Troms",3,5,"Karlsoy"
"862",1936,"2011","Troms",3,5,"Karlsoy"
"863",1936,"2012","Troms",2,5,"Karlsoy"
"864",1936,"2013","Troms",1,5,"Karlsoy"
"865",1936,"2014","Troms",1,4,"Karlsoy"
"866",1936,"2015","Troms",0,3,"Karlsoy"
"867",1936,"2016","Troms",0,4,"Karlsoy"
"868",1936,"2017","Troms",1,4,"Karlsoy"
"869",1936,"2018","Troms",1,3,"Karlsoy"
"870",1936,"2019","Troms",1,3,"Karlsoy"
"871",2017,"1990","Finnmark",0,0,"Kvalsund"
"872",2017,"1991","Finnmark",0,0,"Kvalsund"
"873",2017,"1992","Finnmark",0,0,"Kvalsund"
"874",2017,"1993","Finnmark",0,1,"Kvalsund"
"875",2017,"1994","Finnmark",0,1,"Kvalsund"
"876",2017,"1995","Finnmark",0,1,"Kvalsund"
"877",2017,"1996","Finnmark",1,0,"Kvalsund"
"878",2017,"1997","Finnmark",1,0,"Kvalsund"
"879",2017,"1998","Finnmark",2,0,"Kvalsund"
"880",2017,"1999","Finnmark",1,0,"Kvalsund"
"881",2017,"2000","Finnmark",1,0,"Kvalsund"
"882",2017,"2001","Finnmark",1,0,"Kvalsund"
"883",2017,"2002","Finnmark",0,0,"Kvalsund"
"884",2017,"2003","Finnmark",0,0,"Kvalsund"
"885",2017,"2004","Finnmark",0,0,"Kvalsund"
"886",2017,"2005","Finnmark",0,0,"Kvalsund"
"887",2017,"2006","Finnmark",0,0,"Kvalsund"
"888",2017,"2007","Finnmark",0,0,"Kvalsund"
"889",2017,"2008","Finnmark",0,1,"Kvalsund"
"890",2017,"2009","Finnmark",0,1,"Kvalsund"
"891",2017,"2010","Finnmark",0,0,"Kvalsund"
"892",2017,"2011","Finnmark",0,1,"Kvalsund"
"893",2017,"2012","Finnmark",0,1,"Kvalsund"
"894",2017,"2013","Finnmark",0,1,"Kvalsund"
"895",2017,"2014","Finnmark",0,1,"Kvalsund"
"896",2017,"2015","Finnmark",0,1,"Kvalsund"
"897",2017,"2016","Finnmark",0,1,"Kvalsund"
"898",2017,"2017","Finnmark",0,1,"Kvalsund"
"899",2017,"2018","Finnmark",0,1,"Kvalsund"
"900",2017,"2019","Finnmark",0,1,"Kvalsund"
"901",1911,"1990","Troms",4,0,"Kvaefjord"
"902",1911,"1991","Troms",4,1,"Kvaefjord"
"903",1911,"1992","Troms",4,1,"Kvaefjord"
"904",1911,"1993","Troms",4,1,"Kvaefjord"
"905",1911,"1994","Troms",4,1,"Kvaefjord"
"906",1911,"1995","Troms",4,2,"Kvaefjord"
"907",1911,"1996","Troms",2,3,"Kvaefjord"
"908",1911,"1997","Troms",2,3,"Kvaefjord"
"909",1911,"1998","Troms",1,2,"Kvaefjord"
"910",1911,"1999","Troms",2,3,"Kvaefjord"
"911",1911,"2000","Troms",1,2,"Kvaefjord"
"912",1911,"2001","Troms",1,2,"Kvaefjord"
"913",1911,"2002","Troms",0,3,"Kvaefjord"
"914",1911,"2003","Troms",0,3,"Kvaefjord"
"915",1911,"2004","Troms",0,3,"Kvaefjord"
"916",1911,"2005","Troms",0,2,"Kvaefjord"
"917",1911,"2006","Troms",0,2,"Kvaefjord"
"918",1911,"2007","Troms",0,2,"Kvaefjord"
"919",1911,"2008","Troms",0,2,"Kvaefjord"
"920",1911,"2009","Troms",0,2,"Kvaefjord"
"921",1911,"2010","Troms",0,2,"Kvaefjord"
"922",1911,"2011","Troms",0,2,"Kvaefjord"
"923",1911,"2012","Troms",0,1,"Kvaefjord"
"924",1911,"2013","Troms",1,0,"Kvaefjord"
"925",1911,"2014","Troms",0,0,"Kvaefjord"
"926",1911,"2015","Troms",0,0,"Kvaefjord"
"927",1911,"2016","Troms",0,0,"Kvaefjord"
"928",1911,"2017","Troms",0,0,"Kvaefjord"
"929",1911,"2018","Troms",0,0,"Kvaefjord"
"930",1911,"2019","Troms",0,0,"Kvaefjord"
"931",1943,"1990","Troms",1,1,"Kvaenangen"
"932",1943,"1991","Troms",2,1,"Kvaenangen"
"933",1943,"1992","Troms",3,2,"Kvaenangen"
"934",1943,"1993","Troms",2,3,"Kvaenangen"
"935",1943,"1994","Troms",2,2,"Kvaenangen"
"936",1943,"1995","Troms",3,3,"Kvaenangen"
"937",1943,"1996","Troms",3,4,"Kvaenangen"
"938",1943,"1997","Troms",1,4,"Kvaenangen"
"939",1943,"1998","Troms",1,4,"Kvaenangen"
"940",1943,"1999","Troms",1,4,"Kvaenangen"
"941",1943,"2000","Troms",3,2,"Kvaenangen"
"942",1943,"2001","Troms",2,2,"Kvaenangen"
"943",1943,"2002","Troms",1,3,"Kvaenangen"
"944",1943,"2003","Troms",2,2,"Kvaenangen"
"945",1943,"2004","Troms",3,2,"Kvaenangen"
"946",1943,"2005","Troms",3,2,"Kvaenangen"
"947",1943,"2006","Troms",2,2,"Kvaenangen"
"948",1943,"2007","Troms",1,2,"Kvaenangen"
"949",1943,"2008","Troms",1,2,"Kvaenangen"
"950",1943,"2009","Troms",1,2,"Kvaenangen"
"951",1943,"2010","Troms",1,2,"Kvaenangen"
"952",1943,"2011","Troms",2,1,"Kvaenangen"
"953",1943,"2012","Troms",2,1,"Kvaenangen"
"954",1943,"2013","Troms",2,1,"Kvaenangen"
"955",1943,"2014","Troms",2,1,"Kvaenangen"
"956",1943,"2015","Troms",1,0,"Kvaenangen"
"957",1943,"2016","Troms",1,0,"Kvaenangen"
"958",1943,"2017","Troms",1,0,"Kvaenangen"
"959",1943,"2018","Troms",1,0,"Kvaenangen"
"960",1943,"2019","Troms",1,0,"Kvaenangen"
"961",1920,"1990","Troms",0,0,"Lavangen"
"962",1920,"1991","Troms",0,0,"Lavangen"
"963",1920,"1992","Troms",0,0,"Lavangen"
"964",1920,"1993","Troms",0,0,"Lavangen"
"965",1920,"1994","Troms",0,0,"Lavangen"
"966",1920,"1995","Troms",0,0,"Lavangen"
"967",1920,"1996","Troms",0,0,"Lavangen"
"968",1920,"1997","Troms",0,0,"Lavangen"
"969",1920,"1998","Troms",0,0,"Lavangen"
"970",1920,"1999","Troms",0,0,"Lavangen"
"971",1920,"2000","Troms",0,0,"Lavangen"
"972",1920,"2001","Troms",0,0,"Lavangen"
"973",1920,"2002","Troms",0,0,"Lavangen"
"974",1920,"2003","Troms",0,0,"Lavangen"
"975",1920,"2004","Troms",0,0,"Lavangen"
"976",1920,"2005","Troms",0,0,"Lavangen"
"977",1920,"2006","Troms",0,0,"Lavangen"
"978",1920,"2007","Troms",0,0,"Lavangen"
"979",1920,"2008","Troms",0,0,"Lavangen"
"980",1920,"2009","Troms",0,0,"Lavangen"
"981",1920,"2010","Troms",0,0,"Lavangen"
"982",1920,"2011","Troms",0,0,"Lavangen"
"983",1920,"2012","Troms",0,0,"Lavangen"
"984",1920,"2013","Troms",0,0,"Lavangen"
"985",1920,"2014","Troms",0,0,"Lavangen"
"986",1920,"2015","Troms",0,0,"Lavangen"
"987",1920,"2016","Troms",0,1,"Lavangen"
"988",1920,"2017","Troms",0,1,"Lavangen"
"989",1920,"2018","Troms",0,1,"Lavangen"
"990",1920,"2019","Troms",0,0,"Lavangen"
"991",2022,"1990","Finnmark",0,2,"Lebesby"
"992",2022,"1991","Finnmark",0,2,"Lebesby"
"993",2022,"1992","Finnmark",0,2,"Lebesby"
"994",2022,"1993","Finnmark",0,4,"Lebesby"
"995",2022,"1994","Finnmark",0,4,"Lebesby"
"996",2022,"1995","Finnmark",0,3,"Lebesby"
"997",2022,"1996","Finnmark",1,2,"Lebesby"
"998",2022,"1997","Finnmark",0,3,"Lebesby"
"999",2022,"1998","Finnmark",0,3,"Lebesby"
"1000",2022,"1999","Finnmark",0,3,"Lebesby"
"1001",2022,"2000","Finnmark",0,5,"Lebesby"
"1002",2022,"2001","Finnmark",0,5,"Lebesby"
"1003",2022,"2002","Finnmark",2,2,"Lebesby"
"1004",2022,"2003","Finnmark",3,2,"Lebesby"
"1005",2022,"2004","Finnmark",4,1,"Lebesby"
"1006",2022,"2005","Finnmark",2,1,"Lebesby"
"1007",2022,"2006","Finnmark",1,1,"Lebesby"
"1008",2022,"2007","Finnmark",1,2,"Lebesby"
"1009",2022,"2008","Finnmark",1,0,"Lebesby"
"1010",2022,"2009","Finnmark",1,0,"Lebesby"
"1011",2022,"2010","Finnmark",1,0,"Lebesby"
"1012",2022,"2011","Finnmark",2,3,"Lebesby"
"1013",2022,"2012","Finnmark",2,5,"Lebesby"
"1014",2022,"2013","Finnmark",2,7,"Lebesby"
"1015",2022,"2014","Finnmark",1,10,"Lebesby"
"1016",2022,"2015","Finnmark",1,11,"Lebesby"
"1017",2022,"2016","Finnmark",2,9,"Lebesby"
"1018",2022,"2017","Finnmark",1,11,"Lebesby"
"1019",2022,"2018","Finnmark",3,9,"Lebesby"
"1020",2022,"2019","Finnmark",0,10,"Lebesby"
"1021",1822,"1990","Nordland",0,0,"Leirfjord"
"1022",1822,"1991","Nordland",1,0,"Leirfjord"
"1023",1822,"1992","Nordland",0,0,"Leirfjord"
"1024",1822,"1993","Nordland",0,1,"Leirfjord"
"1025",1822,"1994","Nordland",0,1,"Leirfjord"
"1026",1822,"1995","Nordland",0,1,"Leirfjord"
"1027",1822,"1996","Nordland",0,0,"Leirfjord"
"1028",1822,"1997","Nordland",0,0,"Leirfjord"
"1029",1822,"1998","Nordland",0,0,"Leirfjord"
"1030",1822,"1999","Nordland",0,0,"Leirfjord"
"1031",1822,"2000","Nordland",0,0,"Leirfjord"
"1032",1822,"2001","Nordland",0,0,"Leirfjord"
"1033",1822,"2002","Nordland",0,0,"Leirfjord"
"1034",1822,"2003","Nordland",0,0,"Leirfjord"
"1035",1822,"2004","Nordland",0,0,"Leirfjord"
"1036",1822,"2005","Nordland",0,0,"Leirfjord"
"1037",1822,"2006","Nordland",0,0,"Leirfjord"
