"","landing_municip_numb","landing_municip","landing_county","year","local_landings_NOK","local_landings_tonnes","total_landings_NOK","total_landings_tonnes","proportion_local_NOK","proportion_local_tonnes","mean_NOK_per_tonnes","fishing_industry_yes_no"
"622",1856,"Rost","Nordland","2012",39276.73725,3782.7828,178234.72448,16654.2017,22.036523671013,22.7136843190749,10.702087538666,1
"623",1923,"Salangen","Troms","2012",228.86017,3.761,228.86017,3.761,100,100,60.8508827439511,0
"624",1840,"Saltdal","Nordland","2012",15.30522,0.2823,15.30522,0.2823,100,100,54.2161530286929,0
"625",1913,"Skanland","Troms","2012",10.52039,0.8801,10.52039,0.8801,100,100,11.9536302692876,0
"626",1941,"Skjervoy","Troms","2012",22514.00208,2297.6927,70681.85862,8984.5115,31.8525892210048,25.5739302019926,7.86707865196678,1
"627",1812,"Somna","Nordland","2012",100.57382,0.4327,100.57382,0.4327,100,100,232.433140744165,0
"628",2030,"Sor-Varanger","Finnmark","2012",6434.44469,265.9991,234200.74378,24813.5876,2.74740574523721,1.07198968681175,9.43840719670863,1
"629",1845,"Sorfold","Nordland","2012",1428.94909,154.4931,1604.43971,174.9935,89.0621866994304,88.2850505875932,9.16856746107713,1
"630",1925,"Sorreisa","Troms","2012",0,0,0,0,0,0,0,0
"631",1870,"Sortland","Nordland","2012",6760.6992,668.5949,186058.32425,21999.2176,3.63364510953882,3.03917581141613,8.45749733617799,1
"632",1848,"Steigen","Nordland","2012",7952.78942,818.2641,10918.77638,1189.3609,72.8359034311499,68.7986379912102,9.18037273631578,1
"633",1939,"Storfjord","Troms","2012",0,0,0,0,0,0,0,0
"634",2025,"Tana","Finnmark","2012",2409.76445,31.5354,2803.75178,47.3369,85.9478527018537,66.6190646197786,59.229729449964,1
"635",1852,"Tjeldsund","Nordland","2012",0,0,0,0,0,0,0,0
"636",1928,"Torsken","Troms","2012",20718.65627,2283.0235,92149.75978,10356.6272,22.4836790887617,22.044083038926,8.89766117872815,1
"637",1835,"Traena","Nordland","2012",12452.16644,1335.2552,296570.80599,56908.0877,4.19871618800533,2.34633644173568,5.21139996046643,1
"638",1927,"Tranoy","Troms","2012",0,0,0,0,0,0,0,0
"639",1902,"Tromso","Troms","2012",154399.11091,15975.6154,2415422.54031,290304.0788,6.3922195116298,5.50306267346871,8.32031899205269,1
"640",1850,"Tysfjord","Nordland","2012",406.40557,50.0516,4320.72068,481.2289,9.40596720082354,10.4007884813235,8.97851454889762,1
"641",2003,"Vadso","Finnmark","2012",7607.40763,597.6027,11579.17847,1110.3532,65.699027350772,53.8209553500634,10.4283740254903,1
"642",1857,"Vaeroy","Nordland","2012",61799.97022,7744.5945,437684.29617,70296.3783,14.1197595528985,11.0170604621319,6.22627092255192,1
"643",1865,"Vagan","Nordland","2012",47699.48152,5104.9133,353742.08115,53225.3013,13.4842542241316,9.59114025719945,6.64612641939145,1
"644",2002,"Vardo","Finnmark","2012",44693.35004,3795.8146,87712.12089,7537.4498,50.95458824448,50.3594013986004,11.6368431256418,1
"645",1824,"Vefsn","Nordland","2012",12.08411,0.6201,12.08411,0.6201,100,100,19.4873568779229,0
"646",1815,"Vega","Nordland","2012",1167.79635,126.1578,1167.79635,126.1578,100,100,9.25663217018686,1
"647",1860,"Vestvagoy","Nordland","2012",138950.77769,14662.0233,221388.01516,23986.0175,62.763459706515,61.1273768144295,9.22987799704557,1
"648",1816,"Vevelstad","Nordland","2012",631.35163,54.3691,886.54137,83.8515,71.2151346078751,64.8397464565333,10.5727550491047,0
"649",1820,"Alstahaug","Nordland","2011",139.18507,2.1323,143.04802,2.4308,97.2995431883643,87.7200921507323,58.8481240743788,0
"650",2012,"Alta","Finnmark","2011",1496.66,152.3957,1496.66,176.4377,100,86.3736605045294,8.4826542173243,1
"651",1871,"Andoy","Nordland","2011",172505.29421,16911.4505,230771.12077,22207.2426,74.7516819411424,76.152860598731,10.3917053065381,1
"652",1854,"Ballangen","Nordland","2011",44.32285,2.678,44.32285,2.995,100,89.4156928213689,14.7989482470785,0
"653",1933,"Balsfjord","Troms","2011",11.1336,0.6433,37.2828,4.5763,29.8625639705172,14.057207787951,8.1469309267312,0
"654",2028,"Batsfjord","Finnmark","2011",128799.59541,14207.1372,286902.2615,40647.165855916,44.8931962880327,34.9523439109156,7.05835832483368,1
"655",1929,"Berg","Troms","2011",28410.52683,2818.5188,491007.58984,65450.5264,5.78616856803738,4.3063348074157,7.50196548212941,1
"656",2024,"Berlevag","Finnmark","2011",50324.948,4924.8844,128078.4248,13201.2897,39.2922914835848,37.3060853289206,9.70196304380776,1
"657",1811,"Bindal","Nordland","2011",1368.75724,146.5321,1616.08907,171.2425,84.6956560383148,85.5699373695198,9.43742978524607,1
"658",1867,"Bo","Nordland","2011",31852.40771,3389.721,154973.20419,27944.2482,20.5534936678139,12.1302995011331,5.54579973241148,1
"659",1804,"Bodo","Nordland","2011",38135.11241,6811.3369,212329.19174,65484.7779,17.9603718629028,10.4014049042075,3.24242058305889,1
"660",1813,"Bronnoy","Nordland","2011",8918.83036,630.9765,11794.34322,927.5002,75.6195592551189,68.0297966512568,12.7162702714242,1
"661",1827,"Donna","Nordland","2011",3982.86924,355.42,9127.6622,865.3026,43.635151616369,41.0746483368939,10.5485204828923,1
"662",1926,"Dyroy","Troms","2011",0,0,0,0,0,0,0,0
"663",1853,"Evenes","Nordland","2011",0,0,0,0,0,0,0,0
"664",1841,"Fauske","Nordland","2011",490.90074,49.8962,732.11339,70.9236,67.0525558889177,70.3520407875517,10.3225638574466,0
"665",1859,"Flakstad","Nordland","2011",55721.94336,5527.3361,91485.09651,9138.7615,60.9082194649149,60.4823323160365,10.0106668184743,1
"666",2023,"Gamvik","Finnmark","2011",34873.90719,3113.1979,73104.05923,7912.0848,47.7044743579556,39.3473778238575,9.23954445356804,1
"667",1838,"Gildeskal","Nordland","2011",816.7065,39.5692,1094.10202,61.7064,74.6462838995581,64.1249530032541,17.7307705521631,1
"668",1919,"Gratangen","Troms","2011",1.06975,0.0755,1.06975,0.0755,100,100,14.1688741721854,0
"669",1866,"Hadsel","Nordland","2011",148290.48451,14436.2611,201191.66508,19481.0734,73.7060774615266,74.1040331997312,10.3275451485132,1
"670",1849,"Hamaroy","Nordland","2011",64.95701,2.1824,103.85001,31.8394,62.548872166695,6.85440052262291,3.26168238094939,0
"671",2004,"Hammerfest","Finnmark","2011",134057.37803,13585.3505,329475.43134,38063.8064,40.6881258140491,35.6909930584346,8.65587187675482,1
"672",1903,"Harstad","Troms","2011",3476.79962,322.8219,12265.86751,1203.293,28.3453218222475,26.8282039370295,10.1935833666447,1
"673",2015,"Hasvik","Finnmark","2011",31095.33379,3531.5115,141804.18792,17602.3186,21.9283606825087,20.0627632089332,8.05599484604261,1
"674",1832,"Hemnes","Nordland","2011",0,0,2.6392,0.2333,0,0,11.3124732104586,0
"675",1818,"Heroy","Nordland","2011",3322.20646,340.2576,5445.01059,578.3232,61.0137740797305,58.8351980345938,9.41516887097042,1
"676",1917,"Ibestad","Troms","2011",78.95674,2.9782,78.95674,2.9782,100,100,26.5115640319656,0
"677",1940,"Kafjord","Troms","2011",35.00881,3.6158,35.00881,3.6158,100,100,9.68217545218209,0
"678",1936,"Karlsoy","Troms","2011",51725.50931,4606.6156,109754.45035,11916.7353,47.1283935594872,38.6566914849573,9.2101106206496,1
"679",1911,"Kvaefjord","Troms","2011",432.61428,52.8102,1760.77663,198.1891,24.569515100845,26.6463695531187,8.8843262823233,1
"680",1943,"Kvaenangen","Troms","2011",3277.17577,364.6416,5699.48252,644.5968,57.499531904872,56.5689435628598,8.84193424478682,1
"681",2017,"Kvalsund","Finnmark","2011",0,0,0,5.821,0,0,0,0
"682",1920,"Lavangen","Troms","2011",3.05074,0.165,3.05074,0.165,100,100,18.4893333333333,0
"683",2022,"Lebesby","Finnmark","2011",34835.33201,2758.3604,66263.62363,5024.9811,52.5708225745577,54.8929507416456,13.1868403704046,1
"684",1822,"Leirfjord","Nordland","2011",1104.96196,12.4473,1104.96196,12.6373,100,98.4965142870708,87.4365536942227,1
"685",1931,"Lenvik","Troms","2011",81282.97186,7807.9917,235380.98322,17660.0692,34.5325143722543,44.2126902877595,13.328429269122,1
"686",1851,"Lodingen","Nordland","2011",43751.98396,8727.1688,250044.41688,47068.2461,17.4976848137334,18.5415211381756,5.31238016281214,1
"687",2014,"Loppa","Finnmark","2011",11345.73259,1121.371,21605.71792,2863.4081,52.5126387005982,39.1621089568057,7.54545533345386,1
"688",1834,"Luroy","Nordland","2011",8631.72941,791.9334,13972.21118,1031.5596,61.7778338646611,76.7704939200798,13.5447444626564,1
"689",1938,"Lyngen","Troms","2011",7921.92321,245.1426,21077.63806,617.4462,37.584492092754,39.702665592565,34.1368010038769,1
"690",1924,"Malselv","Troms","2011",0,0,0,0.661,0,0,0,0
"691",2018,"Masoy","Finnmark","2011",55370.66953,6234.4148,251569.92744,31340.3864,22.0100510794185,19.8925907307895,8.02702060622967,1
"692",1837,"Meloy","Nordland","2011",10139.41773,1052.1374,13580.17117,1490.1296,74.6634015364918,70.6071069254647,9.11341615521227,1
"693",1874,"Moskenes","Nordland","2011",60261.06821,5639.2788,91537.42964,8543.7446,65.832161168383,66.0047679796046,10.7139707383107,1
"694",1805,"Narvik","Nordland","2011",445.4429,8.3666,585.98403,9.54,76.0162183942112,87.7002096436059,61.4239025157233,0
"695",1828,"Nesna","Nordland","2011",533.02935,17.4289,533.02935,17.8689,100,97.537621230182,29.8300035256787,0
"696",2027,"Nesseby","Finnmark","2011",6901.77038,493.1858,8577.84015,591.293,80.4604685947662,83.4080227569073,14.5069198350057,1
"697",2019,"Nordkapp","Finnmark","2011",73027.61208,5966.6441,288509.22484,48741.6337,25.3120544483454,12.2413707688259,5.91915376935755,1
"698",1942,"Nordreisa","Troms","2011",1013.84631,109.1448,2994.87647,286.6831,33.852692094509,38.0715849661176,10.4466446400224,1
"699",1868,"Oksnes","Nordland","2011",201590.57788,19300.7224,318209.69001,30378.9961,63.3514893508318,63.5331145784636,10.4746611429336,1
"700",2020,"Porsanger","Finnmark","2011",4502.96589,197.9265,8354.8802,366.7975,53.896235280549,53.960700386453,22.7779093368957,1
"701",1833,"Rana","Nordland","2011",97.03344,3.5419,2127.10494,147.7429,4.56176083160241,2.39734024443814,14.3973411920302,1
"702",1836,"Rodoy","Nordland","2011",11419.76861,1241.2078,16517.63458,1789.4605,69.1368280045822,69.3621233885855,9.23051086067561,1
"703",1856,"Rost","Nordland","2011",41517.98287,4164.3514,210525.43752,20158.9885,19.7211241354412,20.6575414237674,10.4432540114798,1
"704",1923,"Salangen","Troms","2011",204.36753,3.9393,204.36753,3.9393,100,100,51.8791485796969,0
"705",1840,"Saltdal","Nordland","2011",0,0,0,0,0,0,0,0
"706",1913,"Skanland","Troms","2011",8.93929,0.944,8.93929,0.944,100,100,9.46958686440678,0
"707",1941,"Skjervoy","Troms","2011",21456.73611,2195.6764,55759.44482,6270.9581,38.4808998354729,35.0134120653748,8.89169468697295,1
"708",1812,"Somna","Nordland","2011",9.00861,0.2835,9.00861,0.2835,100,100,31.7764021164021,0
"709",2030,"Sor-Varanger","Finnmark","2011",10686.96205,470.3924,259259.4854,26996.4871,4.12211033803124,1.74242077592384,9.60345264328854,1
"710",1845,"Sorfold","Nordland","2011",2218.25025,256.0521,2842.23374,473.7298,78.0460177775527,54.0502412978875,5.99969379169307,1
"711",1925,"Sorreisa","Troms","2011",0,0,0,0,0,0,0,0
"712",1870,"Sortland","Nordland","2011",4330.40335,1043.0445,158076.71656,17616.2135,2.73943148885961,5.92093471165072,8.97336516499417,1
"713",1848,"Steigen","Nordland","2011",9150.1987,1029.326,14255.17874,1549.1498,64.1885932606693,66.4445749533067,9.20193692049665,1
"714",1939,"Storfjord","Troms","2011",0,0,0,0,0,0,0,0
"715",2025,"Tana","Finnmark","2011",0,0,0,8.775,0,0,0,0
"716",1852,"Tjeldsund","Nordland","2011",0,0,0,0,0,0,0,0
"717",1928,"Torsken","Troms","2011",19680.75367,2357.5166,94513.64731,10819.4705,20.8231871588323,21.7895746376868,8.73551504299587,1
"718",1835,"Traena","Nordland","2011",13772.7991,1696.9732,308710.51236,59983.6642,4.46139621055048,2.82905891567724,5.1465764300541,1
"719",1927,"Tranoy","Troms","2011",0,0,0,0.166,0,0,0,0
"720",1902,"Tromso","Troms","2011",138795.92656,15903.5553,2456142.01645,286723.69,5.65097317787062,5.54664851725367,8.56623328351417,1
"721",1850,"Tysfjord","Nordland","2011",778.55227,109.0202,4412.11492,560.7293,17.6457840313915,19.4425723785078,7.86852928855332,1
"722",2003,"Vadso","Finnmark","2011",9351.19386,706.7931,35793.3594,4276.5279,26.1254993014151,16.5272650273134,8.36972428029758,1
"723",1857,"Vaeroy","Nordland","2011",52767.15174,7421.7953,436709.68573,72997.4122,12.0828901817909,10.1672032971054,5.98253653887747,1
"724",1865,"Vagan","Nordland","2011",47982.71286,5327.8654,322681.5458,56665.4749,14.8699897730563,9.40231315347187,5.69449998203403,1
"725",2002,"Vardo","Finnmark","2011",49483.00787,4090.5437,102271.85977,8206.5238,48.3837958762877,49.8450232971968,12.4622632264833,1
"726",1824,"Vefsn","Nordland","2011",0,0,0,0,0,0,0,0
"727",1815,"Vega","Nordland","2011",3411.00433,320.7005,3947.54417,376.1048,86.4082625325,85.2689197266294,10.4958622437151,1
"728",1860,"Vestvagoy","Nordland","2011",131278.36039,13676.2312,211887.21187,22850.0627,61.9567170814177,59.8520510843062,9.27293787557091,1
"729",1816,"Vevelstad","Nordland","2011",518.99348,51.9516,1152.14766,121.009,45.045743529089,42.9320133213232,9.52117330115942,1
"730",1820,"Alstahaug","Nordland","2010",58.21318,1.0215,1570.60118,959.9385,3.70642660538432,0.10641306708711,1.6361477115461,1
"731",2012,"Alta","Finnmark","2010",4742.15067,562.1715,4812.55605,602.9604,98.5370481035748,93.2352273880673,7.98154580300796,1
"732",1871,"Andoy","Nordland","2010",151930.28946,16640.5371,181435.21761,19986.3696,83.7380368934648,83.2594284656879,9.07794768340519,1
"733",1854,"Ballangen","Nordland","2010",87.62607,4.8387,87.62607,4.8387,100,100,18.109424018848,0
"734",1933,"Balsfjord","Troms","2010",12.69327,0.735,20.88967,5.2335,60.7633820926803,14.0441387216968,3.991529569122,0
"735",2028,"Batsfjord","Finnmark","2010",85953.60687,10484.5372,327828.61152,48058.8155,26.2190680891061,21.8160541222661,6.82140431696657,1
"736",1929,"Berg","Troms","2010",26122.93171,2932.571,432706.90505,79003.9578,6.03709610480597,3.71192922691779,5.47702820338958,1
"737",2024,"Berlevag","Finnmark","2010",28611.16216,3104.035,83695.19226,9049.2253,34.1849530270737,34.3016655801464,9.24887926704621,1
"738",1811,"Bindal","Nordland","2010",1154.52836,136.9499,1500.73232,176.7233,76.930998594073,77.4939693860402,8.49198900201615,1
"739",1867,"Bo","Nordland","2010",25849.2353,3446.404,57304.46077,12975.4802,45.1085918140819,26.5608975304051,4.41636532033705,1
"740",1804,"Bodo","Nordland","2010",32629.5743,8607.7937,176801.45228,69200.392,18.455489974327,12.4389377736473,2.55491980854675,1
"741",1813,"Bronnoy","Nordland","2010",8489.98688,641.5745,10412.86256,858.5581,81.5336496672247,74.7269753788357,12.1283143913033,1
"742",1827,"Donna","Nordland","2010",3722.23325,364.1182,9901.25298,1101.5923,37.5935576792019,33.0538076564261,8.98812834839169,1
"743",1926,"Dyroy","Troms","2010",0,0,0,0,0,0,0,0
"744",1853,"Evenes","Nordland","2010",0,0,0,0.068,0,0,0,0
"745",1841,"Fauske","Nordland","2010",356.78313,40.2549,712.08866,72.1841,50.1037511255972,55.7669902374623,9.86489628602421,0
"746",1859,"Flakstad","Nordland","2010",49031.42189,5508.4718,70177.37719,7944.814,69.867846096971,69.3341820211272,8.83310511611726,1
"747",2023,"Gamvik","Finnmark","2010",21894.26033,2163.1058,57917.80351,6667.5573,37.8022973993131,32.4422528772269,8.68651005218958,1
"748",1838,"Gildeskal","Nordland","2010",1946.001,152.0759,2500.16242,208.9909,77.8349832168104,72.7667568300821,11.9630204951507,1
"749",1919,"Gratangen","Troms","2010",3.94219,0.2355,3.94219,0.2355,100,100,16.7396602972399,0
"750",1866,"Hadsel","Nordland","2010",114059.104,11549.3252,154879.83977,16418.0772,73.6436092453222,70.3451753777842,9.43349442710624,1
"751",1849,"Hamaroy","Nordland","2010",84.79604,3.6525,84.79604,3.6525,100,100,23.2158904859685,0
"752",2004,"Hammerfest","Finnmark","2010",118188.78681,13577.3425,306104.07101,41507.7756,38.6106550037157,32.7103592127929,7.37461997385377,1
"753",1903,"Harstad","Troms","2010",2319.79113,273.6032,7590.87093,794.3177,30.5602763028405,34.4450589480758,9.55646705342208,1
"754",2015,"Hasvik","Finnmark","2010",23075.44485,2822.4052,137896.46704,21209.7411,16.7338912630056,13.3071176432229,6.50156295590048,1
"755",1832,"Hemnes","Nordland","2010",0,0,0.99744,0.114,0,0,8.74947368421053,0
"756",1818,"Heroy","Nordland","2010",4680.32551,515.4679,6853.97117,799.5466,68.2863320243584,64.4700258871716,8.57232232617836,1
"757",1917,"Ibestad","Troms","2010",48.54938,1.8403,48.54938,1.8403,100,100,26.3812313209803,0
"758",1940,"Kafjord","Troms","2010",30.13856,3.4737,37.12141,4.2838,81.189157416165,81.0892198515337,8.66553293804566,0
"759",1936,"Karlsoy","Troms","2010",44348.03166,4133.2396,77017.62701,9371.2017,57.581664589902,44.1057586029762,8.21854330699125,1
"760",1911,"Kvaefjord","Troms","2010",528.90754,71.2693,1644.43178,215.9875,32.1635440541048,32.996955842352,7.61355069159095,1
"761",1943,"Kvaenangen","Troms","2010",1090.02992,124.5892,1843.22748,221.3202,59.1370263208098,56.293641520295,8.32832918097851,1
"762",2017,"Kvalsund","Finnmark","2010",372.73074,6.3755,1353.70725,26.3941,27.5340728211362,24.1550194929928,51.2882519199367,1
"763",1920,"Lavangen","Troms","2010",0,0,0,0,0,0,0,0
"764",2022,"Lebesby","Finnmark","2010",20889.59863,2057.7228,46784.96098,4303.2422,44.6502427113919,47.8179638599008,10.8720259761349,1
"765",1822,"Leirfjord","Nordland","2010",970.84629,11.7812,973.2235,12.1046,99.7557385328242,97.3282884192786,80.4011284966046,0
"766",1931,"Lenvik","Troms","2010",67674.11265,7204.3444,117775.63944,11570.7003,57.4601954799627,62.263685111609,10.1787823023988,1
"767",1851,"Lodingen","Nordland","2010",24550.945,7180.575,153489.467,49929.204,15.9951985500086,14.3815130719889,3.07414207925286,1
"768",2014,"Loppa","Finnmark","2010",11269.56999,1288.1852,30820.85423,5996.0367,36.5647554928266,21.4839445529078,5.14020440034998,1
"769",1834,"Luroy","Nordland","2010",5574.32966,648.1747,10746.47549,860.5094,51.8712359711528,75.3245345140913,12.4885044718861,1
"770",1938,"Lyngen","Troms","2010",9525.05975,344.6695,21227.45703,784.6866,44.8714122305775,43.9244788938667,27.0521467169186,1
"771",1924,"Malselv","Troms","2010",0,0,0,0,0,0,0,0
"772",2018,"Masoy","Finnmark","2010",51830.95633,7249.5149,221179.85219,35171.3749,23.433850695169,20.6119747112872,6.28863252627636,1
"773",1837,"Meloy","Nordland","2010",9681.11708,1056.0209,12445.70859,1343.021,77.7867889963186,78.6302596906526,9.26695009981229,1
"774",1874,"Moskenes","Nordland","2010",39450.31499,4371.7135,58036.46023,6357.7582,67.9750536708431,68.7618711262092,9.12844723003149,1
"775",1805,"Narvik","Nordland","2010",426.19104,7.5667,477.48261,8.1217,89.2579187334173,93.1664552987675,58.7909686395705,0
"776",1828,"Nesna","Nordland","2010",249.44502,18.0297,249.44502,18.0297,100,100,13.8352285395764,0
"777",2027,"Nesseby","Finnmark","2010",4534.08153,496.4346,6118.6916,679.1868,74.1021418696769,73.0924982641005,9.00884940637834,1
"778",2019,"Nordkapp","Finnmark","2010",50906.83337,5257.3097,234367.69435,57153.7691,21.7209259625931,9.19853542957327,4.10065159377214,1
"779",1942,"Nordreisa","Troms","2010",1377.562,189.0269,3498.14194,470.9826,39.3798200195387,40.1345824665285,7.42732733650882,1
"780",1868,"Oksnes","Nordland","2010",229438.134989999,23653.9266,313783.927809999,33318.1926,73.1197855133381,70.9940268488633,9.41779560425493,1
"781",2020,"Porsanger","Finnmark","2010",1550.9511,109.5441,2165.25156,142.2595,71.6291413271167,77.0030121011251,15.2204356123844,1
"782",1833,"Rana","Nordland","2010",89.99098,5.4539,89.99098,5.9449,100,91.7408198624031,15.1375094618917,0
"783",1836,"Rodoy","Nordland","2010",10226.74282,1206.1007,18550.212,2133.3086,55.1300589987866,56.5366257840052,8.69551268860023,1
