"","county","municip_name","municip_numb","year","age","main_occupation","part_time_occupation"
"22344","Nordland","Vega",1815,"2000","70 OG OVER",0,14
"22345","Nordland","Vega",1815,"2001","<20",0,0
"22346","Nordland","Vega",1815,"2001","20-29",1,0
"22347","Nordland","Vega",1815,"2001","30-39",3,1
"22348","Nordland","Vega",1815,"2001","40-49",10,4
"22349","Nordland","Vega",1815,"2001","50-59",12,4
"22350","Nordland","Vega",1815,"2001","60-66",9,2
"22351","Nordland","Vega",1815,"2001","67-69",4,5
"22352","Nordland","Vega",1815,"2001","70 OG OVER",0,15
"22353","Nordland","Vega",1815,"2002","<20",2,0
"22354","Nordland","Vega",1815,"2002","20-29",1,0
"22355","Nordland","Vega",1815,"2002","30-39",2,1
"22356","Nordland","Vega",1815,"2002","40-49",9,2
"22357","Nordland","Vega",1815,"2002","50-59",11,3
"22358","Nordland","Vega",1815,"2002","60-66",10,2
"22359","Nordland","Vega",1815,"2002","67-69",0,5
"22360","Nordland","Vega",1815,"2002","70 OG OVER",0,11
"22361","Nordland","Vega",1815,"2003","<20",0,0
"22362","Nordland","Vega",1815,"2003","20-29",0,0
"22363","Nordland","Vega",1815,"2003","30-39",3,1
"22364","Nordland","Vega",1815,"2003","40-49",10,2
"22365","Nordland","Vega",1815,"2003","50-59",9,5
"22366","Nordland","Vega",1815,"2003","60-66",9,2
"22367","Nordland","Vega",1815,"2003","67-69",3,3
"22368","Nordland","Vega",1815,"2003","70 OG OVER",0,13
"22369","Nordland","Vega",1815,"2004","<20",1,0
"22370","Nordland","Vega",1815,"2004","20-29",0,1
"22371","Nordland","Vega",1815,"2004","30-39",3,1
"22372","Nordland","Vega",1815,"2004","40-49",8,2
"22373","Nordland","Vega",1815,"2004","50-59",11,6
"22374","Nordland","Vega",1815,"2004","60-66",9,1
"22375","Nordland","Vega",1815,"2004","67-69",0,4
"22376","Nordland","Vega",1815,"2004","70 OG OVER",0,15
"22377","Nordland","Vega",1815,"2005","<20",0,0
"22378","Nordland","Vega",1815,"2005","20-29",0,1
"22379","Nordland","Vega",1815,"2005","30-39",3,1
"22380","Nordland","Vega",1815,"2005","40-49",7,2
"22381","Nordland","Vega",1815,"2005","50-59",13,3
"22382","Nordland","Vega",1815,"2005","60-66",5,5
"22383","Nordland","Vega",1815,"2005","67-69",1,3
"22384","Nordland","Vega",1815,"2005","70 OG OVER",0,13
"22385","Nordland","Vega",1815,"2006","<20",0,0
"22386","Nordland","Vega",1815,"2006","20-29",1,1
"22387","Nordland","Vega",1815,"2006","30-39",3,1
"22388","Nordland","Vega",1815,"2006","40-49",4,2
"22389","Nordland","Vega",1815,"2006","50-59",11,3
"22390","Nordland","Vega",1815,"2006","60-66",8,4
"22391","Nordland","Vega",1815,"2006","67-69",2,3
"22392","Nordland","Vega",1815,"2006","70 OG OVER",0,14
"22393","Nordland","Vega",1815,"2007","<20",0,0
"22394","Nordland","Vega",1815,"2007","20-29",1,0
"22395","Nordland","Vega",1815,"2007","30-39",3,1
"22396","Nordland","Vega",1815,"2007","40-49",3,1
"22397","Nordland","Vega",1815,"2007","50-59",10,3
"22398","Nordland","Vega",1815,"2007","60-66",6,3
"22399","Nordland","Vega",1815,"2007","67-69",0,4
"22400","Nordland","Vega",1815,"2007","70 OG OVER",0,12
"22401","Nordland","Vega",1815,"2008","<20",0,0
"22402","Nordland","Vega",1815,"2008","20-29",1,0
"22403","Nordland","Vega",1815,"2008","30-39",3,0
"22404","Nordland","Vega",1815,"2008","40-49",5,0
"22405","Nordland","Vega",1815,"2008","50-59",9,2
"22406","Nordland","Vega",1815,"2008","60-66",6,3
"22407","Nordland","Vega",1815,"2008","67-69",1,3
"22408","Nordland","Vega",1815,"2008","70 OG OVER",0,10
"22409","Nordland","Vega",1815,"2009","<20",0,0
"22410","Nordland","Vega",1815,"2009","20-29",1,0
"22411","Nordland","Vega",1815,"2009","30-39",3,0
"22412","Nordland","Vega",1815,"2009","40-49",5,0
"22413","Nordland","Vega",1815,"2009","50-59",9,2
"22414","Nordland","Vega",1815,"2009","60-66",6,3
"22415","Nordland","Vega",1815,"2009","67-69",2,0
"22416","Nordland","Vega",1815,"2009","70 OG OVER",0,9
"22417","Nordland","Vega",1815,"2010","<20",0,0
"22418","Nordland","Vega",1815,"2010","20-29",2,0
"22419","Nordland","Vega",1815,"2010","30-39",2,0
"22420","Nordland","Vega",1815,"2010","40-49",4,0
"22421","Nordland","Vega",1815,"2010","50-59",8,2
"22422","Nordland","Vega",1815,"2010","60-66",7,2
"22423","Nordland","Vega",1815,"2010","67-69",3,1
"22424","Nordland","Vega",1815,"2010","70 OG OVER",0,8
"22425","Nordland","Vega",1815,"2011","<20",0,0
"22426","Nordland","Vega",1815,"2011","20-29",2,0
"22427","Nordland","Vega",1815,"2011","30-39",1,0
"22428","Nordland","Vega",1815,"2011","40-49",3,1
"22429","Nordland","Vega",1815,"2011","50-59",9,2
"22430","Nordland","Vega",1815,"2011","60-66",8,1
"22431","Nordland","Vega",1815,"2011","67-69",1,1
"22432","Nordland","Vega",1815,"2011","70 OG OVER",1,8
"22433","Nordland","Vega",1815,"2012","<20",0,0
"22434","Nordland","Vega",1815,"2012","20-29",0,0
"22435","Nordland","Vega",1815,"2012","30-39",3,0
"22436","Nordland","Vega",1815,"2012","40-49",3,1
"22437","Nordland","Vega",1815,"2012","50-59",7,2
"22438","Nordland","Vega",1815,"2012","60-66",10,0
"22439","Nordland","Vega",1815,"2012","67-69",1,1
"22440","Nordland","Vega",1815,"2012","70 OG OVER",1,7
"22441","Nordland","Vega",1815,"2013","<20",0,0
"22442","Nordland","Vega",1815,"2013","20-29",0,0
"22443","Nordland","Vega",1815,"2013","30-39",2,0
"22444","Nordland","Vega",1815,"2013","40-49",4,1
"22445","Nordland","Vega",1815,"2013","50-59",5,3
"22446","Nordland","Vega",1815,"2013","60-66",8,0
"22447","Nordland","Vega",1815,"2013","67-69",3,0
"22448","Nordland","Vega",1815,"2013","70 OG OVER",2,7
"22449","Nordland","Vega",1815,"2014","<20",0,0
"22450","Nordland","Vega",1815,"2014","20-29",0,0
"22451","Nordland","Vega",1815,"2014","30-39",2,0
"22452","Nordland","Vega",1815,"2014","40-49",4,0
"22453","Nordland","Vega",1815,"2014","50-59",5,2
"22454","Nordland","Vega",1815,"2014","60-66",9,1
"22455","Nordland","Vega",1815,"2014","67-69",2,0
"22456","Nordland","Vega",1815,"2014","70 OG OVER",2,6
"22457","Nordland","Vega",1815,"2015","<20",0,0
"22458","Nordland","Vega",1815,"2015","20-29",0,0
"22459","Nordland","Vega",1815,"2015","30-39",0,1
"22460","Nordland","Vega",1815,"2015","40-49",4,0
"22461","Nordland","Vega",1815,"2015","50-59",5,2
"22462","Nordland","Vega",1815,"2015","60-66",7,1
"22463","Nordland","Vega",1815,"2015","67-69",4,0
"22464","Nordland","Vega",1815,"2015","70 OG OVER",2,6
"22465","Nordland","Vega",1815,"2016","<20",0,0
"22466","Nordland","Vega",1815,"2016","20-29",0,0
"22467","Nordland","Vega",1815,"2016","30-39",0,1
"22468","Nordland","Vega",1815,"2016","40-49",4,0
"22469","Nordland","Vega",1815,"2016","50-59",5,1
"22470","Nordland","Vega",1815,"2016","60-66",6,2
"22471","Nordland","Vega",1815,"2016","67-69",1,0
"22472","Nordland","Vega",1815,"2016","70 OG OVER",4,4
"22473","Nordland","Vega",1815,"2017","<20",0,0
"22474","Nordland","Vega",1815,"2017","20-29",1,1
"22475","Nordland","Vega",1815,"2017","30-39",1,1
"22476","Nordland","Vega",1815,"2017","40-49",5,0
"22477","Nordland","Vega",1815,"2017","50-59",4,2
"22478","Nordland","Vega",1815,"2017","60-66",5,2
"22479","Nordland","Vega",1815,"2017","67-69",2,0
"22480","Nordland","Vega",1815,"2017","70 OG OVER",3,4
"22481","Nordland","Vega",1815,"2018","<20",0,0
"22482","Nordland","Vega",1815,"2018","20-29",1,1
"22483","Nordland","Vega",1815,"2018","30-39",1,1
"22484","Nordland","Vega",1815,"2018","40-49",3,0
"22485","Nordland","Vega",1815,"2018","50-59",6,2
"22486","Nordland","Vega",1815,"2018","60-66",4,2
"22487","Nordland","Vega",1815,"2018","67-69",2,0
"22488","Nordland","Vega",1815,"2018","70 OG OVER",4,4
"22489","Nordland","Vega",1815,"2019","<20",0,0
"22490","Nordland","Vega",1815,"2019","20-29",2,1
"22491","Nordland","Vega",1815,"2019","30-39",1,1
"22492","Nordland","Vega",1815,"2019","40-49",2,0
"22493","Nordland","Vega",1815,"2019","50-59",4,2
"22494","Nordland","Vega",1815,"2019","60-66",4,2
"22495","Nordland","Vega",1815,"2019","67-69",4,0
"22496","Nordland","Vega",1815,"2019","70 OG OVER",3,4
"22497","Nordland","Vestvågøy",1860,"1983","<20",35,4
"22498","Nordland","Vestvågøy",1860,"1983","20-29",168,3
"22499","Nordland","Vestvågøy",1860,"1983","30-39",178,1
"22500","Nordland","Vestvågøy",1860,"1983","40-49",104,2
"22501","Nordland","Vestvågøy",1860,"1983","50-59",122,5
"22502","Nordland","Vestvågøy",1860,"1983","60-66",60,9
"22503","Nordland","Vestvågøy",1860,"1983","67-69",20,5
"22504","Nordland","Vestvågøy",1860,"1983","70 OG OVER",18,18
"22505","Nordland","Vestvågøy",1860,"1984","<20",37,2
"22506","Nordland","Vestvågøy",1860,"1984","20-29",172,1
"22507","Nordland","Vestvågøy",1860,"1984","30-39",165,1
"22508","Nordland","Vestvågøy",1860,"1984","40-49",113,5
"22509","Nordland","Vestvågøy",1860,"1984","50-59",120,13
"22510","Nordland","Vestvågøy",1860,"1984","60-66",58,17
"22511","Nordland","Vestvågøy",1860,"1984","67-69",17,10
"22512","Nordland","Vestvågøy",1860,"1984","70 OG OVER",14,29
"22513","Nordland","Vestvågøy",1860,"1985","<20",34,0
"22514","Nordland","Vestvågøy",1860,"1985","20-29",182,1
"22515","Nordland","Vestvågøy",1860,"1985","30-39",157,3
"22516","Nordland","Vestvågøy",1860,"1985","40-49",117,6
"22517","Nordland","Vestvågøy",1860,"1985","50-59",110,11
"22518","Nordland","Vestvågøy",1860,"1985","60-66",57,21
"22519","Nordland","Vestvågøy",1860,"1985","67-69",14,16
"22520","Nordland","Vestvågøy",1860,"1985","70 OG OVER",12,33
"22521","Nordland","Vestvågøy",1860,"1986","<20",40,0
"22522","Nordland","Vestvågøy",1860,"1986","20-29",180,1
"22523","Nordland","Vestvågøy",1860,"1986","30-39",155,3
"22524","Nordland","Vestvågøy",1860,"1986","40-49",125,8
"22525","Nordland","Vestvågøy",1860,"1986","50-59",100,10
"22526","Nordland","Vestvågøy",1860,"1986","60-66",56,23
"22527","Nordland","Vestvågøy",1860,"1986","67-69",15,14
"22528","Nordland","Vestvågøy",1860,"1986","70 OG OVER",12,42
"22529","Nordland","Vestvågøy",1860,"1987","<20",41,0
"22530","Nordland","Vestvågøy",1860,"1987","20-29",163,1
"22531","Nordland","Vestvågøy",1860,"1987","30-39",152,0
"22532","Nordland","Vestvågøy",1860,"1987","40-49",127,10
"22533","Nordland","Vestvågøy",1860,"1987","50-59",91,10
"22534","Nordland","Vestvågøy",1860,"1987","60-66",59,25
"22535","Nordland","Vestvågøy",1860,"1987","67-69",11,13
"22536","Nordland","Vestvågøy",1860,"1987","70 OG OVER",16,47
"22537","Nordland","Vestvågøy",1860,"1988","<20",37,0
"22538","Nordland","Vestvågøy",1860,"1988","20-29",152,0
"22539","Nordland","Vestvågøy",1860,"1988","30-39",146,0
"22540","Nordland","Vestvågøy",1860,"1988","40-49",122,8
"22541","Nordland","Vestvågøy",1860,"1988","50-59",95,9
"22542","Nordland","Vestvågøy",1860,"1988","60-66",62,19
"22543","Nordland","Vestvågøy",1860,"1988","67-69",10,19
"22544","Nordland","Vestvågøy",1860,"1988","70 OG OVER",17,48
"22545","Nordland","Vestvågøy",1860,"1989","<20",35,0
"22546","Nordland","Vestvågøy",1860,"1989","20-29",141,0
"22547","Nordland","Vestvågøy",1860,"1989","30-39",134,0
"22548","Nordland","Vestvågøy",1860,"1989","40-49",118,7
"22549","Nordland","Vestvågøy",1860,"1989","50-59",89,6
"22550","Nordland","Vestvågøy",1860,"1989","60-66",53,16
"22551","Nordland","Vestvågøy",1860,"1989","67-69",10,13
"22552","Nordland","Vestvågøy",1860,"1989","70 OG OVER",12,43
"22553","Nordland","Vestvågøy",1860,"1990","<20",26,0
"22554","Nordland","Vestvågøy",1860,"1990","20-29",122,0
"22555","Nordland","Vestvågøy",1860,"1990","30-39",127,0
"22556","Nordland","Vestvågøy",1860,"1990","40-49",116,4
"22557","Nordland","Vestvågøy",1860,"1990","50-59",82,2
"22558","Nordland","Vestvågøy",1860,"1990","60-66",47,7
"22559","Nordland","Vestvågøy",1860,"1990","67-69",9,12
"22560","Nordland","Vestvågøy",1860,"1990","70 OG OVER",10,8
"22561","Nordland","Vestvågøy",1860,"1991","<20",10,0
"22562","Nordland","Vestvågøy",1860,"1991","20-29",134,0
"22563","Nordland","Vestvågøy",1860,"1991","30-39",125,1
"22564","Nordland","Vestvågøy",1860,"1991","40-49",125,4
"22565","Nordland","Vestvågøy",1860,"1991","50-59",76,5
"22566","Nordland","Vestvågøy",1860,"1991","60-66",50,6
"22567","Nordland","Vestvågøy",1860,"1991","67-69",7,10
"22568","Nordland","Vestvågøy",1860,"1991","70 OG OVER",8,16
"22569","Nordland","Vestvågøy",1860,"1992","<20",8,0
"22570","Nordland","Vestvågøy",1860,"1992","20-29",137,0
"22571","Nordland","Vestvågøy",1860,"1992","30-39",119,1
"22572","Nordland","Vestvågøy",1860,"1992","40-49",128,2
"22573","Nordland","Vestvågøy",1860,"1992","50-59",69,6
"22574","Nordland","Vestvågøy",1860,"1992","60-66",43,8
"22575","Nordland","Vestvågøy",1860,"1992","67-69",13,10
"22576","Nordland","Vestvågøy",1860,"1992","70 OG OVER",11,19
"22577","Nordland","Vestvågøy",1860,"1993","<20",11,0
"22578","Nordland","Vestvågøy",1860,"1993","20-29",131,1
"22579","Nordland","Vestvågøy",1860,"1993","30-39",124,2
"22580","Nordland","Vestvågøy",1860,"1993","40-49",129,1
"22581","Nordland","Vestvågøy",1860,"1993","50-59",68,6
"22582","Nordland","Vestvågøy",1860,"1993","60-66",43,8
"22583","Nordland","Vestvågøy",1860,"1993","67-69",11,6
"22584","Nordland","Vestvågøy",1860,"1993","70 OG OVER",1,24
"22585","Nordland","Vestvågøy",1860,"1994","<20",12,0
"22586","Nordland","Vestvågøy",1860,"1994","20-29",88,0
"22587","Nordland","Vestvågøy",1860,"1994","30-39",97,0
"22588","Nordland","Vestvågøy",1860,"1994","40-49",109,4
"22589","Nordland","Vestvågøy",1860,"1994","50-59",68,7
"22590","Nordland","Vestvågøy",1860,"1994","60-66",42,8
"22591","Nordland","Vestvågøy",1860,"1994","67-69",13,10
"22592","Nordland","Vestvågøy",1860,"1994","70 OG OVER",3,23
"22593","Nordland","Vestvågøy",1860,"1995","<20",11,0
"22594","Nordland","Vestvågøy",1860,"1995","20-29",110,0
"22595","Nordland","Vestvågøy",1860,"1995","30-39",107,0
"22596","Nordland","Vestvågøy",1860,"1995","40-49",104,4
"22597","Nordland","Vestvågøy",1860,"1995","50-59",81,7
"22598","Nordland","Vestvågøy",1860,"1995","60-66",42,8
"22599","Nordland","Vestvågøy",1860,"1995","67-69",14,5
"22600","Nordland","Vestvågøy",1860,"1995","70 OG OVER",4,32
"22601","Nordland","Vestvågøy",1860,"1996","<20",11,1
"22602","Nordland","Vestvågøy",1860,"1996","20-29",116,1
"22603","Nordland","Vestvågøy",1860,"1996","30-39",105,1
"22604","Nordland","Vestvågøy",1860,"1996","40-49",105,6
"22605","Nordland","Vestvågøy",1860,"1996","50-59",83,10
"22606","Nordland","Vestvågøy",1860,"1996","60-66",41,13
"22607","Nordland","Vestvågøy",1860,"1996","67-69",15,6
"22608","Nordland","Vestvågøy",1860,"1996","70 OG OVER",4,36
"22609","Nordland","Vestvågøy",1860,"1997","<20",9,1
"22610","Nordland","Vestvågøy",1860,"1997","20-29",111,2
"22611","Nordland","Vestvågøy",1860,"1997","30-39",99,1
"22612","Nordland","Vestvågøy",1860,"1997","40-49",111,5
"22613","Nordland","Vestvågøy",1860,"1997","50-59",87,10
"22614","Nordland","Vestvågøy",1860,"1997","60-66",40,12
"22615","Nordland","Vestvågøy",1860,"1997","67-69",13,5
"22616","Nordland","Vestvågøy",1860,"1997","70 OG OVER",8,38
"22617","Nordland","Vestvågøy",1860,"1998","<20",13,0
"22618","Nordland","Vestvågøy",1860,"1998","20-29",90,3
"22619","Nordland","Vestvågøy",1860,"1998","30-39",93,2
"22620","Nordland","Vestvågøy",1860,"1998","40-49",107,3
"22621","Nordland","Vestvågøy",1860,"1998","50-59",79,12
"22622","Nordland","Vestvågøy",1860,"1998","60-66",39,16
"22623","Nordland","Vestvågøy",1860,"1998","67-69",13,4
"22624","Nordland","Vestvågøy",1860,"1998","70 OG OVER",7,44
"22625","Nordland","Vestvågøy",1860,"1999","<20",13,0
"22626","Nordland","Vestvågøy",1860,"1999","20-29",68,2
"22627","Nordland","Vestvågøy",1860,"1999","30-39",105,3
"22628","Nordland","Vestvågøy",1860,"1999","40-49",89,3
"22629","Nordland","Vestvågøy",1860,"1999","50-59",89,15
"22630","Nordland","Vestvågøy",1860,"1999","60-66",39,12
"22631","Nordland","Vestvågøy",1860,"1999","67-69",13,6
"22632","Nordland","Vestvågøy",1860,"1999","70 OG OVER",5,46
"22633","Nordland","Vestvågøy",1860,"2000","<20",10,0
"22634","Nordland","Vestvågøy",1860,"2000","20-29",68,2
"22635","Nordland","Vestvågøy",1860,"2000","30-39",97,3
"22636","Nordland","Vestvågøy",1860,"2000","40-49",100,5
"22637","Nordland","Vestvågøy",1860,"2000","50-59",88,14
"22638","Nordland","Vestvågøy",1860,"2000","60-66",34,13
"22639","Nordland","Vestvågøy",1860,"2000","67-69",13,5
"22640","Nordland","Vestvågøy",1860,"2000","70 OG OVER",3,50
"22641","Nordland","Vestvågøy",1860,"2001","<20",10,0
"22642","Nordland","Vestvågøy",1860,"2001","20-29",74,4
"22643","Nordland","Vestvågøy",1860,"2001","30-39",100,3
"22644","Nordland","Vestvågøy",1860,"2001","40-49",92,4
"22645","Nordland","Vestvågøy",1860,"2001","50-59",94,14
"22646","Nordland","Vestvågøy",1860,"2001","60-66",31,13
"22647","Nordland","Vestvågøy",1860,"2001","67-69",16,5
"22648","Nordland","Vestvågøy",1860,"2001","70 OG OVER",3,52
"22649","Nordland","Vestvågøy",1860,"2002","<20",7,0
"22650","Nordland","Vestvågøy",1860,"2002","20-29",84,4
"22651","Nordland","Vestvågøy",1860,"2002","30-39",117,2
"22652","Nordland","Vestvågøy",1860,"2002","40-49",93,1
"22653","Nordland","Vestvågøy",1860,"2002","50-59",98,10
"22654","Nordland","Vestvågøy",1860,"2002","60-66",23,9
"22655","Nordland","Vestvågøy",1860,"2002","67-69",6,5
"22656","Nordland","Vestvågøy",1860,"2002","70 OG OVER",0,27
"22657","Nordland","Vestvågøy",1860,"2003","<20",10,0
"22658","Nordland","Vestvågøy",1860,"2003","20-29",71,3
"22659","Nordland","Vestvågøy",1860,"2003","30-39",114,3
"22660","Nordland","Vestvågøy",1860,"2003","40-49",93,1
"22661","Nordland","Vestvågøy",1860,"2003","50-59",105,9
"22662","Nordland","Vestvågøy",1860,"2003","60-66",24,7
"22663","Nordland","Vestvågøy",1860,"2003","67-69",8,8
"22664","Nordland","Vestvågøy",1860,"2003","70 OG OVER",2,27
"22665","Nordland","Vestvågøy",1860,"2004","<20",8,0
"22666","Nordland","Vestvågøy",1860,"2004","20-29",67,2
"22667","Nordland","Vestvågøy",1860,"2004","30-39",102,3
"22668","Nordland","Vestvågøy",1860,"2004","40-49",84,4
"22669","Nordland","Vestvågøy",1860,"2004","50-59",101,7
"22670","Nordland","Vestvågøy",1860,"2004","60-66",36,10
"22671","Nordland","Vestvågøy",1860,"2004","67-69",8,4
"22672","Nordland","Vestvågøy",1860,"2004","70 OG OVER",1,27
"22673","Nordland","Vestvågøy",1860,"2005","<20",3,0
"22674","Nordland","Vestvågøy",1860,"2005","20-29",64,2
"22675","Nordland","Vestvågøy",1860,"2005","30-39",88,3
"22676","Nordland","Vestvågøy",1860,"2005","40-49",86,4
"22677","Nordland","Vestvågøy",1860,"2005","50-59",90,5
"22678","Nordland","Vestvågøy",1860,"2005","60-66",38,12
"22679","Nordland","Vestvågøy",1860,"2005","67-69",10,4
"22680","Nordland","Vestvågøy",1860,"2005","70 OG OVER",2,27
"22681","Nordland","Vestvågøy",1860,"2006","<20",4,0
"22682","Nordland","Vestvågøy",1860,"2006","20-29",53,2
"22683","Nordland","Vestvågøy",1860,"2006","30-39",88,3
"22684","Nordland","Vestvågøy",1860,"2006","40-49",86,4
"22685","Nordland","Vestvågøy",1860,"2006","50-59",83,5
"22686","Nordland","Vestvågøy",1860,"2006","60-66",43,8
"22687","Nordland","Vestvågøy",1860,"2006","67-69",4,10
"22688","Nordland","Vestvågøy",1860,"2006","70 OG OVER",1,26
"22689","Nordland","Vestvågøy",1860,"2007","<20",2,0
"22690","Nordland","Vestvågøy",1860,"2007","20-29",47,2
"22691","Nordland","Vestvågøy",1860,"2007","30-39",79,0
"22692","Nordland","Vestvågøy",1860,"2007","40-49",80,2
"22693","Nordland","Vestvågøy",1860,"2007","50-59",82,4
"22694","Nordland","Vestvågøy",1860,"2007","60-66",50,6
"22695","Nordland","Vestvågøy",1860,"2007","67-69",5,10
"22696","Nordland","Vestvågøy",1860,"2007","70 OG OVER",0,19
"22697","Nordland","Vestvågøy",1860,"2008","<20",4,0
"22698","Nordland","Vestvågøy",1860,"2008","20-29",41,0
"22699","Nordland","Vestvågøy",1860,"2008","30-39",79,1
"22700","Nordland","Vestvågøy",1860,"2008","40-49",78,2
"22701","Nordland","Vestvågøy",1860,"2008","50-59",77,4
"22702","Nordland","Vestvågøy",1860,"2008","60-66",54,13
"22703","Nordland","Vestvågøy",1860,"2008","67-69",3,7
"22704","Nordland","Vestvågøy",1860,"2008","70 OG OVER",2,17
"22705","Nordland","Vestvågøy",1860,"2009","<20",7,0
"22706","Nordland","Vestvågøy",1860,"2009","20-29",45,0
"22707","Nordland","Vestvågøy",1860,"2009","30-39",66,1
"22708","Nordland","Vestvågøy",1860,"2009","40-49",81,2
"22709","Nordland","Vestvågøy",1860,"2009","50-59",74,6
"22710","Nordland","Vestvågøy",1860,"2009","60-66",54,19
"22711","Nordland","Vestvågøy",1860,"2009","67-69",4,3
"22712","Nordland","Vestvågøy",1860,"2009","70 OG OVER",1,21
"22713","Nordland","Vestvågøy",1860,"2010","<20",6,0
"22714","Nordland","Vestvågøy",1860,"2010","20-29",40,0
"22715","Nordland","Vestvågøy",1860,"2010","30-39",54,1
"22716","Nordland","Vestvågøy",1860,"2010","40-49",80,3
"22717","Nordland","Vestvågøy",1860,"2010","50-59",78,4
"22718","Nordland","Vestvågøy",1860,"2010","60-66",49,18
"22719","Nordland","Vestvågøy",1860,"2010","67-69",7,2
"22720","Nordland","Vestvågøy",1860,"2010","70 OG OVER",1,18
"22721","Nordland","Vestvågøy",1860,"2011","<20",8,0
