"Year","Municip_number","Species","SSB","Stock","Flim","Blim","Fmsy","MSYBtrigger","F","b_score","f_score","stock_score","Total_catch_new","Municip_name_new","catch_runmean","Seaarea","catch_per_area","max_catch_area","weighted_catch","weighted_catch_score","total_tons","catch_prop","fish_score"
2004,"1804","Atlantic cod",709114,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,393.3699,"Bodo",290.440366666667,3431.45,0.0846407106811018,6.83531205252798,0.0123828597773818,0.00655563164684919,46580.7712333333,0.0062351987521157,21.8525365043539
2005,"1804","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,316.1992,"Bodo",300.956133333333,3431.45,0.087705236367522,5.5205201154918,0.0158871328303653,0.00841083502784047,41150.9106333333,0.00731347444567972,21.5603385435306
2006,"1804","Atlantic cod",602187,"cod.27.1-2",0.74,220000,0.4,460000,0.659,1,0.238235294117647,0.619117647058824,193.2993,"Bodo",237.307433333333,3431.45,0.069156605322337,4.59229792817479,0.0150592593085143,0.00932345318953604,28882.7361666667,0.00821623796180391,22.2935414648518
2007,"1804","Atlantic cod",653169,"cod.27.1-2",0.74,220000,0.4,460000,0.453,1,0.844117647058824,0.922058823529412,202.4238,"Bodo",193.695766666667,3431.45,0.0564472064773395,4.60993545856511,0.0122446847650464,0.0112903196289472,21542.8571333333,0.00899118280680423,30.2958438473927
2008,"1804","Atlantic cod",688680,"cod.27.1-2",0.74,220000,0.4,460000,0.319,1,1,1,185.3642,"Bodo",194.3885,3431.45,0.0566490842063851,5.03458199614891,0.0112519935616735,0.0112519935616735,21746.6253666667,0.00893878920165515,0.892812560609549
2009,"1804","Atlantic cod",1099774,"cod.27.1-2",0.74,220000,0.4,460000,0.272,1,1,1,195.3775,"Bodo",176.6662,3431.45,0.0514844162088913,6.00892485914991,0.00856799134881758,0.00856799134881758,27945.9453,0.00632171136468946,19.8328884054587
2010,"1804","Atlantic cod",1398250,"cod.27.1-2",0.74,220000,0.4,460000,0.277,1,1,1,149.2569,"Bodo",187.265766666667,3431.45,0.0545733630583767,7.75275763086578,0.00703921954700424,0.00703921954700424,27412.4643333333,0.00683140940520816,29.3020343702552
2011,"1804","Atlantic cod",2012786,"cod.27.1-2",0.74,220000,0.4,460000,0.268,1,1,1,217.1629,"Bodo",181.1655,3431.45,0.0527956111847761,9.82878396448438,0.00537153033127489,0.00537153033127489,18046.0331333333,0.0100390761039535,12.6881396215232
2012,"1804","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,177.0767,"Bodo",194.121766666667,3431.45,0.0565713522466207,12.3516945023891,0.00458004788214917,0.00458004788214917,12794.6746666667,0.0151720752363014,23.5854524642728
2013,"1804","Atlantic cod",2645872,"cod.27.1-2",0.74,220000,0.4,460000,0.271,1,1,1,188.1257,"Bodo",156.9319,3431.45,0.0457334071602384,15.1046429271858,0.00302777148593998,0.00302777148593998,4998.34,0.0313968037388413,4.35449194092341
2014,"1804","Atlantic cod",2507946,"cod.27.1-2",0.74,220000,0.4,460000,0.299,1,1,1,105.5933,"Bodo",136.407,3431.45,0.0397519998834312,16.0594070924262,0.00247530930965557,0.00247530930965557,1716.99426666667,0.0794452274233958,0.983628551967889
2015,"1804","Atlantic cod",2071319,"cod.27.1-2",0.74,220000,0.4,460000,0.318,1,1,1,115.502,"Bodo",130.6544,3431.45,0.0380755657229451,15.2378587665811,0.00249874777724352,0.00249874777724352,1631.9527,0.0800601635084154,0.603945967501208
2016,"1804","Atlantic cod",1700333,"cod.27.1-2",0.74,220000,0.4,460000,0.33,1,1,1,170.8679,"Bodo",147.711366666667,3431.45,0.0430463409540185,436.358408912776,0.0000986490464599321,0.0000986490464599321,466.6038,0.316567003240579,0.0337422789005478
2017,"1804","Atlantic cod",1821497,"cod.27.1-2",0.74,220000,0.4,460000,0.387,1,1,1,156.7642,"Bodo",26466923.2107,3431.45,7713.04352699296,81419.3973665936,0.0947322600812768,0.0947322600812768,65562500.9204333,0.403689957508184,15.3643876821652
2018,"1804","Atlantic cod",1525907,"cod.27.1-2",0.74,220000,0.4,460000,0.422,1,0.935294117647059,0.96764705882353,79400442,"Bodo",26466923.2107,3431.45,7713.04352699296,81419.3973665936,0.0947322600812768,0.0916673928433532,65562500.9204333,0.403689957508184,15.2561361622788
1994,"1804","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,54122.615,"Bodo",59530.012,3431.45,17.348354777135,38.131266356499,0.454964034368563,0.454964034368563,60225.0185333333,0.988459836953829,44.9766189018784
1995,"1804","Atlantic herring",3524000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.216,1,0.559701492537313,0.779850746268657,62127.141,"Bodo",59530.012,3431.45,17.348354777135,22.605836377964,0.767428131703459,0.598479401216504,60225.0185333333,0.988459836953829,59.1655266384676
1996,"1804","Atlantic herring",4109000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.189,1,0.761194029850746,0.880597014925373,62340.28,"Bodo",72600.423,3431.45,21.1573600081598,36.0142615024176,0.587471716079463,0.517325839532661,73266.6835333333,0.990906364240846,51.2978954368531
1997,"1804","Atlantic herring",5373000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.194,1,0.723880597014925,0.861940298507463,93333.848,"Bodo",80363.285,3431.45,23.4196287283801,31.2298894355393,0.74991071539718,0.64637826588339,80846.5794,0.99402207980119,64.255901526318
1998,"1804","Atlantic herring",5941000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.19,1,0.753731343283582,0.876865671641791,85415.727,"Bodo",89507.423,3431.45,26.0844316542569,29.2191136978058,0.892718099666923,0.782793856051219,90086.0223333333,0.993577257399684,77.7838369079175
1999,"1804","Atlantic herring",5816000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.214,1,0.574626865671642,0.787313432835821,89772.694,"Bodo",79549.8743333333,3431.45,23.1825829702701,30.9546636847825,0.748920524750097,0.589635189262203,85461.1312333333,0.930831047814467,60.7518570285292
2000,"1804","Atlantic herring",4842000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.257,1,0.253731343283582,0.626865671641791,63461.202,"Bodo",61421.4476666667,3431.45,17.899560729915,26.1871796944467,0.683523805876307,0.428477609653804,67397.7349666667,0.911328069067073,40.0875930658426
2001,"1804","Atlantic herring",4018000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.203,1,0.656716417910448,0.828358208955224,31030.447,"Bodo",43623.4316666667,3431.45,12.7128274247524,27.4132814416089,0.463747014447399,0.38414864629598,54815.8356,0.795818054932043,36.0973175621229
2002,"1804","Atlantic herring",3552000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.225,1,0.492537313432836,0.746268656716418,36378.646,"Bodo",37387.224,3431.45,10.8954593539174,42.9492777756264,0.253682015582124,0.189314937001585,47879.7445666667,0.780856797344499,16.8541056637804
2003,"1804","Atlantic herring",4192000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.151,1,1,1,44752.579,"Bodo",43537.411,3431.45,12.6877591105801,54.7452458402716,0.23176001707251,0.23176001707251,54575.7233333333,0.79774317848406,31.8559956410476
2004,"1804","Atlantic herring",5292000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.127,1,1,1,49481.008,"Bodo",45722.409,3431.45,13.3245155837911,60.2129968116279,0.221289693078654,0.221289693078654,46580.7712333333,0.981572605806941,21.8525365043539
2005,"1804","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,42933.64,"Bodo",40388.4276666667,3431.45,11.7700761097107,50.8471969432934,0.231479350235118,0.21938714537209,41150.9106333333,0.981471054833741,21.5603385435306
2006,"1804","Atlantic herring",5396000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.175,1,0.865671641791045,0.932835820895522,28750.635,"Bodo",28297.3056666667,3431.45,8.24645723139392,33.8436710167938,0.243663201527455,0.227297762618895,28882.7361666667,0.979730781162083,22.2935414648518
2007,"1804","Atlantic herring",6952000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.153,1,1,1,13207.642,"Bodo",21044.2556666667,3431.45,6.13275894058391,19.792313054254,0.309855595138022,0.309855595138022,21542.8571333333,0.976855369574207,30.2958438473927
2008,"1804","Atlantic herring",7050000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.198,1,0.694029850746269,0.847014925373134,21174.49,"Bodo",21276.8426666667,3431.45,6.20053990781351,594.942420392954,0.0104220840459117,0.00882766074038045,21746.6253666667,0.978397443645666,0.892812560609549
2009,"1804","Atlantic herring",7030000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.205,1,0.641791044776119,0.82089552238806,29448.396,"Bodo",22951.027,3431.45,6.68843404391729,23.8596516025765,0.280324044764972,0.230116753165276,27945.9453,0.82126500834452,19.8328884054587
2010,"1804","Atlantic herring",6231000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.213,1,0.582089552238806,0.791044776119403,18230.195,"Bodo",21320.6193333333,3431.45,6.21329739128745,27.8352037589229,0.223217241199311,0.176574832590499,27412.4643333333,0.777770983085517,29.3020343702552
2011,"1804","Atlantic herring",5878000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.159,1,0.985074626865672,0.992537313432836,16283.267,"Bodo",14717.045,3431.45,4.28887059406373,34.5000193625837,0.124315019913152,0.12338729588395,18046.0331333333,0.815527982868198,12.6881396215232
2012,"1804","Atlantic herring",5692000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.141,1,1,1,9637.673,"Bodo",8768.994,3431.45,2.55547771350304,35.2280041048678,0.0725410870821923,0.0725410870821923,12794.6746666667,0.685362795729807,23.5854524642728
2013,"1804","Atlantic herring",5322000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.121,1,1,1,386.042,"Bodo",3380.20466666667,3431.45,0.985065982796388,35.8479424027676,0.0274790104193076,0.0274790104193076,4998.34,0.676265453463883,4.35449194092341
2014,"1804","Atlantic herring",5154000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.084,1,1,1,116.899,"Bodo",1084.71633333333,3431.45,0.316110196369853,30.8306993765248,0.0102530984623251,0.0102530984623251,1716.99426666667,0.631753031673878,0.983628551967889
2017,"1804","Atlantic herring",4490000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.162,1,0.962686567164179,0.98134328358209,2751.208,"Bodo",116955.702333333,3431.45,34.0834639389568,6174.44708334947,0.00552008357653095,0.00541709694264045,65562500.9204333,0.00178388104009746,15.3643876821652
2018,"1804","Atlantic herring",4103000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.128,1,1,1,347999,"Bodo",116955.702333333,3431.45,34.0834639389568,6174.44708334947,0.00552008357653095,0.00552008357653095,65562500.9204333,0.00178388104009746,15.2561361622788
1994,"1804","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,106.9654,"Bodo",81.927,3431.45,0.0238753296711303,3.0420937661597,0.0078483214214893,0.0078483214214893,60225.0185333333,0.00136034827377687,44.9766189018784
1995,"1804","Haddock",208941,"had.27.1-2",0.77,50000,0.35,80000,0.328,1,1,1,90.9106,"Bodo",81.927,3431.45,0.0238753296711303,3.0420937661597,0.0078483214214893,0.0078483214214893,60225.0185333333,0.00136034827377687,59.1655266384676
1996,"1804","Haddock",250661,"had.27.1-2",0.77,50000,0.35,80000,0.391,1,0.902380952380952,0.951190476190476,47.905,"Bodo",63.6125,3431.45,0.018538081569016,2.61231849177698,0.00709640942609792,0.00675003706125266,73266.6835333333,0.000868232284201303,51.2978954368531
1997,"1804","Haddock",220527,"had.27.1-2",0.77,50000,0.35,80000,0.465,1,0.726190476190476,0.863095238095238,52.0219,"Bodo",51.2961666666667,3431.45,0.0149488311549539,2.6493601360919,0.00564243077085213,0.00486995512960452,80846.5794,0.000634487779784369,64.255901526318
1998,"1804","Haddock",160426,"had.27.1-2",0.77,50000,0.35,80000,0.46,1,0.738095238095238,0.869047619047619,53.9616,"Bodo",57.6832333333333,3431.45,0.0168101628563241,2.34939648463163,0.00715509832686235,0.00621812116501133,90086.0223333333,0.000640312801467643,77.7838369079175
1999,"1804","Haddock",115023,"had.27.1-2",0.77,50000,0.35,80000,0.466,1,0.723809523809524,0.861904761904762,67.0662,"Bodo",71.4663666666667,3431.45,0.0208268710506249,1.7754590042148,0.0117304150651654,0.0101105006037854,85461.1312333333,0.000836244098753421,60.7518570285292
2000,"1804","Haddock",93447,"had.27.1-2",0.77,50000,0.35,80000,0.368,1,0.957142857142857,0.978571428571429,93.3713,"Bodo",82.2516333333333,3431.45,0.0239699349643251,1.20286907324863,0.0199273017300117,0.0195002881215115,67397.7349666667,0.00122039165520938,40.0875930658426
2001,"1804","Haddock",93381,"had.27.1-2",0.77,50000,0.35,80000,0.365,1,0.964285714285714,0.982142857142857,86.3174,"Bodo",90.1224666666667,3431.45,0.026263668905759,1.28294465467163,0.0204713966499834,0.0201058359955194,54815.8356,0.00164409546402439,36.0973175621229
2002,"1804","Haddock",107449,"had.27.1-2",0.77,50000,0.35,80000,0.341,1,1,1,90.6787,"Bodo",76.4602,3431.45,0.0222821839164202,2.12846094365428,0.0104686834789483,0.0104686834789483,47879.7445666667,0.00159692163548489,16.8541056637804
2003,"1804","Haddock",139684,"had.27.1-2",0.77,50000,0.35,80000,0.407,1,0.864285714285714,0.932142857142857,52.3845,"Bodo",82.7632666666667,3431.45,0.0241190361703264,2.95863591550317,0.00815207982974295,0.00759890298415325,54575.7233333333,0.00151648501589565,31.8559956410476
2004,"1804","Haddock",159778,"had.27.1-2",0.77,50000,0.35,80000,0.417,1,0.84047619047619,0.920238095238095,105.2266,"Bodo",77.0256,3431.45,0.0224469539116117,3.4087808031162,0.00658503881830461,0.00605980357922555,46580.7712333333,0.00165359220039878,21.8525365043539
2005,"1804","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,73.4657,"Bodo",66.1978333333333,3431.45,0.0192915045631827,3.08364587108965,0.00625607004489324,0.00561556763553513,41150.9106333333,0.00160866022925168,21.5603385435306
2006,"1804","Haddock",172205,"had.27.1-2",0.77,50000,0.35,80000,0.389,1,0.907142857142857,0.953571428571429,19.9012,"Bodo",36.7636333333333,3431.45,0.0107137313186359,2.76571598064943,0.0038737641151859,0.00369391078126655,28882.7361666667,0.00127285839960557,22.2935414648518
2007,"1804","Haddock",179156,"had.27.1-2",0.77,50000,0.35,80000,0.355,1,0.988095238095238,0.994047619047619,16.924,"Bodo",22.7312666666667,3431.45,0.00662439104945917,2.34137256607658,0.00282927678637647,0.00281243585312423,21542.8571333333,0.00105516489878655,30.2958438473927
2008,"1804","Haddock",198050,"had.27.1-2",0.77,50000,0.35,80000,0.291,1,1,1,31.3686,"Bodo",25.0241666666667,3431.45,0.00729259253862556,1.98159154065117,0.00368016939365271,0.00368016939365271,21746.6253666667,0.00115071493828297,0.892812560609549
2009,"1804","Haddock",211140,"had.27.1-2",0.77,50000,0.35,80000,0.259,1,1,1,26.7799,"Bodo",25.8458666666667,3431.45,0.00753205399078135,2.09316503076083,0.00359840427299876,0.00359840427299876,27945.9453,0.000924852116799451,19.8328884054587
2010,"1804","Haddock",311541,"had.27.1-2",0.77,50000,0.35,80000,0.241,1,1,1,19.3891,"Bodo",19.9218,3431.45,0.00580565067245625,3.04667268059472,0.00190557085749132,0.00190557085749132,27412.4643333333,0.000726742395639901,29.3020343702552
2011,"1804","Haddock",432296,"had.27.1-2",0.77,50000,0.35,80000,0.232,1,1,1,13.5964,"Bodo",14.6373,3431.45,0.00426563114718268,4.06676078562143,0.00104890141615026,0.00104890141615026,18046.0331333333,0.000811109006165074,12.6881396215232
2012,"1804","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,10.9264,"Bodo",17.8211,3431.45,0.00519346049046321,4.30105253746635,0.0012074859456431,0.0012074859456431,12794.6746666667,0.00139285292235124,23.5854524642728
2013,"1804","Haddock",604134,"had.27.1-2",0.77,50000,0.35,80000,0.164,1,1,1,28.9405,"Bodo",30.1977,3431.45,0.008800273936674,3.93205063333962,0.00223808764364757,0.00223808764364757,4998.34,0.00604154579320334,4.35449194092341
2014,"1804","Haddock",596585,"had.27.1-2",0.77,50000,0.35,80000,0.168,1,1,1,50.7262,"Bodo",39.5612333333333,3431.45,0.0115290134879813,3.40508696639748,0.00338582056838882,0.00338582056838882,1716.99426666667,0.0230409816161685,0.983628551967889
2015,"1804","Haddock",555089,"had.27.1-2",0.77,50000,0.35,80000,0.201,1,1,1,39.017,"Bodo",51.148,3431.45,0.0149056521295662,3.1317300731204,0.00475955838515626,0.00475955838515626,1631.9527,0.031341594643031,0.603945967501208
2016,"1804","Haddock",526338,"had.27.1-2",0.77,50000,0.35,80000,0.255,1,1,1,63.7008,"Bodo",62.9056,3431.45,0.0183320753617276,90.8430075019595,0.000201799520577653,0.000201799520577653,466.6038,0.13481587591014,0.0337422789005478
2017,"1804","Haddock",388448,"had.27.1-2",0.77,50000,0.35,80000,0.383,1,0.921428571428571,0.960714285714286,85.999,"Bodo",11672948.8999333,3431.45,3401.75403981796,23325.4177187032,0.145838933340529,0.14010954667358,65562500.9204333,0.178043069377412,15.3643876821652
2018,"1804","Haddock",279971,"had.27.1-2",0.77,50000,0.35,80000,0.378,1,0.933333333333333,0.966666666666667,35018697,"Bodo",11672948.8999333,3431.45,3401.75403981796,23325.4177187032,0.145838933340529,0.140977635562511,65562500.9204333,0.178043069377412,15.2561361622788
1994,"1804","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,166.1351,"Bodo",202.5418,3431.45,0.0590251351469495,3.87417625720179,0.0152355316919891,0.0021527443530026,60225.0185333333,0.00336308406261257,44.9766189018784
1995,"1804","Saithe",196889,"pok.27.1-2",0.58,136000,NA,220000,0.372,0.724869047619048,NA,0.724869047619048,269.3686,"Bodo",202.5418,3431.45,0.0590251351469495,3.87417625720179,0.0152355316919891,0.0110437653475419,60225.0185333333,0.00336308406261257,59.1655266384676
1996,"1804","Saithe",246126,"pok.27.1-2",0.58,136000,NA,220000,0.36,1,NA,1,172.1217,"Bodo",199.700666666667,3431.45,0.0581971664068154,4.90991455058444,0.0118529896614775,0.0118529896614775,73266.6835333333,0.00272566816233481,51.2978954368531
1997,"1804","Saithe",245371,"pok.27.1-2",0.58,136000,NA,220000,0.255,1,NA,1,157.6117,"Bodo",188.174533333333,3431.45,0.0548381976521101,5.60136145292458,0.00979015514584906,0.00979015514584906,80846.5794,0.00232755095799802,64.255901526318
1998,"1804","Saithe",294112,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,234.7902,"Bodo",222.065,3431.45,0.0647146250127497,4.79545264006449,0.0134949982556557,0.0134949982556557,90086.0223333333,0.00246503280140755,77.7838369079175
1999,"1804","Saithe",310104,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,273.7931,"Bodo",306.197333333333,3431.45,0.0892326373204719,3.64016136757,0.024513374081556,0.024513374081556,85461.1312333333,0.00358288415931831,60.7518570285292
2000,"1804","Saithe",370374,"pok.27.1-2",0.58,136000,NA,220000,0.225,1,NA,1,410.0087,"Bodo",361.298866666667,3431.45,0.105290436015873,2.67068724676428,0.0394244725373363,0.0394244725373363,67397.7349666667,0.00536069746031312,40.0875930658426
2001,"1804","Saithe",376555,"pok.27.1-2",0.58,136000,NA,220000,0.196,1,NA,1,400.0948,"Bodo",438.166166666667,3431.45,0.127691257825895,3.50192735906863,0.0364631372193441,0.0364631372193441,54815.8356,0.00799342310247783,36.0973175621229
2002,"1804","Saithe",452970,"pok.27.1-2",0.58,136000,NA,220000,0.188,1,NA,1,504.395,"Bodo",423.300933333333,3431.45,0.1233592018923,4.41959512867647,0.0279118784188819,0.0279118784188819,47879.7445666667,0.00884091878861089,16.8541056637804
2003,"1804","Saithe",442949,"pok.27.1-2",0.58,136000,NA,220000,0.182,1,NA,1,365.413,"Bodo",459.8331,3431.45,0.13400547873348,4.08594623161765,0.0327966818791021,0.0327966818791021,54575.7233333333,0.00842559790167997,31.8559956410476
2004,"1804","Saithe",525691,"pok.27.1-2",0.58,136000,NA,220000,0.176,1,NA,1,509.6913,"Bodo",416.729766666667,3431.45,0.121444219401905,3.68199950980392,0.032983225304224,0.032983225304224,46580.7712333333,0.00894639044465742,21.8525365043539
2005,"1804","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,375.085,"Bodo",388.7155,3431.45,0.113280245960163,5.10760297181373,0.0221787493243502,0.0221787493243502,41150.9106333333,0.00944609715842181,21.5603385435306
2006,"1804","Saithe",543695,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,281.3702,"Bodo",302.593933333333,3431.45,0.0881825273086693,5.76114172794118,0.0153064325567603,0.0153064325567603,28882.7361666667,0.0104766366866085,22.2935414648518
2007,"1804","Saithe",552527,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,251.3266,"Bodo",271.086933333333,3431.45,0.0790006945557515,6.00866320465686,0.0131477987474026,0.0131477987474026,21542.8571333333,0.0125836109693119,30.2958438473927
2008,"1804","Saithe",477066,"pok.27.1-2",0.58,136000,NA,220000,0.329,1,NA,1,280.564,"Bodo",239.600033333333,3431.45,0.0698247193849053,4.18380309436275,0.0166892938816808,0.0166892938816808,21746.6253666667,0.0110178029599293,0.892812560609549
2009,"1804","Saithe",368792,"pok.27.1-2",0.58,136000,NA,220000,0.342,1,NA,1,186.9095,"Bodo",214.182233333333,3431.45,0.0624174134355253,4.76477832751438,0.0130997517922489,0.0130997517922489,27945.9453,0.00766416133124448,19.8328884054587
2010,"1804","Saithe",333601,"pok.27.1-2",0.58,136000,NA,220000,0.377,1,NA,1,175.0732,"Bodo",207.049233333333,3431.45,0.0603387003550491,4.54685458435423,0.0132704266731281,0.0132704266731281,27412.4643333333,0.00755310543465307,29.3020343702552
2011,"1804","Saithe",298212,"pok.27.1-2",0.58,136000,NA,220000,0.373,1,NA,1,259.165,"Bodo",213.704966666667,3431.45,0.062278327432038,4.71129523039789,0.0132189396729397,0.0132189396729397,18046.0331333333,0.011842212916695,12.6881396215232
2012,"1804","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,206.8767,"Bodo",195.4551,3431.45,0.0569599149047779,4.05625313853484,0.0140424951203495,0.0140424951203495,12794.6746666667,0.0152762852586795,23.5854524642728
2013,"1804","Saithe",331872,"pok.27.1-2",0.58,136000,NA,220000,0.289,1,NA,1,120.3236,"Bodo",152.2563,3431.45,0.0443708344868787,4.11384032882258,0.0107857454204058,0.0107857454204058,4998.34,0.0304613731758944,4.35449194092341
2014,"1804","Saithe",360463,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,129.5686,"Bodo",127.645566666667,3431.45,0.0371987255144813,3.9227229315402,0.00948288374266488,0.00948288374266488,1716.99426666667,0.0743424536381679,0.983628551967889
2015,"1804","Saithe",372942,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,133.0445,"Bodo",164.8549,3431.45,0.0480423436156727,3.63326718290938,0.0132229041237761,0.0132229041237761,1631.9527,0.10101695962144,0.603945967501208
2016,"1804","Saithe",413202,"pok.27.1-2",0.58,136000,NA,220000,0.241,1,NA,1,231.9516,"Bodo",239.945933333333,3431.45,0.0699255222524977,585.064609786138,0.000119517607257185,0.000119517607257185,466.6038,0.514239132500278,0.0337422789005478
2017,"1804","Saithe",431671,"pok.27.1-2",0.58,136000,NA,220000,0.22,1,NA,1,354.8417,"Bodo",26507027.5977667,3431.45,7724.73082742475,34570.5528671463,0.223448287249287,0.223448287249287,65562500.9204333,0.404301654537791,15.3643876821652
2018,"1804","Saithe",494841,"pok.27.1-2",0.58,136000,NA,220000,0.231,1,NA,1,79520496,"Bodo",26507027.5977667,3431.45,7724.73082742475,34570.5528671463,0.223448287249287,0.223448287249287,65562500.9204333,0.404301654537791,15.2561361622788
1994,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.324,"Bodo",19.3468666666667,3431.45,0.00563810245425889,0.678883254289253,0.00830496616117246,0.00830496616117246,60225.0185333333,0.000321243017234749,44.9766189018784
1995,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19.8366,"Bodo",19.3468666666667,3431.45,0.00563810245425889,0.678883254289253,0.00830496616117246,0.00830496616117246,60225.0185333333,0.000321243017234749,59.1655266384676
1996,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25.88,"Bodo",31.8422,3431.45,0.00927951740517857,0.694620212016069,0.0133591237983785,0.0133591237983785,73266.6835333333,0.000434606815327094,51.2978954368531
1997,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,49.81,"Bodo",46.7073,3431.45,0.0136115344825074,0.626519117717508,0.0217256490625474,0.0217256490625474,80846.5794,0.000577727596475158,64.255901526318
1998,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,64.4319,"Bodo",57.2036333333333,3431.45,0.016670396868185,0.746528451277485,0.0223305579843046,0.0223305579843046,90086.0223333333,0.000634989001086876,77.7838369079175
1999,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,57.369,"Bodo",44.2028666666667,3431.45,0.0128816875276244,0.796185827622939,0.0161792474579502,0.0161792474579502,85461.1312333333,0.000517227727140426,60.7518570285292
2000,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.8077,"Bodo",26.7527333333333,3431.45,0.00779633488272693,0.669915686314767,0.0116377852347583,0.0116377852347583,67397.7349666667,0.000396938166342899,40.0875930658426
2001,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.0815,"Bodo",9.09973333333333,3431.45,0.00265186242939088,0.455333251209614,0.0058240034575689,0.0058240034575689,54815.8356,0.000166005557221376,36.0973175621229
2004,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.41,"Bodo",7.58216666666666,3431.45,0.00220961012594287,0.33837367661048,0.00653008871161828,0.00653008871161828,46580.7712333333,0.000162774605613246,21.8525365043539
2005,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.255,"Bodo",6.6135,3431.45,0.0019273193547917,0.257293612827725,0.0074907392127226,0.0074907392127226,41150.9106333333,0.000160713332906001,21.5603385435306
2006,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.1755,"Bodo",8.7655,3431.45,0.00255445948505734,0.247313527829675,0.0103288304019366,0.0103288304019366,28882.7361666667,0.000303485789899511,22.2935414648518
2007,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.866,"Bodo",11.0875,3431.45,0.003231141354238,0.377188562903347,0.00856638210174461,0.00856638210174461,21542.8571333333,0.000514671750890659,30.2958438473927
2008,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.221,"Bodo",10.77,3431.45,0.00313861487126433,0.628921236509468,0.00499047366993638,0.00499047366993638,21746.6253666667,0.000495249254466319,0.892812560609549
2009,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8.223,"Bodo",9.36,3431.45,0.00272770986026315,0.97305678170831,0.00280323811676679,0.00280323811676679,27945.9453,0.000334932309482478,19.8328884054587
2010,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.636,"Bodo",7.97,3431.45,0.00232263328913433,1.21009149951068,0.00191938650099891,0.00191938650099891,27412.4643333333,0.000290743652343162,29.3020343702552
