"","Year","Municip_number","Municip_name_new","Species","Spp_year","SSB","Bmsy","SSB.Bmsy","Blim","Seaarea","Total_catch_new","Blim.Bmsy","stock_score"
"829",1997,1841,"Fauske","Haddock","Haddock_1997",214197,80000,2.6774625,50000,84.29,7.1778,0.625,1
"830",1997,1841,"Fauske","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,84.29,11.064,0.618181818181818,1
"831",1997,1842,"Bodo","Cod","Cod_1997",544511,460000,1.18371956521739,220000,NA,805.3308,0.478260869565217,1
"832",1997,1842,"Bodo","Haddock","Haddock_1997",214197,80000,2.6774625,50000,NA,156.0657,0.625,1
"833",1997,1842,"Bodo","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,NA,315.2234,0.618181818181818,1
"834",1997,1845,"Sorfold","Cod","Cod_1997",544511,460000,1.18371956521739,220000,192.04,239.139,0.478260869565217,1
"835",1997,1845,"Sorfold","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,192.04,172.845,0.785175879396985,1
"836",1997,1845,"Sorfold","Haddock","Haddock_1997",214197,80000,2.6774625,50000,192.04,12.621,0.625,1
"837",1997,1845,"Sorfold","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,192.04,211.2804,0.618181818181818,1
"838",1997,1848,"Steigen","Cod","Cod_1997",544511,460000,1.18371956521739,220000,2475.41,4937.3754,0.478260869565217,1
"839",1997,1848,"Steigen","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,2475.41,17788.465,0.785175879396985,1
"840",1997,1848,"Steigen","Haddock","Haddock_1997",214197,80000,2.6774625,50000,2475.41,207.3603,0.625,1
"841",1997,1848,"Steigen","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,2475.41,1483.7726,0.618181818181818,1
"842",1997,1849,"Hamaroy","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,528.96,44808.175,0.785175879396985,1
"843",1997,1850,"Tysfjord","Cod","Cod_1997",544511,460000,1.18371956521739,220000,465.3,2280.7764,0.478260869565217,1
"844",1997,1850,"Tysfjord","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,465.3,34970.205,0.785175879396985,1
"845",1997,1850,"Tysfjord","Haddock","Haddock_1997",214197,80000,2.6774625,50000,465.3,24.948,0.625,1
"846",1997,1850,"Tysfjord","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,465.3,621.8308,0.618181818181818,1
"847",1997,1851,"Lodingen","Cod","Cod_1997",544511,460000,1.18371956521739,220000,516.46,1748.4636,0.478260869565217,1
"848",1997,1851,"Lodingen","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,516.46,15078.265,0.785175879396985,1
"849",1997,1851,"Lodingen","Haddock","Haddock_1997",214197,80000,2.6774625,50000,516.46,18.774,0.625,1
"850",1997,1851,"Lodingen","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,516.46,354.1046,0.618181818181818,1
"851",1997,1852,"Tjeldsund","Cod","Cod_1997",544511,460000,1.18371956521739,220000,125.56,1.755,0.478260869565217,1
"852",1997,1852,"Tjeldsund","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,125.56,32.23,0.785175879396985,1
"853",1997,1852,"Tjeldsund","Haddock","Haddock_1997",214197,80000,2.6774625,50000,125.56,0.84,0.625,1
"854",1997,1853,"Evenes","Cod","Cod_1997",544511,460000,1.18371956521739,220000,137.56,3.06,0.478260869565217,1
"855",1997,1853,"Evenes","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,137.56,6668.935,0.785175879396985,1
"856",1997,1854,"Ballangen","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,260.93,8313.685,0.785175879396985,1
"857",1997,1856,"Rost","Cod","Cod_1997",544511,460000,1.18371956521739,220000,3361.27,35359.374,0.478260869565217,1
"858",1997,1856,"Rost","Haddock","Haddock_1997",214197,80000,2.6774625,50000,3361.27,429.4044,0.625,1
"859",1997,1856,"Rost","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,3361.27,1849.7724,0.618181818181818,1
"860",1997,1857,"Vaeroy","Cod","Cod_1997",544511,460000,1.18371956521739,220000,1805.51,42111.0138,0.478260869565217,1
"861",1997,1857,"Vaeroy","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,1805.51,8219.485,0.785175879396985,1
"862",1997,1857,"Vaeroy","Haddock","Haddock_1997",214197,80000,2.6774625,50000,1805.51,369.1413,0.625,1
"863",1997,1857,"Vaeroy","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,1805.51,1244.1694,0.618181818181818,1
"864",1997,1859,"Flakstad","Cod","Cod_1997",544511,460000,1.18371956521739,220000,994.01,62182.1652,0.478260869565217,1
"865",1997,1859,"Flakstad","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,994.01,315.5,0.785175879396985,1
"866",1997,1859,"Flakstad","Haddock","Haddock_1997",214197,80000,2.6774625,50000,994.01,1040.5485,0.625,1
"867",1997,1859,"Flakstad","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,994.01,3363.6724,0.618181818181818,1
"868",1997,1860,"Vestvagoy","Cod","Cod_1997",544511,460000,1.18371956521739,220000,1685.01,77746.7532,0.478260869565217,1
"869",1997,1860,"Vestvagoy","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,1685.01,115,0.785175879396985,1
"870",1997,1860,"Vestvagoy","Haddock","Haddock_1997",214197,80000,2.6774625,50000,1685.01,1467.9495,0.625,1
"871",1997,1860,"Vestvagoy","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,1685.01,2961.5968,0.618181818181818,1
"872",1997,1865,"Vagan","Cod","Cod_1997",544511,460000,1.18371956521739,220000,1608.35,117984.3534,0.478260869565217,1
"873",1997,1865,"Vagan","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,1608.35,97615.69,0.785175879396985,1
"874",1997,1865,"Vagan","Haddock","Haddock_1997",214197,80000,2.6774625,50000,1608.35,2707.4205,0.625,1
"875",1997,1865,"Vagan","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,1608.35,5662.6242,0.618181818181818,1
"876",1997,1866,"Hadsel","Cod","Cod_1997",544511,460000,1.18371956521739,220000,617.87,2994.9504,0.478260869565217,1
"877",1997,1866,"Hadsel","Haddock","Haddock_1997",214197,80000,2.6774625,50000,617.87,203.5338,0.625,1
"878",1997,1866,"Hadsel","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,617.87,1835.7102,0.618181818181818,1
"879",1997,1867,"Bo","Cod","Cod_1997",544511,460000,1.18371956521739,220000,1579.07,19777.5864,0.478260869565217,1
"880",1997,1867,"Bo","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,1579.07,5193.825,0.785175879396985,1
"881",1997,1867,"Bo","Haddock","Haddock_1997",214197,80000,2.6774625,50000,1579.07,1135.3302,0.625,1
"882",1997,1867,"Bo","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,1579.07,3884.051,0.618181818181818,1
"883",1997,1868,"Oksnes","Cod","Cod_1997",544511,460000,1.18371956521739,220000,1495.68,63971.9478,0.478260869565217,1
"884",1997,1868,"Oksnes","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,1495.68,16616.32,0.785175879396985,1
"885",1997,1868,"Oksnes","Haddock","Haddock_1997",214197,80000,2.6774625,50000,1495.68,3104.9346,0.625,1
"886",1997,1868,"Oksnes","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,1495.68,4035.52,0.618181818181818,1
"887",1997,1870,"Sortland","Cod","Cod_1997",544511,460000,1.18371956521739,220000,371.13,7.2,0.478260869565217,1
"888",1997,1870,"Sortland","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,371.13,59382.215,0.785175879396985,1
"889",1997,1870,"Sortland","Haddock","Haddock_1997",214197,80000,2.6774625,50000,371.13,0.1134,0.625,1
"890",1997,1870,"Sortland","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,371.13,2.7678,0.618181818181818,1
"891",1997,1871,"Andoy","Cod","Cod_1997",544511,460000,1.18371956521739,220000,2136.96,55213.5972,0.478260869565217,1
"892",1997,1871,"Andoy","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,2136.96,288.5,0.785175879396985,1
"893",1997,1871,"Andoy","Haddock","Haddock_1997",214197,80000,2.6774625,50000,2136.96,3987.7854,0.625,1
"894",1997,1871,"Andoy","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,2136.96,5815.5106,0.618181818181818,1
"895",1997,1874,"Moskenes","Cod","Cod_1997",544511,460000,1.18371956521739,220000,1473.84,43670.4786,0.478260869565217,1
"896",1997,1874,"Moskenes","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,1473.84,30.25,0.785175879396985,1
"897",1997,1874,"Moskenes","Haddock","Haddock_1997",214197,80000,2.6774625,50000,1473.84,1272.5952,0.625,1
"898",1997,1874,"Moskenes","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,1473.84,2980.086,0.618181818181818,1
"899",1997,1901,"Harstad","Cod","Cod_1997",544511,460000,1.18371956521739,220000,NA,10410.2958,0.478260869565217,1
"900",1997,1901,"Harstad","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,NA,35941.07,0.785175879396985,1
"901",1997,1901,"Harstad","Haddock","Haddock_1997",214197,80000,2.6774625,50000,NA,1013.6124,0.625,1
"902",1997,1901,"Harstad","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,NA,3538.3398,0.618181818181818,1
"903",1997,1902,"Tromso","Cod","Cod_1997",544511,460000,1.18371956521739,220000,2767.33,82593.7614,0.478260869565217,1
"904",1997,1902,"Tromso","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,2767.33,279269.205,0.785175879396985,1
"905",1997,1902,"Tromso","Haddock","Haddock_1997",214197,80000,2.6774625,50000,2767.33,4337.3853,0.625,1
"906",1997,1902,"Tromso","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,2767.33,15656.7614,0.618181818181818,1
"907",1997,1911,"Kvaefjord","Cod","Cod_1997",544511,460000,1.18371956521739,220000,189.03,1736.235,0.478260869565217,1
"908",1997,1911,"Kvaefjord","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,189.03,29516.93,0.785175879396985,1
"909",1997,1911,"Kvaefjord","Haddock","Haddock_1997",214197,80000,2.6774625,50000,189.03,14.4522,0.625,1
"910",1997,1911,"Kvaefjord","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,189.03,239.0954,0.618181818181818,1
"911",1997,1915,"Harstad","Cod","Cod_1997",544511,460000,1.18371956521739,220000,NA,10410.2958,0.478260869565217,1
"912",1997,1915,"Harstad","Haddock","Haddock_1997",214197,80000,2.6774625,50000,NA,1013.6124,0.625,1
"913",1997,1915,"Harstad","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,NA,3538.3398,0.618181818181818,1
"914",1997,1919,"Gratangen","Cod","Cod_1997",544511,460000,1.18371956521739,220000,61.93,18.549,0.478260869565217,1
"915",1997,1919,"Gratangen","Haddock","Haddock_1997",214197,80000,2.6774625,50000,61.93,0.9786,0.625,1
"916",1997,1919,"Gratangen","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,61.93,7.045,0.618181818181818,1
"917",1997,1920,"Lavangen","Cod","Cod_1997",544511,460000,1.18371956521739,220000,22.93,1.8,0.478260869565217,1
"918",1997,1924,"Malselv","Cod","Cod_1997",544511,460000,1.18371956521739,220000,34.32,2.655,0.478260869565217,1
"919",1997,1925,"Sorreisa","Cod","Cod_1997",544511,460000,1.18371956521739,220000,29.87,0.45,0.478260869565217,1
"920",1997,1925,"Sorreisa","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,29.87,0.162,0.618181818181818,1
"921",1997,1926,"Dyroy","Cod","Cod_1997",544511,460000,1.18371956521739,220000,181.21,3948.6828,0.478260869565217,1
"922",1997,1926,"Dyroy","Haddock","Haddock_1997",214197,80000,2.6774625,50000,181.21,190.2852,0.625,1
"923",1997,1926,"Dyroy","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,181.21,352.3692,0.618181818181818,1
"924",1997,1927,"Tranoy","Cod","Cod_1997",544511,460000,1.18371956521739,220000,414.56,251.055,0.478260869565217,1
"925",1997,1927,"Tranoy","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,414.56,158.3,0.785175879396985,1
"926",1997,1927,"Tranoy","Haddock","Haddock_1997",214197,80000,2.6774625,50000,414.56,19.1436,0.625,1
"927",1997,1927,"Tranoy","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,414.56,75.774,0.618181818181818,1
"928",1997,1928,"Torsken","Cod","Cod_1997",544511,460000,1.18371956521739,220000,832.68,30425.106,0.478260869565217,1
"929",1997,1928,"Torsken","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,832.68,12201.585,0.785175879396985,1
"930",1997,1928,"Torsken","Haddock","Haddock_1997",214197,80000,2.6774625,50000,832.68,2684.3016,0.625,1
"931",1997,1928,"Torsken","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,832.68,2505.523,0.618181818181818,1
"932",1997,1929,"Berg","Cod","Cod_1997",544511,460000,1.18371956521739,220000,836.66,33491.1834,0.478260869565217,1
"933",1997,1929,"Berg","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,836.66,30431.97,0.785175879396985,1
"934",1997,1929,"Berg","Haddock","Haddock_1997",214197,80000,2.6774625,50000,836.66,3133.1244,0.625,1
"935",1997,1929,"Berg","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,836.66,2242.5118,0.618181818181818,1
"936",1997,1931,"Lenvik","Cod","Cod_1997",544511,460000,1.18371956521739,220000,702.95,57185.472,0.478260869565217,1
"937",1997,1931,"Lenvik","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,702.95,2759.065,0.785175879396985,1
"938",1997,1931,"Lenvik","Haddock","Haddock_1997",214197,80000,2.6774625,50000,702.95,736.3077,0.625,1
"939",1997,1931,"Lenvik","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,702.95,6713.1794,0.618181818181818,1
"940",1997,1933,"Balsfjord","Cod","Cod_1997",544511,460000,1.18371956521739,220000,244.81,8.865,0.478260869565217,1
"941",1997,1933,"Balsfjord","Haddock","Haddock_1997",214197,80000,2.6774625,50000,244.81,0.3024,0.625,1
"942",1997,1933,"Balsfjord","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,244.81,0.027,0.618181818181818,1
"943",1997,1936,"Karlsoy","Cod","Cod_1997",544511,460000,1.18371956521739,220000,4796.75,47221.4832,0.478260869565217,1
"944",1997,1936,"Karlsoy","Haddock","Haddock_1997",214197,80000,2.6774625,50000,4796.75,2940.813,0.625,1
"945",1997,1936,"Karlsoy","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,4796.75,6811.8268,0.618181818181818,1
"946",1997,1938,"Lyngen","Cod","Cod_1997",544511,460000,1.18371956521739,220000,487.07,99.423,0.478260869565217,1
"947",1997,1938,"Lyngen","Haddock","Haddock_1997",214197,80000,2.6774625,50000,487.07,109.7997,0.625,1
"948",1997,1938,"Lyngen","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,487.07,11.962,0.618181818181818,1
"949",1997,1939,"Storfjord","Cod","Cod_1997",544511,460000,1.18371956521739,220000,62.6,764.1402,0.478260869565217,1
"950",1997,1939,"Storfjord","Haddock","Haddock_1997",214197,80000,2.6774625,50000,62.6,33.6798,0.625,1
"951",1997,1939,"Storfjord","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,62.6,12.1914,0.618181818181818,1
"952",1997,1940,"Kafjord","Cod","Cod_1997",544511,460000,1.18371956521739,220000,124.17,8.199,0.478260869565217,1
"953",1997,1940,"Kafjord","Haddock","Haddock_1997",214197,80000,2.6774625,50000,124.17,0.84,0.625,1
"954",1997,1940,"Kafjord","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,124.17,0.0918,0.618181818181818,1
"955",1997,1941,"Skjervoy","Cod","Cod_1997",544511,460000,1.18371956521739,220000,1088,22413.0462,0.478260869565217,1
"956",1997,1941,"Skjervoy","Haddock","Haddock_1997",214197,80000,2.6774625,50000,1088,3255.4725,0.625,1
"957",1997,1941,"Skjervoy","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,1088,3921.2066,0.618181818181818,1
"958",1997,1942,"Nordreisa","Cod","Cod_1997",544511,460000,1.18371956521739,220000,243.72,6145.8618,0.478260869565217,1
"959",1997,1942,"Nordreisa","Haddock","Haddock_1997",214197,80000,2.6774625,50000,243.72,98.8086,0.625,1
"960",1997,1942,"Nordreisa","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,243.72,1316.1282,0.618181818181818,1
"961",1997,1943,"Kvaenangen","Cod","Cod_1997",544511,460000,1.18371956521739,220000,573.01,6011.262,0.478260869565217,1
"962",1997,1943,"Kvaenangen","Haddock","Haddock_1997",214197,80000,2.6774625,50000,573.01,32.3022,0.625,1
"963",1997,1943,"Kvaenangen","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,573.01,1243.5422,0.618181818181818,1
"964",1997,2002,"Vardo","Cod","Cod_1997",544511,460000,1.18371956521739,220000,1886.91,44294.4456,0.478260869565217,1
"965",1997,2002,"Vardo","Haddock","Haddock_1997",214197,80000,2.6774625,50000,1886.91,14318.2878,0.625,1
"966",1997,2002,"Vardo","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,1886.91,441.8474,0.618181818181818,1
"967",1997,2003,"Vadso","Cod","Cod_1997",544511,460000,1.18371956521739,220000,705.34,3931.632,0.478260869565217,1
"968",1997,2003,"Vadso","Haddock","Haddock_1997",214197,80000,2.6774625,50000,705.34,1281.9903,0.625,1
"969",1997,2003,"Vadso","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,705.34,168.2256,0.618181818181818,1
"970",1997,2004,"Hammerfest","Cod","Cod_1997",544511,460000,1.18371956521739,220000,2379.58,63953.8464,0.478260869565217,1
"971",1997,2004,"Hammerfest","Haddock","Haddock_1997",214197,80000,2.6774625,50000,2379.58,4544.8239,0.625,1
"972",1997,2004,"Hammerfest","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,2379.58,6478.6298,0.618181818181818,1
"973",1997,2012,"Alta","Cod","Cod_1997",544511,460000,1.18371956521739,220000,708.22,1839.132,0.478260869565217,1
"974",1997,2012,"Alta","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,708.22,111.5,0.785175879396985,1
"975",1997,2012,"Alta","Haddock","Haddock_1997",214197,80000,2.6774625,50000,708.22,2.7048,0.625,1
"976",1997,2012,"Alta","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,708.22,6.87,0.618181818181818,1
"977",1997,2014,"Loppa","Cod","Cod_1997",544511,460000,1.18371956521739,220000,2119.69,10805.184,0.478260869565217,1
"978",1997,2014,"Loppa","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,2119.69,105.5,0.785175879396985,1
"979",1997,2014,"Loppa","Haddock","Haddock_1997",214197,80000,2.6774625,50000,2119.69,531.2214,0.625,1
"980",1997,2014,"Loppa","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,2119.69,1340.4422,0.618181818181818,1
"981",1997,2015,"Hasvik","Cod","Cod_1997",544511,460000,1.18371956521739,220000,2212.36,14665.7868,0.478260869565217,1
"982",1997,2015,"Hasvik","Haddock","Haddock_1997",214197,80000,2.6774625,50000,2212.36,2303.5476,0.625,1
"983",1997,2015,"Hasvik","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,2212.36,660.0264,0.618181818181818,1
"984",1997,2017,"Kvalsund","Cod","Cod_1997",544511,460000,1.18371956521739,220000,299.43,5806.539,0.478260869565217,1
"985",1997,2017,"Kvalsund","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,299.43,4494.035,0.785175879396985,1
"986",1997,2017,"Kvalsund","Haddock","Haddock_1997",214197,80000,2.6774625,50000,299.43,84.021,0.625,1
"987",1997,2017,"Kvalsund","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,299.43,93.86,0.618181818181818,1
"988",1997,2018,"Masoy","Cod","Cod_1997",544511,460000,1.18371956521739,220000,2746.77,31780.7514,0.478260869565217,1
"989",1997,2018,"Masoy","Herring","Herring_1997",5355000,3184000,1.68184673366834,2500000,2746.77,4192.58,0.785175879396985,1
"990",1997,2018,"Masoy","Haddock","Haddock_1997",214197,80000,2.6774625,50000,2746.77,2423.3103,0.625,1
"991",1997,2018,"Masoy","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,2746.77,1396.598,0.618181818181818,1
"992",1997,2019,"Nordkapp","Cod","Cod_1997",544511,460000,1.18371956521739,220000,3172.78,50664.9492,0.478260869565217,1
"993",1997,2019,"Nordkapp","Haddock","Haddock_1997",214197,80000,2.6774625,50000,3172.78,4549.2219,0.625,1
"994",1997,2019,"Nordkapp","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,3172.78,7591.432,0.618181818181818,1
"995",1997,2020,"Porsanger","Cod","Cod_1997",544511,460000,1.18371956521739,220000,1123.38,2067.5916,0.478260869565217,1
"996",1997,2020,"Porsanger","Haddock","Haddock_1997",214197,80000,2.6774625,50000,1123.38,67.5522,0.625,1
"997",1997,2020,"Porsanger","Saithe","Saithe_1997",243935,220000,1.10879545454545,136000,1123.38,12.4596,0.618181818181818,1
